merchant_id,month,payout_amount,payout_delay_days,active_provider_month_flag,loan_offer_flag,loan_amount,loan_status,repayment_amount,working_capital_gap,loan_disbursal_time,default_flag
UC00000059,2024-02,21737.68,4.51,True,False,0.0,not_offered,0.0,1695.48,0.0,False
UC00000059,2024-03,20830.87,4.06,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000059,2024-04,17347.73,7.08,True,False,0.0,not_offered,0.0,2948.3,0.0,False
UC00000059,2024-05,22109.36,5.34,True,False,0.0,not_offered,0.0,831.18,0.0,False
UC00000059,2024-06,13755.53,6.6,True,True,3901.67,repaid,4091.14,2811.3,3.853,False
UC00000059,2024-07,23469.17,4.4,True,False,0.0,not_offered,0.0,414.01,0.0,False
UC00000059,2024-08,13656.29,1.56,True,False,0.0,not_offered,0.0,2351.77,0.0,False
UC00000059,2024-09,17961.52,1.53,True,False,0.0,not_offered,0.0,119.61,0.0,False
UC00000059,2024-10,19448.47,1.69,True,True,7792.45,repaid,8010.61,0.0,0.13,False
UC00000059,2024-11,20684.87,0.66,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000059,2024-12,21607.66,1.39,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000060,2024-01,18070.34,4.86,True,False,0.0,not_offered,0.0,2837.65,0.0,False
UC00000060,2024-02,25187.87,3.43,True,False,0.0,not_offered,0.0,3607.78,0.0,False
UC00000060,2024-03,31371.82,4.24,True,False,0.0,not_offered,0.0,2443.19,0.0,False
UC00000060,2024-04,24827.12,6.77,True,False,0.0,not_offered,0.0,1378.34,0.0,False
UC00000060,2024-05,30652.17,4.02,True,False,0.0,not_offered,0.0,3534.95,0.0,False
UC00000060,2024-06,23546.49,3.23,True,False,0.0,not_offered,0.0,3890.62,0.0,False
UC00000060,2024-07,25734.52,3.34,True,False,0.0,not_offered,0.0,2590.21,0.0,False
UC00000060,2024-08,26184.11,5.63,True,False,0.0,not_offered,0.0,96.33,0.0,False
UC00000060,2024-09,28491.47,5.17,True,True,0.0,declined,0.0,3710.57,0.0,False
UC00000060,2024-10,24023.94,3.87,True,False,0.0,not_offered,0.0,775.07,0.0,False
UC00000060,2024-11,23200.88,3.44,True,False,0.0,not_offered,0.0,1913.26,0.0,False
UC00000060,2024-12,28470.41,3.02,True,False,0.0,not_offered,0.0,1753.5,0.0,False
UC00000061,2024-01,15061.37,4.15,True,False,0.0,not_offered,0.0,719.99,0.0,False
UC00000061,2024-02,12970.91,5.63,True,True,0.0,declined,0.0,1465.85,0.0,False
UC00000061,2024-03,16435.9,5.3,True,True,0.0,declined,0.0,737.98,0.0,False
UC00000061,2024-04,20705.72,5.7,True,False,0.0,not_offered,0.0,343.41,0.0,False
UC00000061,2024-05,21540.3,4.28,True,False,0.0,not_offered,0.0,1268.8,0.0,False
UC00000061,2024-06,19809.34,7.28,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000061,2024-07,10967.15,7.42,True,False,0.0,not_offered,0.0,2802.35,0.0,False
UC00000061,2024-08,15780.15,0.59,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000061,2024-09,16407.69,1.04,True,True,3254.99,repaid,3377.68,0.0,0.454,False
UC00000061,2024-10,17798.5,1.62,True,True,3824.47,repaid,3970.53,0.0,0.158,False
UC00000061,2024-11,16391.23,0.97,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000061,2024-12,16217.58,0.51,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000062,2024-01,27949.78,3.01,True,False,0.0,not_offered,0.0,2430.59,0.0,False
UC00000062,2024-02,36848.8,1.03,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000062,2024-03,43300.6,0.66,True,True,17442.19,repaid,18316.81,0.0,0.719,False
UC00000062,2024-04,33771.42,1.71,True,True,7328.99,repaid,7515.69,0.0,0.217,False
UC00000062,2024-05,33945.2,0.83,True,True,9485.15,active,393.84,1088.36,0.496,False
UC00000062,2024-06,32621.04,0.95,True,True,6241.42,repaid,6484.94,0.0,0.41,False
UC00000062,2024-07,32315.88,1.33,True,True,11348.16,active,1218.16,0.0,0.68,False
UC00000062,2024-08,32370.58,1.59,True,True,12898.32,active,890.09,361.99,0.719,False
UC00000062,2024-09,36034.6,1.33,True,True,6521.57,active,633.13,0.0,0.49,False
UC00000062,2024-10,44801.37,1.44,True,True,10031.4,active,465.4,0.0,0.419,False
UC00000062,2024-11,32325.8,1.54,True,True,0.0,declined,0.0,3256.29,0.0,False
UC00000062,2024-12,35962.14,0.7,True,True,10754.77,active,971.92,0.0,0.153,False
UC00000063,2024-01,28127.53,4.75,True,True,0.0,declined,0.0,180.19,0.0,False
UC00000063,2024-02,25146.2,7.4,True,False,0.0,not_offered,0.0,4080.62,0.0,False
UC00000063,2024-03,23302.41,5.45,True,False,0.0,not_offered,0.0,2306.52,0.0,False
UC00000063,2024-04,25923.92,6.94,True,False,0.0,not_offered,0.0,309.89,0.0,False
UC00000063,2024-05,25697.64,5.38,True,False,0.0,not_offered,0.0,1560.67,0.0,False
UC00000063,2024-06,24966.61,4.61,True,True,0.0,declined,0.0,1944.87,0.0,False
UC00000063,2024-07,25992.87,7.28,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000063,2024-08,27068.68,5.6,True,False,0.0,not_offered,0.0,1530.23,0.0,False
UC00000063,2024-09,28744.33,6.13,True,True,0.0,declined,0.0,223.78,0.0,False
UC00000063,2024-10,30938.59,4.24,True,False,0.0,not_offered,0.0,2741.12,0.0,False
UC00000063,2024-11,27479.3,4.28,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000063,2024-12,22357.42,4.98,True,True,4184.46,active,182.71,212.45,2.736,False
UC00000064,2024-01,34230.48,4.57,True,False,0.0,not_offered,0.0,922.76,0.0,False
UC00000064,2024-02,28924.41,5.72,True,True,10895.53,repaid,11224.68,2010.35,4.364,False
UC00000064,2024-03,28791.83,5.99,True,False,0.0,not_offered,0.0,1607.61,0.0,False
UC00000064,2024-04,42433.48,7.1,True,False,0.0,not_offered,0.0,741.16,0.0,False
UC00000064,2024-05,32773.63,4.65,True,False,0.0,not_offered,0.0,1391.84,0.0,False
UC00000064,2024-06,29477.27,7.31,True,False,0.0,not_offered,0.0,1300.57,0.0,False
UC00000064,2024-07,36544.62,7.49,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000064,2024-08,33903.39,7.36,True,True,0.0,declined,0.0,2122.47,0.0,False
UC00000064,2024-09,34984.05,3.23,True,False,0.0,not_offered,0.0,83.0,0.0,False
UC00000064,2024-10,33756.0,3.21,True,False,0.0,not_offered,0.0,3675.74,0.0,False
UC00000064,2024-11,24489.56,5.41,True,False,0.0,not_offered,0.0,1520.26,0.0,False
UC00000064,2024-12,28404.81,5.44,True,True,0.0,declined,0.0,1308.06,0.0,False
UC00000065,2024-01,12459.98,4.81,True,False,0.0,not_offered,0.0,1564.71,0.0,False
UC00000065,2024-02,10255.13,4.31,True,False,0.0,not_offered,0.0,1534.02,0.0,False
UC00000065,2024-03,12125.31,5.33,True,True,0.0,declined,0.0,166.28,0.0,False
UC00000065,2024-04,13204.55,3.41,True,False,0.0,not_offered,0.0,1155.17,0.0,False
UC00000065,2024-05,10122.5,3.58,True,True,3000.0,active,230.93,1638.56,2.756,False
UC00000065,2024-06,15201.34,7.44,True,True,0.0,declined,0.0,231.5,0.0,False
UC00000065,2024-07,13614.55,5.49,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000065,2024-08,15768.08,1.24,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000065,2024-09,11705.17,0.81,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000065,2024-10,19920.16,0.61,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000065,2024-11,15785.59,1.12,True,True,3822.71,repaid,3893.26,0.0,0.676,False
UC00000065,2024-12,13938.31,0.69,True,True,4286.32,active,195.05,0.0,0.469,False
UC00000066,2024-01,33705.2,7.23,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000066,2024-02,30550.93,4.34,True,False,0.0,not_offered,0.0,1872.2,0.0,False
UC00000066,2024-03,28330.57,4.6,True,False,0.0,not_offered,0.0,1714.8,0.0,False
UC00000066,2024-04,29632.09,6.04,True,False,0.0,not_offered,0.0,3471.19,0.0,False
UC00000066,2024-05,25797.65,5.77,True,False,0.0,not_offered,0.0,3890.16,0.0,False
UC00000066,2024-06,35273.65,0.87,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000066,2024-07,25908.81,0.66,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000066,2024-08,28923.97,0.6,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000066,2024-09,32535.07,1.51,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000066,2024-10,28560.06,0.53,True,True,5414.93,repaid,5589.43,0.0,0.334,False
UC00000066,2024-11,33799.6,1.1,True,True,11215.84,repaid,11825.59,0.0,0.333,False
UC00000066,2024-12,27370.22,1.44,True,True,10246.64,repaid,10400.76,691.02,0.227,False
UC00000067,2024-01,45838.31,3.64,True,False,0.0,not_offered,0.0,9539.5,0.0,False
UC00000067,2024-02,56146.26,7.4,True,False,0.0,not_offered,0.0,1220.6,0.0,False
UC00000067,2024-03,78642.66,0.63,True,True,16375.67,active,1387.56,0.0,0.498,False
UC00000067,2024-04,75988.23,0.76,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000067,2024-05,59599.05,1.68,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000067,2024-06,49744.89,1.73,True,True,10958.2,active,987.32,955.38,0.585,False
UC00000067,2024-07,67199.2,0.76,True,True,23964.79,repaid,24818.73,0.0,0.609,False
UC00000067,2024-08,60898.43,0.85,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000067,2024-09,52869.57,1.73,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000067,2024-10,41707.25,1.64,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000067,2024-11,54784.87,1.33,True,True,21196.47,repaid,21797.16,0.0,0.444,False
UC00000067,2024-12,65433.42,0.91,True,True,12889.02,repaid,13520.31,0.0,0.686,False
UC00000068,2024-01,27082.44,4.68,True,True,7598.17,active,407.69,3728.6,4.131,False
UC00000068,2024-02,46889.99,4.87,True,False,0.0,not_offered,0.0,4337.81,0.0,False
UC00000068,2024-03,47875.79,4.25,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000068,2024-04,43039.34,1.33,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000068,2024-05,41334.87,1.67,True,True,13159.85,active,692.17,0.0,0.589,False
UC00000068,2024-06,55932.89,0.61,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000068,2024-07,45218.17,1.53,True,True,13557.25,active,706.22,0.0,0.235,False
UC00000068,2024-08,45421.03,1.18,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000068,2024-09,68755.08,1.8,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000068,2024-10,44834.77,0.57,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000068,2024-11,39778.39,1.01,True,True,9785.16,active,943.91,0.0,0.552,False
UC00000068,2024-12,36209.97,1.67,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000069,2024-01,10967.59,7.4,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000069,2024-02,12296.66,6.6,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000069,2024-03,8691.37,3.05,True,False,0.0,not_offered,0.0,554.22,0.0,False
UC00000069,2024-04,7046.31,4.9,True,True,0.0,declined,0.0,945.41,0.0,False
UC00000069,2024-05,17723.82,6.04,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000069,2024-06,13161.87,5.92,True,False,0.0,not_offered,0.0,604.17,0.0,False
UC00000069,2024-07,6347.23,5.79,True,False,0.0,not_offered,0.0,1537.99,0.0,False
UC00000069,2024-08,8447.52,3.58,True,False,0.0,not_offered,0.0,1398.99,0.0,False
UC00000069,2024-09,8743.78,3.21,True,True,0.0,declined,0.0,1186.34,0.0,False
UC00000069,2024-10,13112.86,3.1,True,False,0.0,not_offered,0.0,1446.66,0.0,False
UC00000069,2024-11,12542.09,4.25,True,False,0.0,not_offered,0.0,1509.52,0.0,False
UC00000069,2024-12,16610.26,6.49,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000070,2024-01,23217.35,5.55,True,False,0.0,not_offered,0.0,938.24,0.0,False
UC00000070,2024-02,19724.11,3.21,True,False,0.0,not_offered,0.0,2899.52,0.0,False
UC00000070,2024-03,19064.85,4.29,True,True,0.0,declined,0.0,2046.8,0.0,False
UC00000070,2024-04,15472.66,5.54,True,False,0.0,not_offered,0.0,724.25,0.0,False
UC00000070,2024-05,17297.9,3.19,True,False,0.0,not_offered,0.0,3525.21,0.0,False
UC00000070,2024-06,24527.77,3.59,True,False,0.0,not_offered,0.0,983.52,0.0,False
UC00000070,2024-07,19227.82,6.03,True,True,0.0,declined,0.0,797.42,0.0,False
UC00000070,2024-08,17602.11,1.22,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000070,2024-09,20397.47,1.26,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000070,2024-10,23273.03,1.09,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000070,2024-11,17921.8,1.25,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000070,2024-12,15745.28,0.79,True,True,6549.08,repaid,6714.15,0.0,0.622,False
UC00000071,2024-01,48285.83,4.32,True,True,8916.22,repaid,9157.29,5040.18,3.372,False
UC00000071,2024-02,46108.72,3.22,True,False,0.0,not_offered,0.0,11319.09,0.0,False
UC00000071,2024-03,40356.72,3.18,True,False,0.0,not_offered,0.0,13594.64,0.0,False
UC00000071,2024-04,58092.02,5.37,True,False,0.0,not_offered,0.0,342.25,0.0,False
UC00000071,2024-05,51680.21,4.69,True,False,0.0,not_offered,0.0,2262.87,0.0,False
UC00000071,2024-06,33642.73,5.83,True,False,0.0,not_offered,0.0,4897.56,0.0,False
UC00000071,2024-07,40505.18,6.34,True,False,0.0,not_offered,0.0,10826.49,0.0,False
UC00000071,2024-08,52390.64,5.42,True,False,0.0,not_offered,0.0,1680.25,0.0,False
UC00000071,2024-09,48647.94,6.87,True,False,0.0,not_offered,0.0,6976.7,0.0,False
UC00000071,2024-10,34464.4,6.73,True,False,0.0,not_offered,0.0,11081.2,0.0,False
UC00000071,2024-11,52031.17,3.37,True,False,0.0,not_offered,0.0,11067.95,0.0,False
UC00000071,2024-12,49332.06,4.32,True,False,0.0,not_offered,0.0,8876.54,0.0,False
UC00000072,2024-01,45164.29,6.95,True,False,0.0,not_offered,0.0,420.02,0.0,False
UC00000072,2024-02,48608.29,1.64,True,True,18534.02,active,1686.49,0.0,0.268,False
UC00000072,2024-03,65492.59,0.92,True,True,14512.05,repaid,14867.72,0.0,0.262,False
UC00000072,2024-04,51695.44,1.49,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000072,2024-05,39629.84,1.62,True,True,7538.39,active,402.03,0.0,0.695,False
UC00000072,2024-06,52367.52,1.58,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000072,2024-07,39061.32,1.2,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000072,2024-08,42582.54,1.66,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000072,2024-09,56414.56,1.29,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000072,2024-10,43974.94,1.77,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000072,2024-11,41585.53,1.32,True,True,0.0,declined,0.0,320.03,0.0,False
UC00000072,2024-12,53803.19,1.44,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000073,2024-01,10259.5,4.41,True,False,0.0,not_offered,0.0,1926.9,0.0,False
UC00000073,2024-02,8210.37,6.93,True,False,0.0,not_offered,0.0,858.62,0.0,False
UC00000073,2024-03,12743.55,4.57,True,False,0.0,not_offered,0.0,2164.16,0.0,False
UC00000073,2024-04,15485.36,3.49,True,False,0.0,not_offered,0.0,1247.98,0.0,False
UC00000073,2024-05,14188.77,4.0,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000073,2024-06,11770.89,6.19,True,False,0.0,not_offered,0.0,2021.7,0.0,False
UC00000073,2024-07,9109.82,6.09,True,False,0.0,not_offered,0.0,1280.12,0.0,False
UC00000073,2024-08,12409.29,4.15,True,True,5038.69,repaid,5259.03,1369.12,2.819,False
UC00000073,2024-09,8059.52,6.4,True,False,0.0,not_offered,0.0,1900.4,0.0,False
UC00000073,2024-10,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000073,2024-11,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000073,2024-12,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-01,33556.55,7.35,True,True,0.0,declined,0.0,6276.83,0.0,False
UC00000074,2024-02,26600.17,6.17,True,False,0.0,not_offered,0.0,7790.04,0.0,False
UC00000074,2024-03,33586.2,0.53,True,True,12123.6,active,1223.5,0.0,0.739,False
UC00000074,2024-04,30820.48,0.74,True,False,0.0,not_offered,0.0,587.85,0.0,False
UC00000074,2024-05,37954.84,1.03,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000074,2024-06,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-07,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-08,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-09,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-10,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-11,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000074,2024-12,0.0,,False,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000075,2024-01,68330.65,7.06,True,True,19703.98,active,930.32,11077.72,1.654,False
UC00000075,2024-02,49831.91,6.68,True,False,0.0,not_offered,0.0,14625.06,0.0,False
UC00000075,2024-03,75514.92,6.45,True,True,13812.92,repaid,14311.93,2998.47,1.66,False
UC00000075,2024-04,73704.2,7.26,True,False,0.0,not_offered,0.0,12251.87,0.0,False
UC00000075,2024-05,58228.91,3.54,True,False,0.0,not_offered,0.0,7289.82,0.0,False
UC00000075,2024-06,62806.41,6.6,True,True,0.0,declined,0.0,10632.76,0.0,False
UC00000075,2024-07,79310.3,6.03,True,False,0.0,not_offered,0.0,179.76,0.0,False
UC00000075,2024-08,77240.51,3.31,True,True,0.0,declined,0.0,6380.96,0.0,False
UC00000075,2024-09,76477.67,3.7,True,False,0.0,not_offered,0.0,5038.13,0.0,False
UC00000075,2024-10,36484.96,6.84,True,False,0.0,not_offered,0.0,19723.09,0.0,False
UC00000075,2024-11,43868.6,5.7,True,True,10247.31,repaid,10467.3,18421.11,1.275,False
UC00000075,2024-12,62069.76,6.13,True,True,18343.42,repaid,18679.25,10029.12,2.254,False
UC00000076,2024-01,51251.46,6.15,True,False,0.0,not_offered,0.0,10104.66,0.0,False
UC00000076,2024-02,41608.98,0.7,True,True,13468.43,repaid,13687.93,0.0,0.359,False
UC00000076,2024-03,46614.74,1.15,True,False,0.0,not_offered,0.0,714.73,0.0,False
UC00000076,2024-04,48831.49,1.69,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000076,2024-05,39592.24,1.63,True,True,0.0,declined,0.0,948.88,0.0,False
UC00000076,2024-06,42391.34,1.44,True,True,13197.19,repaid,13612.27,5438.43,0.191,False
UC00000076,2024-07,58006.12,1.5,True,True,22559.04,repaid,23623.78,0.0,0.276,False
UC00000076,2024-08,52007.41,0.81,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000076,2024-09,25628.53,0.58,True,False,0.0,not_offered,0.0,10343.98,0.0,False
UC00000076,2024-10,53510.77,1.12,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000076,2024-11,51397.17,0.81,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000076,2024-12,53484.83,1.59,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000077,2024-01,14768.56,4.82,True,True,4259.76,active,310.98,3960.69,2.178,False
UC00000077,2024-02,13912.76,6.58,True,False,0.0,not_offered,0.0,2168.91,0.0,False
UC00000077,2024-03,19062.95,4.6,True,False,0.0,not_offered,0.0,2765.21,0.0,False
UC00000077,2024-04,19185.78,4.11,True,False,0.0,not_offered,0.0,51.71,0.0,False
UC00000077,2024-05,17998.58,0.56,True,False,0.0,not_offered,0.0,163.17,0.0,False
UC00000077,2024-06,16242.07,0.84,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000077,2024-07,17190.56,0.73,True,False,0.0,not_offered,0.0,214.67,0.0,False
UC00000077,2024-08,17625.54,1.06,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000077,2024-09,24571.32,0.94,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000077,2024-10,13670.55,0.71,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000077,2024-11,21197.43,0.61,True,True,4735.56,active,497.74,0.0,0.428,False
UC00000077,2024-12,15560.43,0.8,True,True,3298.8,repaid,3466.68,0.0,0.213,False
UC00000078,2024-01,25635.78,3.12,True,False,0.0,not_offered,0.0,916.24,0.0,False
UC00000078,2024-02,18988.2,7.16,True,True,4885.76,active,279.46,3410.17,1.281,False
UC00000078,2024-03,21155.76,3.59,True,False,0.0,not_offered,0.0,1177.37,0.0,False
UC00000078,2024-04,23368.99,6.72,True,True,0.0,declined,0.0,1777.98,0.0,False
UC00000078,2024-05,20984.93,6.6,True,True,0.0,declined,0.0,1707.59,0.0,False
UC00000078,2024-06,26386.94,4.41,True,False,0.0,not_offered,0.0,4021.24,0.0,False
UC00000078,2024-07,23241.97,5.99,True,False,0.0,not_offered,0.0,3985.7,0.0,False
UC00000078,2024-08,23452.73,6.42,True,False,0.0,not_offered,0.0,977.57,0.0,False
UC00000078,2024-09,22885.22,6.19,True,False,0.0,not_offered,0.0,2136.54,0.0,False
UC00000078,2024-10,21722.08,5.6,True,False,0.0,not_offered,0.0,3246.51,0.0,False
UC00000078,2024-11,25622.33,4.06,True,False,0.0,not_offered,0.0,3957.26,0.0,False
UC00000078,2024-12,22749.21,5.71,True,False,0.0,not_offered,0.0,2332.49,0.0,False
UC00000079,2024-01,28833.18,6.56,True,True,0.0,declined,0.0,5181.71,0.0,False
UC00000079,2024-02,58986.13,3.35,True,False,0.0,not_offered,0.0,528.21,0.0,False
UC00000079,2024-03,25842.21,0.8,True,True,6759.48,active,726.37,1911.15,0.615,False
UC00000079,2024-04,50368.51,1.35,True,True,16846.14,active,1820.01,0.0,0.369,False
UC00000079,2024-05,45531.03,1.18,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000079,2024-06,59673.21,0.74,True,True,15730.29,active,1685.12,0.0,0.737,False
UC00000079,2024-07,47151.48,1.26,True,True,12429.36,active,1285.05,0.0,0.718,False
UC00000079,2024-08,51127.94,0.96,True,True,19964.51,repaid,21025.38,0.0,0.37,False
UC00000079,2024-09,38906.02,1.25,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000079,2024-10,42293.4,1.62,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000079,2024-11,29183.57,1.45,True,True,7411.82,repaid,7608.8,0.0,0.595,False
UC00000079,2024-12,37473.69,0.84,True,False,0.0,not_offered,0.0,133.75,0.0,False
UC00000080,2024-01,32169.86,4.59,True,False,0.0,not_offered,0.0,5149.81,0.0,False
UC00000080,2024-02,30678.62,7.06,True,False,0.0,not_offered,0.0,2071.57,0.0,False
UC00000080,2024-03,39767.59,6.69,True,True,0.0,declined,0.0,0.0,0.0,False
UC00000080,2024-04,29295.23,5.38,True,False,0.0,not_offered,0.0,1925.76,0.0,False
UC00000080,2024-05,25252.53,3.75,True,True,10445.52,active,779.39,6306.15,2.702,False
UC00000080,2024-06,27656.23,5.14,True,False,0.0,not_offered,0.0,5720.62,0.0,False
UC00000080,2024-07,45333.17,5.79,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000080,2024-08,37572.19,3.86,True,False,0.0,not_offered,0.0,3286.76,0.0,False
UC00000080,2024-09,31895.64,3.18,True,False,0.0,not_offered,0.0,255.23,0.0,False
UC00000080,2024-10,22841.31,6.06,True,False,0.0,not_offered,0.0,6361.83,0.0,False
UC00000080,2024-11,20811.39,5.52,True,True,5145.47,defaulted,1331.18,6208.59,1.283,True
UC00000080,2024-12,40828.8,7.41,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000081,2024-01,21251.89,3.54,True,False,0.0,not_offered,0.0,6257.26,0.0,False
UC00000081,2024-02,20728.38,4.41,True,True,0.0,declined,0.0,3481.55,0.0,False
UC00000081,2024-03,27285.58,4.54,True,False,0.0,not_offered,0.0,5075.2,0.0,False
UC00000081,2024-04,19873.77,3.3,True,True,5076.14,repaid,5269.17,6268.44,4.464,False
UC00000081,2024-05,28312.35,3.04,True,True,6007.13,active,584.29,1797.32,1.88,False
UC00000081,2024-06,24733.7,5.39,True,False,0.0,not_offered,0.0,5781.96,0.0,False
UC00000081,2024-07,28906.49,5.37,True,False,0.0,not_offered,0.0,2942.88,0.0,False
UC00000081,2024-08,31554.07,6.58,True,True,0.0,declined,0.0,1514.9,0.0,False
UC00000081,2024-09,31751.74,6.48,True,False,0.0,not_offered,0.0,3377.45,0.0,False
UC00000081,2024-10,26856.49,4.18,True,False,0.0,not_offered,0.0,2676.52,0.0,False
UC00000081,2024-11,30015.71,6.3,True,True,11227.84,active,520.15,4754.02,1.808,False
UC00000081,2024-12,35310.3,5.56,True,False,0.0,not_offered,0.0,2442.36,0.0,False
UC00000082,2024-01,19199.56,3.07,True,False,0.0,not_offered,0.0,75.49,0.0,False
UC00000082,2024-02,13374.11,4.17,True,False,0.0,not_offered,0.0,1729.62,0.0,False
UC00000082,2024-03,10556.49,7.24,True,False,0.0,not_offered,0.0,4062.52,0.0,False
UC00000082,2024-04,14909.64,3.25,True,True,4037.21,active,413.74,1156.4,4.412,False
UC00000082,2024-05,14697.67,1.76,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000082,2024-06,16830.46,0.64,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000082,2024-07,14134.92,1.46,True,False,0.0,not_offered,0.0,352.53,0.0,False
UC00000082,2024-08,18976.58,1.31,True,True,6968.71,repaid,7212.09,0.0,0.55,False
UC00000082,2024-09,17724.68,1.08,True,True,3414.05,repaid,3485.01,0.0,0.744,False
UC00000082,2024-10,9968.71,0.94,True,False,0.0,not_offered,0.0,2138.44,0.0,False
UC00000082,2024-11,11394.16,1.77,True,True,3000.0,active,355.0,66.15,0.369,False
UC00000082,2024-12,14886.16,1.64,True,True,0.0,declined,0.0,720.89,0.0,False
UC00000083,2024-01,34340.86,4.12,True,False,0.0,not_offered,0.0,5566.94,0.0,False
UC00000083,2024-02,47504.39,6.14,True,False,0.0,not_offered,0.0,9533.14,0.0,False
UC00000083,2024-03,43690.54,6.75,True,False,0.0,not_offered,0.0,6707.6,0.0,False
UC00000083,2024-04,48098.9,3.97,True,False,0.0,not_offered,0.0,256.35,0.0,False
UC00000083,2024-05,49828.44,6.21,True,False,0.0,not_offered,0.0,8531.25,0.0,False
UC00000083,2024-06,64368.39,6.54,True,False,0.0,not_offered,0.0,0.0,0.0,False
UC00000083,2024-07,39845.42,5.14,True,False,0.0,not_offered,0.0,6301.43,0.0,False
UC00000083,2024-08,46466.39,3.75,True,True,0.0,declined,0.0,8777.91,0.0,False
UC00000083,2024-09,34967.22,3.65,True,False,0.0,not_offered,0.0,8276.51,0.0,False
