merchant_id,month,income_growth_pct,monthly_profit,retention_flag,churn_probability,treatment_flag,post_treatment_flag,lock_in_score,technology_adoption_score,advancement_score,agentic_intelligence_score,forecast_usage
UC00000153,2024-07,-0.2487,15464.04,True,0.0112,True,True,0.8016,0.8127,0.5246,0.8403,True
UC00000153,2024-08,-0.3463,10090.94,True,0.0118,True,True,0.8033,0.8127,0.4471,0.8403,True
UC00000153,2024-09,-0.2476,13256.13,True,0.0111,True,True,0.8052,0.8127,0.5055,0.6403,False
UC00000153,2024-10,-0.2691,11393.29,True,0.0116,True,True,0.8007,0.8127,0.4828,0.8403,True
UC00000153,2024-11,-0.3598,9827.63,True,0.0122,True,True,0.8023,0.8127,0.4348,0.8403,True
UC00000153,2024-12,-0.4056,11095.31,True,0.0125,True,True,0.8016,0.8127,0.4282,0.8403,True
UC00000154,2024-01,-0.1681,16854.66,True,0.0214,True,False,0.6587,0.9481,0.5726,0.8736,True
UC00000154,2024-02,-0.1521,16214.45,True,0.0224,True,False,0.6572,0.9481,0.5746,0.6736,False
UC00000154,2024-03,-0.2475,13143.5,True,0.0237,True,False,0.6541,0.9481,0.5096,0.8736,True
UC00000154,2024-04,0.046,20422.0,True,0.0191,True,False,0.6577,0.9481,0.6855,0.8736,True
UC00000154,2024-05,-0.1932,12661.39,True,0.0223,True,False,0.657,0.9481,0.5268,0.8736,True
UC00000154,2024-06,-0.3108,12100.89,True,0.0253,True,False,0.6558,0.9481,0.477,0.6736,False
UC00000154,2024-07,-0.0177,18889.28,True,0.0198,True,False,0.6597,0.9481,0.6501,0.6736,False
UC00000154,2024-08,-0.0427,15700.23,True,0.0118,True,True,0.8082,0.9481,0.6149,0.8736,True
UC00000154,2024-09,-0.2242,13724.43,True,0.0141,True,True,0.8076,0.9481,0.5279,0.8736,True
UC00000154,2024-10,-0.0366,18381.31,True,0.0116,True,True,0.809,0.9481,0.6428,0.6736,False
UC00000154,2024-11,-0.055,16230.22,True,0.0117,True,True,0.8112,0.9481,0.6142,0.8736,True
UC00000154,2024-12,-0.1688,16094.86,True,0.0129,True,True,0.8108,0.9481,0.5708,0.8736,True
UC00000155,2024-01,-0.487,8785.61,True,0.0206,True,False,0.5424,0.425,0.409,0.167,False
UC00000155,2024-02,-0.3542,10671.95,True,0.0108,True,True,0.6973,0.425,0.4462,0.167,False
UC00000155,2024-03,-0.0943,14687.42,True,0.0097,True,True,0.6945,0.425,0.5775,0.167,False
UC00000155,2024-04,-0.2697,15001.27,True,0.0109,True,True,0.6944,0.425,0.5137,0.167,False
UC00000155,2024-05,-0.2025,16388.44,True,0.01,True,True,0.6937,0.425,0.5488,0.167,False
UC00000155,2024-06,-0.2041,15488.13,True,0.0105,True,True,0.6963,0.425,0.5438,0.167,False
UC00000155,2024-07,0.0705,20991.51,True,0.0084,True,True,0.6962,0.425,0.6961,0.167,False
UC00000155,2024-08,-0.0508,19665.62,True,0.0089,True,True,0.6992,0.425,0.6351,0.167,False
UC00000155,2024-09,-0.1387,16748.07,True,0.0095,True,True,0.6954,0.425,0.5746,0.167,False
UC00000155,2024-10,-0.1413,14621.42,True,0.0095,True,True,0.6988,0.425,0.5586,0.167,False
UC00000155,2024-11,-0.2849,12381.69,True,0.0105,True,True,0.6976,0.425,0.4849,0.167,False
UC00000155,2024-12,-0.1953,16764.03,True,0.0097,True,True,0.6974,0.425,0.5573,0.167,False
UC00000156,2024-01,-0.3216,31478.29,True,0.0093,True,False,0.6778,0.8535,0.4669,0.7209,False
UC00000156,2024-02,-0.3297,31954.5,True,0.0054,True,True,0.8312,0.8535,0.4651,0.9209,True
UC00000156,2024-03,-0.1771,43208.83,True,0.005,True,True,0.827,0.8535,0.5566,0.7209,False
UC00000156,2024-04,-0.1451,37893.23,True,0.005,True,True,0.8286,0.8535,0.5541,0.9209,True
UC00000156,2024-05,-0.161,39109.74,True,0.005,True,True,0.8287,0.8535,0.5535,0.9209,True
UC00000156,2024-06,-0.191,32447.21,True,0.005,True,True,0.8325,0.8535,0.5199,0.9209,True
UC00000156,2024-07,-0.2344,36417.37,True,0.005,True,True,0.83,0.8535,0.5162,0.9209,True
UC00000156,2024-08,-0.2685,30646.26,True,0.005,True,True,0.828,0.8535,0.486,0.9209,True
UC00000156,2024-09,-0.1938,30781.1,True,0.005,True,True,0.8303,0.8535,0.5154,0.9209,True
UC00000156,2024-10,-0.2345,32561.35,True,0.005,True,True,0.8309,0.8535,0.5077,0.9209,True
UC00000156,2024-11,-0.3561,28480.23,True,0.0057,True,True,0.8305,0.8535,0.4461,0.9209,True
UC00000156,2024-12,-0.3499,33944.01,True,0.0057,True,True,0.8285,0.8535,0.4631,0.7209,False
UC00000157,2024-01,0.0123,12234.85,True,0.0233,False,False,0.6336,0.7768,0.6509,0.7511,True
UC00000157,2024-02,-0.3941,7892.39,True,0.0286,False,False,0.6287,0.7768,0.4382,0.5511,False
UC00000157,2024-03,-0.2116,9709.15,True,0.0269,False,False,0.631,0.7768,0.5323,0.7511,True
UC00000157,2024-04,-0.2786,8841.2,True,0.0266,False,False,0.6314,0.7768,0.4965,0.7511,True
UC00000157,2024-05,-0.0257,11188.04,True,0.0243,False,False,0.6302,0.7768,0.6201,0.7511,True
UC00000157,2024-06,-0.0236,12216.26,True,0.0232,False,False,0.635,0.7768,0.634,0.7511,True
UC00000157,2024-07,-0.3085,7423.68,True,0.0265,False,False,0.6323,0.7768,0.4656,0.7511,True
UC00000157,2024-08,-0.2212,9456.94,True,0.0268,False,False,0.6297,0.7768,0.5233,0.7511,True
UC00000157,2024-09,0.0356,12102.36,True,0.0239,False,False,0.6306,0.7768,0.6574,0.5511,False
UC00000157,2024-10,-0.2441,9183.9,True,0.0262,False,False,0.6347,0.7768,0.5112,0.5511,False
UC00000157,2024-11,-0.085,12731.83,True,0.0255,False,False,0.6265,0.7768,0.6179,0.7511,True
UC00000157,2024-12,-0.1507,10283.87,True,0.0255,False,False,0.6311,0.7768,0.5605,0.7511,True
UC00000158,2024-01,-0.4733,1935.62,True,0.0296,False,False,0.649,0.6887,0.4261,0.3714,False
UC00000158,2024-02,-0.399,2065.16,True,0.032,False,False,0.6425,0.6887,0.4316,0.3714,False
UC00000158,2024-03,-0.5035,1865.21,True,0.0294,False,False,0.6502,0.6887,0.4231,0.3714,False
UC00000158,2024-04,-0.0286,3428.16,True,0.0266,False,False,0.6449,0.6887,0.6394,0.3714,False
UC00000158,2024-05,-0.2917,2166.22,True,0.0267,False,False,0.6486,0.6887,0.48,0.3714,False
UC00000158,2024-06,-0.0858,3114.06,True,0.0255,False,False,0.6519,0.6887,0.6042,0.3714,False
UC00000158,2024-07,0.4936,5457.01,True,0.0238,False,False,0.6525,0.6887,0.9394,0.3714,False
UC00000158,2024-08,-0.3758,2325.36,True,0.0269,False,False,0.6581,0.6887,0.4545,0.3714,False
UC00000158,2024-09,-0.2557,2442.75,True,0.0268,False,False,0.6474,0.6887,0.5059,0.3714,False
UC00000158,2024-10,-0.4031,2275.45,True,0.0265,False,False,0.6512,0.6887,0.4465,0.3714,False
UC00000158,2024-11,-0.3427,2085.84,True,0.0257,False,False,0.655,0.6887,0.454,0.3714,False
UC00000158,2024-12,0.1299,4288.43,True,0.0266,False,False,0.6484,0.6887,0.7448,0.3714,False
UC00000159,2024-01,-0.1309,22121.35,True,0.0127,False,False,0.5761,0.68,0.5497,0.2945,False
UC00000159,2024-02,-0.5244,14074.91,True,0.0211,False,False,0.5735,0.68,0.4071,0.2945,False
UC00000159,2024-03,-0.2751,22573.97,True,0.0146,False,False,0.5764,0.68,0.4926,0.2945,False
UC00000159,2024-04,-0.4467,16514.7,True,0.0181,False,False,0.5759,0.68,0.4184,0.2945,False
UC00000159,2024-05,-0.237,21057.67,True,0.0148,False,False,0.5727,0.68,0.5035,0.2945,False
UC00000159,2024-06,-0.3395,16610.96,True,0.0167,False,False,0.5756,0.68,0.443,0.2945,False
UC00000159,2024-07,-0.2413,22085.22,True,0.0148,False,False,0.5729,0.68,0.5057,0.2945,False
UC00000159,2024-08,-0.3124,16757.01,True,0.0161,False,False,0.5744,0.68,0.4528,0.2945,False
UC00000159,2024-09,-0.2318,19117.23,True,0.014,False,False,0.576,0.68,0.4964,0.2945,False
UC00000159,2024-10,-0.2976,16063.44,True,0.0157,False,False,0.5738,0.68,0.4535,0.2945,False
UC00000159,2024-11,-0.2711,22293.09,True,0.0152,False,False,0.576,0.68,0.4952,0.2945,False
UC00000159,2024-12,-0.3083,19194.43,True,0.0154,False,False,0.5763,0.68,0.4653,0.2945,False
UC00000160,2024-01,-0.0553,15280.89,True,0.0196,True,False,0.5324,0.633,0.6332,0.2688,False
UC00000160,2024-02,-0.0204,13508.54,True,0.011,True,True,0.6908,0.633,0.6286,0.2688,False
UC00000160,2024-03,0.2017,19385.68,True,0.0096,True,True,0.6909,0.633,0.7775,0.2688,False
UC00000160,2024-04,-0.0061,14474.87,True,0.0112,True,True,0.6887,0.633,0.6454,0.2688,False
UC00000160,2024-05,-0.0205,16382.39,True,0.0105,True,True,0.691,0.633,0.6567,0.2688,False
UC00000160,2024-06,-0.1079,13991.34,True,0.0113,True,True,0.6896,0.633,0.601,0.2688,False
UC00000160,2024-07,-0.2738,11570.15,True,0.0121,True,True,0.6915,0.633,0.5104,0.2688,False
UC00000160,2024-08,0.1661,15643.13,True,0.0097,True,True,0.6893,0.633,0.7273,0.2688,False
UC00000160,2024-09,-0.1654,14050.64,True,0.0117,True,True,0.6879,0.633,0.5794,0.2688,False
UC00000160,2024-10,-0.1431,13645.23,True,0.012,True,True,0.6861,0.633,0.5867,0.2688,False
UC00000160,2024-11,0.0229,13684.74,True,0.0109,True,True,0.6864,0.633,0.6508,0.2688,False
UC00000160,2024-12,-0.2007,10765.33,True,0.0124,True,True,0.6876,0.633,0.5296,0.2688,False
UC00000161,2024-01,-0.221,15611.72,True,0.0182,False,False,0.5436,0.5949,0.5301,0.2703,False
UC00000161,2024-02,-0.2081,16102.8,True,0.0188,False,False,0.5413,0.5949,0.5383,0.2703,False
UC00000161,2024-03,-0.2807,15340.74,True,0.0192,False,False,0.5414,0.5949,0.5031,0.2703,False
UC00000161,2024-04,0.0153,22092.98,True,0.0154,False,False,0.5458,0.5949,0.674,0.2703,False
UC00000161,2024-05,-0.2231,17086.45,False,0.0191,False,False,0.5407,0.5949,0.5383,0.2703,False
UC00000161,2024-06,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000161,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.4834,0.0,0.4915,False
UC00000162,2024-01,-0.444,12557.29,True,0.0209,True,False,0.5566,0.6483,0.4271,0.1368,False
UC00000162,2024-02,-0.1408,22317.38,True,0.0171,True,False,0.5565,0.6483,0.5943,0.1368,False
UC00000162,2024-03,0.047,23645.15,True,0.0143,True,False,0.5595,0.6483,0.6755,0.1368,False
UC00000162,2024-04,0.0702,21843.73,True,0.0147,True,False,0.5557,0.6483,0.6732,0.1368,False
UC00000162,2024-05,-0.2417,19675.81,True,0.0106,True,True,0.7066,0.6483,0.5376,0.1368,False
UC00000162,2024-06,-0.1346,19863.63,False,0.01,True,True,0.7068,0.6483,0.5823,0.1368,False
UC00000162,2024-07,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000162,2024-08,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000162,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000162,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000162,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000162,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.6636,0.0,0.2488,False
UC00000163,2024-01,0.0119,8819.15,True,0.0247,True,False,0.6017,0.8807,0.6717,0.7869,True
UC00000163,2024-02,-0.1546,6943.72,True,0.0265,True,False,0.5985,0.8807,0.569,0.5869,False
UC00000163,2024-03,-0.0293,7185.9,True,0.0251,True,False,0.5992,0.8807,0.6212,0.7869,True
UC00000163,2024-04,-0.0706,8698.95,True,0.015,True,True,0.7548,0.8807,0.6427,0.5869,False
UC00000163,2024-05,-0.0107,8462.05,True,0.0142,True,True,0.752,0.8807,0.6616,0.7869,True
UC00000163,2024-06,-0.0001,8246.01,True,0.0139,True,True,0.7544,0.8807,0.6575,0.7869,True
UC00000163,2024-07,-0.0825,7248.53,True,0.0147,True,True,0.7553,0.8807,0.6071,0.7869,True
UC00000163,2024-08,-0.3513,5873.28,True,0.0169,True,True,0.7555,0.8807,0.4777,0.5869,False
UC00000163,2024-09,0.0726,8740.58,True,0.0138,True,True,0.7529,0.8807,0.6991,0.7869,True
UC00000163,2024-10,-0.1129,7769.86,True,0.0145,True,True,0.7556,0.8807,0.6082,0.7869,True
UC00000163,2024-11,0.0214,9503.38,True,0.0144,True,True,0.7533,0.8807,0.6905,0.7869,True
UC00000163,2024-12,-0.1744,7113.13,True,0.016,True,True,0.7518,0.8807,0.5692,0.7869,True
UC00000164,2024-01,-0.3293,7593.42,True,0.0208,False,False,0.5589,0.5363,0.4605,0.1842,False
UC00000164,2024-02,-0.5756,4831.95,False,0.0215,False,False,0.5568,0.5363,0.3971,0.1842,False
UC00000164,2024-03,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-04,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-05,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-06,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000164,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.41,0.0,0.3349,False
UC00000165,2024-01,-0.2489,23177.61,True,0.0181,False,False,0.5511,0.6206,0.5256,0.2267,False
UC00000165,2024-02,-0.2062,23874.43,True,0.0174,False,False,0.5524,0.6206,0.5428,0.2267,False
UC00000165,2024-03,-0.2183,20387.64,False,0.0177,False,False,0.551,0.6206,0.5209,0.2267,False
UC00000165,2024-04,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-05,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-06,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000165,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.5543,0.0,0.4121,False
UC00000166,2024-01,-0.1387,7803.63,True,0.0268,False,False,0.5262,0.6112,0.5614,0.2193,False
UC00000166,2024-02,0.1932,12044.42,True,0.0243,False,False,0.5208,0.6112,0.76,0.2193,False
UC00000166,2024-03,-0.2606,7640.23,True,0.0276,False,False,0.5252,0.6112,0.5116,0.2193,False
UC00000166,2024-04,-0.4186,5287.73,True,0.0293,False,False,0.52,0.6112,0.4181,0.2193,False
UC00000166,2024-05,0.099,10656.75,True,0.0252,False,False,0.5229,0.6112,0.6978,0.2193,False
UC00000166,2024-06,-0.0788,9358.83,True,0.0263,False,False,0.5228,0.6112,0.6089,0.2193,False
UC00000166,2024-07,-0.2067,8331.21,True,0.0282,False,False,0.5247,0.6112,0.5439,0.2193,False
UC00000166,2024-08,0.1824,11245.74,True,0.0238,False,False,0.5221,0.6112,0.7423,0.2193,False
UC00000166,2024-09,-0.5305,4218.21,True,0.03,False,False,0.5217,0.6112,0.4024,0.2193,False
UC00000166,2024-10,-0.2613,7142.17,True,0.0314,False,False,0.5198,0.6112,0.5019,0.2193,False
UC00000166,2024-11,-0.3346,7329.46,True,0.0275,False,False,0.5256,0.6112,0.4774,0.2193,False
UC00000166,2024-12,-0.033,8024.94,True,0.0263,False,False,0.5206,0.6112,0.6059,0.2193,False
UC00000167,2024-01,-0.1063,13156.09,False,0.0198,True,False,0.5883,0.8583,0.5828,0.2974,False
UC00000167,2024-02,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-03,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-04,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-05,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-06,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-07,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-08,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000167,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.9265,0.0,0.5408,False
UC00000168,2024-01,-0.2412,13469.36,True,0.019,False,False,0.6545,0.923,0.5263,0.3718,False
UC00000168,2024-02,-0.2303,12699.1,True,0.018,False,False,0.6528,0.923,0.519,0.3718,False
UC00000168,2024-03,0.0483,16103.18,True,0.0158,False,False,0.6536,0.923,0.659,0.3718,False
UC00000168,2024-04,-0.0917,14792.83,True,0.0169,False,False,0.6543,0.923,0.5952,0.3718,False
UC00000168,2024-05,-0.0981,16876.74,True,0.0169,False,False,0.6514,0.923,0.6129,0.3718,False
UC00000168,2024-06,-0.0872,17289.32,True,0.0172,False,False,0.6515,0.923,0.6216,0.3718,False
UC00000168,2024-07,0.0313,20140.88,True,0.0158,False,False,0.6534,0.923,0.6905,0.3718,False
UC00000168,2024-08,0.0789,20975.18,True,0.0155,False,False,0.6516,0.923,0.7207,0.3718,False
UC00000168,2024-09,-0.062,15108.8,True,0.0168,False,False,0.6523,0.923,0.6066,0.3718,False
UC00000168,2024-10,-0.0126,17037.93,True,0.0161,False,False,0.6544,0.923,0.6483,0.3718,False
UC00000168,2024-11,0.197,19423.2,True,0.0145,False,False,0.6516,0.923,0.7489,0.3718,False
UC00000168,2024-12,-0.41,9981.56,True,0.0205,False,False,0.6514,0.923,0.4308,0.3718,False
UC00000169,2024-01,-0.1464,20953.17,True,0.0109,False,False,0.6429,0.7516,0.5369,0.4087,False
UC00000169,2024-02,-0.1843,21402.75,True,0.0119,False,False,0.64,0.7516,0.524,0.4087,False
UC00000169,2024-03,-0.5346,14774.91,True,0.017,False,False,0.6458,0.7516,0.4068,0.4087,False
UC00000169,2024-04,-0.1401,29207.79,True,0.0114,False,False,0.643,0.7516,0.5793,0.4087,False
UC00000169,2024-05,-0.1061,28292.81,True,0.0104,False,False,0.6442,0.7516,0.5889,0.4087,False
UC00000169,2024-06,-0.0839,24129.14,True,0.0103,False,False,0.642,0.7516,0.5761,0.4087,False
UC00000169,2024-07,-0.4241,15247.14,True,0.0149,False,False,0.6444,0.7516,0.4084,0.4087,False
UC00000169,2024-08,-0.2827,23771.81,True,0.0136,False,False,0.643,0.7516,0.4956,0.4087,False
UC00000169,2024-09,-0.3686,16340.06,True,0.014,False,False,0.6413,0.7516,0.4261,0.4087,False
UC00000169,2024-10,-0.4772,16151.51,True,0.0162,False,False,0.642,0.7516,0.413,0.4087,False
UC00000169,2024-11,-0.3501,16855.08,True,0.0139,False,False,0.6424,0.7516,0.4368,0.4087,False
UC00000169,2024-12,-0.2559,21771.29,True,0.0125,False,False,0.6409,0.7516,0.4974,0.4087,False
UC00000170,2024-01,0.0331,8645.26,True,0.0218,True,False,0.6721,0.7821,0.6921,0.7743,True
UC00000170,2024-02,-0.2254,6010.26,True,0.0223,True,False,0.6725,0.7821,0.5395,0.7743,True
UC00000170,2024-03,-0.5473,3707.72,True,0.0242,True,False,0.6715,0.7821,0.4209,0.5743,False
UC00000170,2024-04,-0.0802,7428.92,True,0.0224,True,False,0.6685,0.7821,0.6199,0.7743,True
UC00000170,2024-05,-0.3081,5006.79,True,0.0134,True,True,0.8226,0.7821,0.4862,0.7743,True
UC00000170,2024-06,0.0339,8289.68,True,0.012,True,True,0.8259,0.7821,0.6901,0.5743,False
UC00000170,2024-07,0.1451,7911.61,True,0.0125,True,True,0.8232,0.7821,0.7229,0.7743,True
UC00000170,2024-08,0.0284,8544.43,False,0.0125,True,True,0.8232,0.7821,0.6912,0.7743,True
UC00000170,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.7594,0.0,0.5896,False
UC00000170,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.7594,0.0,0.5896,False
UC00000170,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.7594,0.0,0.5896,False
UC00000170,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.7594,0.0,0.5896,False
UC00000171,2024-01,-0.2983,25817.38,True,0.0144,False,False,0.4922,0.6744,0.4827,0.2989,False
UC00000171,2024-02,-0.18,26622.76,True,0.0125,False,False,0.4891,0.6744,0.5334,0.2989,False
UC00000171,2024-03,-0.2984,22460.06,True,0.0145,False,False,0.49,0.6744,0.4704,0.2989,False
UC00000171,2024-04,-0.3125,20496.18,True,0.0156,False,False,0.4877,0.6744,0.4577,0.2989,False
UC00000171,2024-05,-0.2721,25424.56,True,0.0141,False,False,0.4916,0.6744,0.4931,0.2989,False
UC00000171,2024-06,-0.0416,32777.47,True,0.0106,False,False,0.4903,0.6744,0.6166,0.2989,False
UC00000171,2024-07,-0.2371,27630.03,True,0.0136,False,False,0.4886,0.6744,0.5148,0.2989,False
UC00000171,2024-08,-0.2319,30817.89,True,0.0133,False,False,0.4937,0.6744,0.5326,0.2989,False
UC00000171,2024-09,-0.3091,24562.83,True,0.0145,False,False,0.4901,0.6744,0.4741,0.2989,False
UC00000171,2024-10,-0.2425,30850.32,True,0.0132,False,False,0.4905,0.6744,0.5265,0.2989,False
UC00000171,2024-11,-0.367,22565.96,True,0.0163,False,False,0.4906,0.6744,0.4428,0.2989,False
UC00000171,2024-12,-0.2761,28363.49,False,0.0145,False,False,0.4869,0.6744,0.5005,0.2989,False
UC00000172,2024-01,-0.1035,8461.38,True,0.019,False,False,0.6359,0.6905,0.5727,0.6321,True
UC00000172,2024-02,-0.174,7772.91,True,0.018,False,False,0.6394,0.6905,0.5379,0.4321,False
UC00000172,2024-03,0.0058,11197.02,True,0.0169,False,False,0.6397,0.6905,0.6596,0.6321,True
UC00000172,2024-04,-0.1333,8472.62,True,0.0182,False,False,0.6362,0.6905,0.5668,0.6321,True
UC00000172,2024-05,0.1854,11720.43,True,0.0162,False,False,0.6361,0.6905,0.7384,0.6321,True
UC00000172,2024-06,0.1026,10543.94,True,0.0168,False,False,0.6352,0.6905,0.6896,0.4321,False
UC00000172,2024-07,-0.4239,6745.25,True,0.0212,False,False,0.6387,0.6905,0.4358,0.4321,False
UC00000172,2024-08,-0.4257,6834.66,True,0.0198,False,False,0.6386,0.6905,0.4373,0.4321,False
UC00000172,2024-09,-0.141,8900.99,True,0.0186,False,False,0.6372,0.6905,0.5681,0.6321,True
UC00000172,2024-10,-0.3086,6729.01,True,0.0198,False,False,0.6376,0.6905,0.4716,0.4321,False
UC00000172,2024-11,-0.3563,7129.27,True,0.0197,False,False,0.636,0.6905,0.4571,0.6321,True
UC00000172,2024-12,-0.1915,8949.1,True,0.0188,False,False,0.6342,0.6905,0.5522,0.6321,True
UC00000173,2024-01,-0.4439,12634.14,True,0.0165,False,False,0.6949,0.9484,0.4161,0.8789,True
UC00000173,2024-02,-0.2682,20074.97,True,0.0145,False,False,0.6899,0.9484,0.5143,0.6789,False
UC00000173,2024-03,-0.272,18803.31,True,0.0146,False,False,0.6896,0.9484,0.5055,0.8789,True
UC00000173,2024-04,-0.3956,15132.12,True,0.0162,False,False,0.6906,0.9484,0.4326,0.8789,True
UC00000173,2024-05,-0.4224,13570.79,True,0.0168,False,False,0.6889,0.9484,0.4235,0.8789,True
UC00000173,2024-06,-0.2178,17084.81,True,0.0139,False,False,0.6898,0.9484,0.5135,0.8789,True
UC00000173,2024-07,0.0047,23123.41,True,0.0112,False,False,0.6904,0.9484,0.6398,0.8789,True
UC00000173,2024-08,-0.1187,21274.51,True,0.0127,False,False,0.6931,0.9484,0.5779,0.8789,True
UC00000173,2024-09,-0.3805,15395.94,True,0.0165,False,False,0.6826,0.9484,0.4438,0.8789,True
UC00000173,2024-10,-0.0226,25273.51,True,0.012,False,False,0.6884,0.9484,0.6423,0.8789,True
UC00000173,2024-11,-0.4755,13548.34,True,0.017,False,False,0.6951,0.9484,0.4203,0.8789,True
UC00000173,2024-12,-0.2787,16897.21,True,0.0141,False,False,0.6921,0.9484,0.4913,0.8789,True
UC00000174,2024-01,-0.2228,17916.96,False,0.0194,True,False,0.6066,0.8436,0.5231,0.337,False
UC00000174,2024-02,-1.0,0.0,False,1.0,True,False,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-03,-1.0,0.0,False,1.0,True,False,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-04,-1.0,0.0,False,1.0,True,False,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-05,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-06,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-07,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-08,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-09,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-10,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-11,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000174,2024-12,-1.0,0.0,False,1.0,True,True,0.0,0.8704,0.0,0.6127,False
UC00000175,2024-01,-0.4698,7121.49,True,0.0238,False,False,0.6682,0.6882,0.4047,0.6133,False
UC00000175,2024-02,-0.0215,16116.25,True,0.0177,False,False,0.6721,0.6882,0.6401,0.6133,False
UC00000175,2024-03,-0.1452,13593.23,True,0.0196,False,False,0.6716,0.6882,0.5695,0.6133,False
