merchant_id,region,city,business_type,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,kyc_flag,treatment_flag,treatment_start_month,intervention_timestamp,primary_match_level,survey_response_count,survey_digital_adoption_prior,survey_cashflow_stress_prior,survey_settlement_pain_prior,survey_credit_need_prior,survey_business_growth_prior,survey_repeat_customer_prior,survey_ai_usage_prior,survey_faster_payout_value_prior,avg_technology_adoption_score,avg_working_capital_gap,avg_payout_delay_days,loan_offer_rate,avg_loan_amount,default_rate,avg_lock_in_score,avg_advancement_score,avg_agentic_intelligence_score,upi_share,avg_settlement_delay,avg_service_completion_rate,active_provider_month_rate,technology_adoption_score_blended,working_capital_gap_blended,payout_delay_days_blended,loan_uptake_propensity_blended,advancement_score_blended,lock_in_score_blended,agentic_intelligence_score_blended,settlement_credit_stress,digital_growth_index,credit_dependency_score_primary_informed,settlement_experience_index
UC00000278,South,Bengaluru,beauty_wellness,893,1000.81,24410.73,0.4026,True,True,2,2024-02-01,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.6996965517241379,163.65724137931036,0.8946666666666666,0.3103448275862069,1501.6655172413793,0.0,0.3461448275862069,0.2920379310344827,0.4172344827586207,0.7810945273631841,0.36155970149253736,0.9621353233830845,0.5172413793103449,0.7147875862068964,0.23276881046883896,0.3,0.5316155106860976,0.4294265517241379,0.4584477030970615,0.5920641379310345,0.4481075241875356,0.6301683192657402,0.45589607188078585,0.55
UC00000279,North,Delhi NCR,home_cleaning,2200,1328.2,66378.5,0.6339,True,True,5,2024-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7068448275862069,1052.2975862068965,1.4331034482758622,0.6551724137931034,7519.092068965517,0.0,0.7712172413793104,0.5901,0.6899689655172414,0.7803297997644287,0.48798233215547704,0.965197644287397,1.0,0.6872913793103448,0.3645599057263187,0.3370392419820914,0.7981609195402299,0.6405699999999999,0.7804578735632184,0.6629782758620689,0.4971210303175928,0.6894513392632304,0.5620576268903094,0.5505432865158051
UC00000280,West,Mumbai,beauty_wellness,605,1292.06,50587.8,0.3144,False,False,0,,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.7262241379310346,4110.3065517241375,3.537586206896552,0.27586206896551724,968.3637931034483,0.0,0.46085862068965516,0.5427448275862069,0.3191,0.7757774140752864,1.7166603927986908,0.9497781505728313,1.0,0.7333568965517242,0.8958037509462182,0.8071802562799912,0.48060823298634037,0.6358037322515213,0.6045402156294114,0.4351347058823529,0.8908345900764842,0.6827528316994387,0.6251893009467316,0.06730261266342052
UC00000281,West,Pune,plumbing_electrical,705,565.68,11561.82,0.4993,True,False,0,,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.7797241379310345,493.018275862069,3.6186206896551725,0.20689655172413793,225.24655172413793,0.0,0.6762551724137931,0.638155172413793,0.7754310344827586,0.7470059880239521,1.678323353293413,0.954190868263473,1.0,0.6958068965517241,0.2631012853663271,0.799513229958511,0.4493974074808238,0.6467086206896551,0.6837037661319394,0.742801724137931,0.6142368112986764,0.6960167148461698,0.43621947822818646,0.11894456422539545
UC00000282,South,Bengaluru,salon_spa_premium,620,1423.52,85668.3,0.5311,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8996275862068965,3998.1855172413793,3.633448275862069,0.6206896551724138,5574.904137931035,0.0,0.6488344827586208,0.5669689655172414,0.6946448275862069,0.7401812688821753,1.5654949647532728,0.9616137462235649,1.0,0.8222393103448276,0.8594674780527337,0.8076847953550061,0.7384206210136701,0.624378275862069,0.7008681999614882,0.6662513793103448,0.859810002928679,0.7308705986040213,0.6896207941039381,0.1530652429773549
UC00000283,South,Hyderabad,plumbing_electrical,74,1081.61,45526.3,0.3891,True,False,0,,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.7866827586206897,1879.0424137931036,3.6620689655172414,0.3103448275862069,965.9555172413793,0.0,0.5638275862068965,0.6157827586206897,0.31179999999999997,0.7445573294629898,1.6537474600870827,0.9538684325108853,1.0,0.7194279310344827,0.5022025877063927,0.7963066541435899,0.42914641633201644,0.6185479310344828,0.6061442661780265,0.3682599999999999,0.6983383640328136,0.6590730176167359,0.45086202202812353,0.1467602379394115
UC00000284,North,Chandigarh,beauty_wellness,1093,1159.8,60199.24,0.6637,True,True,4,2024-04-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6952862068965517,757.6741379310345,1.2175862068965517,0.6896551724137931,7940.570344827586,0.0,0.7445862068965517,0.6022,0.2655758620689655,0.7985159817351598,0.43195205479452053,0.9660360159817352,1.0,0.6792003448275862,0.315063326443535,0.29094090773070885,0.8136781609195403,0.64904,0.7631477011494253,0.3659031034482758,0.46118798161649543,0.662685644622894,0.5526396875882329,0.5712120047754292
UC00000285,South,Kochi,salon_spa_premium,972,1334.82,74461.65,0.548,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7677137931034482,1885.5424137931036,4.439,0.06896551724137931,647.328275862069,0.0,0.22541724137931032,0.18252758620689657,0.7462896551724137,0.7169179229480737,1.7822311557788943,0.9529197654941374,0.3448275862068966,0.7298996551724137,0.5045445841758551,0.9799893051864537,0.3524558078028498,0.35526931034482756,0.35263809561294146,0.7024027586206896,0.7781474238189341,0.6121645156240975,0.4480562413170873,0.07311455417183776
UC00000286,South,Kochi,plumbing_electrical,466,790.15,18683.62,0.405,True,False,0,,business_type_region,4.0,0.5625,0.6875,0.875,0.75,0.625,0.5625,0.5,0.875,0.5686758620689656,1476.904827586207,3.7758620689655173,0.13793103448275862,0.0,0.0,0.5262379310344827,0.6329137931034483,0.202,0.7706919945725916,1.8252686567164178,0.9461236092265943,1.0,0.5668231034482759,0.43464369164853367,0.8206465746283198,0.32456896551724135,0.6305396551724138,0.5808280488684283,0.2914,0.6798337777793254,0.5991695368455527,0.3939922454255946,0.08348867378407032
UC00000287,South,Bengaluru,appliance_repair,578,751.97,34195.54,0.3965,True,True,8,2024-08-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9447241379310344,373.0041379310345,4.188571428571429,0.06896551724137931,0.0,0.0,0.14628275862068968,0.14270344827586207,0.7360586206896552,0.7194029850746269,1.696776119402985,0.9558188059701492,0.2413793103448276,0.853806896551724,0.2504389753807472,0.926423567624453,0.33436781609195404,0.3273924137931034,0.28949474925739044,0.6952410344827586,0.6577571721541907,0.6531451832218219,0.3654937615797414,0.10463761909156222
UC00000288,North,Lucknow,beauty_wellness,358,994.92,27439.09,0.5606,False,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6644758620689655,1739.9534482758622,3.7386206896551726,0.1724137931034483,175.34689655172414,0.0,0.5357586206896552,0.6416379310344829,0.25329999999999997,0.7646408839779005,1.7184640883977902,0.9522985635359116,1.0,0.6576331034482759,0.4800857170470061,0.830180782469681,0.38581917667344234,0.676646551724138,0.6261384156116319,0.35730999999999996,0.7159308940165241,0.6547063836921319,0.45239576028314,0.09663725675372636
UC00000289,North,Lucknow,appliance_repair,343,668.2,35339.48,0.4632,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9110310344827586,626.0824137931035,3.5420689655172413,0.27586206896551724,661.643103448276,0.0,0.6267413793103448,0.6467172413793103,0.7682206896551724,0.7661971830985915,1.554501408450704,0.960229690140845,1.0,0.8302217241379309,0.29295598826367386,0.78813910163242,0.4459592486209462,0.6802020689655172,0.6855957480113866,0.7177544827586206,0.6263644142101499,0.7611641952404079,0.41730586682976667,0.15712059891331254
UC00000290,South,Kochi,home_cleaning,475,2119.33,87488.06,0.4654,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8191862068965517,4713.850689655173,4.095172413793104,0.5172413793103449,4016.8162068965516,0.0,0.6289586206896551,0.6207068965517241,0.7112413793103449,0.7371096586782862,1.6352774146695717,0.9570589687726944,1.0,0.7659303448275862,0.9075,0.906445866655168,0.6483319734440125,0.6619948275862069,0.6879728573792466,0.6778689655172414,0.9135893866626421,0.7201794144942778,0.6724995240387377,0.12732355714748322
UC00000291,North,Delhi NCR,appliance_repair,2200,871.03,13688.5,0.5311,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.9074206896551724,586.8172413793104,3.3355172413793106,0.20689655172413793,246.87448275862067,0.0,0.6871758620689655,0.6323413793103448,0.8188310344827585,0.7374517374517374,1.63138416988417,0.960465250965251,1.0,0.8276944827586207,0.2863594606254129,0.7439584580858951,0.4033350799908362,0.6701389655172414,0.7250219683800071,0.7531817241379308,0.6082625779135618,0.7549280026627614,0.40040844951774984,0.12875971601328406
UC00000292,West,Surat,beauty_wellness,692,1084.87,35633.86,0.4319,True,False,0,,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.7593275862068964,2055.636896551724,4.015862068965517,0.1724137931034483,0.0,0.0,0.5762344827586207,0.6209137931034483,0.2881,0.760603204524034,1.6893242224316682,0.9530894439208294,1.0,0.7565293103448274,0.5506203648908481,0.9094816796506593,0.40699797160243406,0.6905220081135902,0.6794599166487691,0.413434705882353,0.7885667338340699,0.7032324380650501,0.4958706936457534,0.07738651069542968
UC00000293,South,Kochi,appliance_repair,668,608.94,22210.06,0.3515,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6789965517241379,289.4110344827586,5.915,0.06896551724137931,0.0,0.0,0.07024137931034483,0.07267586206896551,0.5070310344827587,0.7071428571428572,1.8792999999999997,0.9461307142857144,0.13793103448275862,0.6677975862068966,0.23639537940583544,0.98,0.33436781609195404,0.2783731034482758,0.22855984747296249,0.534921724137931,0.6708914850956675,0.545551709359606,0.3612806827872679,0.037307331943246536
UC00000294,North,Delhi NCR,appliance_repair,56,944.15,32169.72,0.4598,True,True,18,2025-06-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7514379310344828,1537.984827586207,2.7917241379310345,0.2413793103448276,2191.4093103448276,0.0,0.6476620689655173,0.6418275862068965,0.39599655172413795,0.7739602169981917,1.163263110307414,0.9574943942133817,1.0,0.7185065517241379,0.446155098472344,0.6276431411028067,0.4731875499619869,0.6767793103448275,0.699143941301181,0.45719758620689654,0.6314704721082534,0.6909482158134315,0.472795505361732,0.3014424644754722
UC00000295,West,Ahmedabad,plumbing_electrical,158,756.26,26310.56,0.4698,True,False,0,,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.7992068965517242,987.9348275862069,3.5524137931034483,0.3793103448275862,724.4413793103448,0.0,0.6273586206896552,0.6447034482758621,0.5846482758620689,0.7595725734639359,1.6582368655387356,0.9577506678539627,1.0,0.7094448275862069,0.3462469972372946,0.7853518216764863,0.5409323823212392,0.6512924137931034,0.652219831389945,0.6092537931034482,0.6425386031483546,0.6920055491755457,0.4932004329836221,0.126354164459074
UC00000296,West,Pune,appliance_repair,185,863.86,26304.93,0.2739,True,False,0,,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.7764827586206897,1406.606896551724,3.557931034482759,0.41379310344827586,1587.0727586206897,0.0,0.5270275862068965,0.6125448275862069,0.3894,0.7540816326530613,1.6884704081632653,0.9496788775510204,1.0,0.6935379310344828,0.36658367741773834,0.7365319390333218,0.5805537294848129,0.5787813793103448,0.5658330709289009,0.57258,0.591919649628758,0.6591239127375089,0.513168908545006,0.19020146981023078
UC00000297,South,Hyderabad,salon_spa_premium,105,1648.64,66007.58,0.3752,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8555586206896552,4211.783103448275,3.8217241379310343,0.3103448275862069,1857.8372413793104,0.0,0.5602172413793104,0.563351724137931,0.35479999999999995,0.7318840579710145,1.6026159420289856,0.9552409822866345,1.0,0.7913910344827586,0.8953517565179078,0.8479563001570138,0.4949011841752549,0.6218462068965517,0.6426724379220731,0.42835999999999996,0.8882587409954512,0.6923230874562718,0.6151542747500449,0.1393718783007728
UC00000298,West,Ahmedabad,plumbing_electrical,214,730.72,14567.08,0.2544,True,False,0,,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.803003448275862,480.9251724137931,4.496666666666667,0.10344827586206896,103.44827586206897,0.034482758620689655,0.23163793103448277,0.23348275862068965,0.6835448275862069,0.7095435684647303,1.7581867219917013,0.948382572614108,0.41379310344827586,0.7121024137931034,0.26106965055550224,0.9749999999999999,0.3994423310001257,0.36343793103448274,0.3301419115182011,0.6784813793103448,0.6748445268888675,0.6036291964515668,0.4232981248097981,0.08948418057861307
UC00000299,North,Chandigarh,appliance_repair,222,396.77,14520.54,0.4148,True,True,18,2025-06-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8073275862068966,611.7568965517241,2.778620689655172,0.2413793103448276,678.2579310344828,0.0,0.7139413793103448,0.6414620689655173,0.7921620689655172,0.7612847222222222,1.0610234375,0.9595921875,1.0,0.7576293103448276,0.2905493091481647,0.6248403623803225,0.4309062676097729,0.676523448275862,0.7417206237037458,0.734513448275862,0.568247183825712,0.7317170478927203,0.4113153197412032,0.33915712682845744
UC00000300,South,Chennai,beauty_wellness,698,906.98,31502.12,0.4788,True,True,2,2024-02-01,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.9116137931034484,73.32103448275862,1.079655172413793,0.7241379310344828,4365.520344827586,0.034482758620689655,0.7390517241379311,0.6242689655172413,0.3506586206896552,0.7859504132231405,0.3309231404958678,0.9719201652892562,1.0,0.8631296551724138,0.22499999999999998,0.3,0.7978457652683396,0.6619882758620689,0.7676394007862066,0.5454610344827586,0.445,0.75558453092049,0.5519184316370223,0.55
UC00000301,South,Bengaluru,home_cleaning,253,1209.93,65645.7,0.3403,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7811379310344827,4172.736896551724,4.06,0.3793103448275862,1600.5237931034483,0.034482758620689655,0.5498275862068965,0.5863,0.352,0.7511363636363636,1.6748630681818182,0.9517530681818182,1.0,0.7392965517241379,0.8887920149676103,0.8989226185053423,0.5187456774137708,0.63791,0.6360049821131352,0.4264,0.9034730557972472,0.679958893416928,0.6267043387115395,0.11272101084386876
UC00000302,West,Surat,appliance_repair,495,1205.69,24813.27,0.403,True,True,10,2024-10-01,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.6417758620689655,623.0593103448276,3.81,0.034482758620689655,0.0,0.0,0.16314827586206898,0.18809310344827584,0.39920689655172414,0.6939655172413793,1.8600258620689656,0.9475133620689655,0.3103448275862069,0.5992431034482758,0.23494810852639128,0.7904485507737387,0.3655172413793103,0.2816651724137931,0.253750828190973,0.5794448275862069,0.5581362361813651,0.5209343793103449,0.398415467040676,0.1269172686659814
UC00000303,East,Patna,appliance_repair,328,1077.98,18715.78,0.3463,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.5984344827586208,495.3606896551724,4.166666666666667,0.034482758620689655,0.0,0.0,0.1576448275862069,0.17170000000000002,0.3793344827586207,0.6741573033707865,1.9069550561797752,0.9461578651685393,0.3103448275862069,0.6114041379310345,0.2709948096112639,0.9217382207374933,0.31885057471264366,0.34769,0.304168999948883,0.44553413793103447,0.6643396344359616,0.5282535296396745,0.36622947736613776,0.029999999999999916
UC00000304,North,Jaipur,home_cleaning,506,1708.92,63195.63,0.2623,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7381551724137931,4279.722413793103,3.968965517241379,0.3448275862068966,432.77241379310345,0.034482758620689655,0.4858,0.6138310344827587,0.30829999999999996,0.7616666666666667,1.6993616666666667,0.9488667500000001,1.0,0.7092086206896552,0.9067655237539487,0.8794506821175583,0.4705985045808662,0.657181724137931,0.594405220189,0.39581,0.9038472815760583,0.6727522988505746,0.6152448808559245,0.10368384997855729
UC00000305,North,Lucknow,beauty_wellness,1123,1116.73,54981.68,0.504,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7957448275862069,3514.0306896551724,3.8682758620689657,0.3103448275862069,2090.053448275862,0.0,0.6000379310344828,0.5784689655172414,0.2774,0.7476866132017274,1.6438685996298579,0.957671375694016,1.0,0.7495213793103448,0.7781297299916046,0.8579135403553126,0.5013898931998789,0.632428275862069,0.6688067745514581,0.37417999999999996,0.8448549644543346,0.6764923571231041,0.5822587149507723,0.1241543995094343
UC00000306,West,Pune,plumbing_electrical,687,250.0,13599.24,0.3744,True,False,0,,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.7663551724137931,605.2424137931034,3.886206896551724,0.2413793103448276,163.73827586206897,0.0,0.557844827586207,0.6396034482758621,0.334,0.7728310502283106,1.6784092465753424,0.9516457191780823,1.0,0.6864486206896552,0.28195487958312043,0.8567489217650275,0.46319595183201034,0.6477224137931035,0.6066632058221705,0.43379999999999996,0.6418107411176744,0.6668423824594552,0.4467050470161398,0.11891287949834761
UC00000307,West,Pune,plumbing_electrical,169,644.79,25197.25,0.4306,True,False,0,,business_type_region,3.0,0.5,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.768106896551724,1212.534827586207,3.501034482758621,0.2413793103448276,773.8803448275862,0.0,0.615355172413793,0.6446137931034482,0.5111413793103449,0.7521912350597609,1.6321099601593623,0.9563155378486056,1.0,0.6876748275862068,0.3839796752436433,0.7743619787909568,0.4802448667295092,0.6512296551724137,0.6443418209547171,0.5577989655172414,0.6537852293409588,0.6766569711498831,0.4832796059284212,0.13599198300498783
UC00000308,South,Kochi,beauty_wellness,442,1121.62,49310.61,0.4654,True,True,4,2024-04-01,business_type_region,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.7676275862068965,500.4306896551724,1.2248275862068965,0.5517241379310345,4221.976896551724,0.0,0.6844862068965518,0.6261137931034483,0.3537758620689655,0.7955911823647295,0.41572144288577156,0.9643963259853039,1.0,0.7623393103448275,0.2893465668574446,0.3124898117615553,0.7162485908312313,0.6632796551724137,0.7322703916673662,0.5476431034482758,0.47511006085952223,0.7178021675074285,0.5374909768481644,0.5471992309774718
UC00000309,West,Pune,appliance_repair,647,1165.34,17270.52,0.4339,True,True,14,2025-02-01,business_type_region,1.0,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.75,0.8521793103448276,508.89137931034486,2.312758620689655,0.41379310344827586,1047.2286206896551,0.0,0.7010896551724138,0.6016827586206897,0.7284896551724138,0.768595041322314,0.9234276859504132,0.9645721074380165,1.0,0.7465255172413793,0.21576795812400856,0.4701942030625341,0.5654691168451622,0.5711779310344828,0.6796773721382519,0.8099427586206895,0.4383751543214903,0.7046768703334283,0.4626445783330093,0.47241410959651675
UC00000310,North,Lucknow,salon_spa_premium,593,2418.37,103731.78,0.4405,True,True,5,2024-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7830931034482759,735.2196551724138,1.1665384615384615,0.7241379310344828,11408.570689655173,0.0,0.672344827586207,0.5183620689655173,0.636396551724138,0.7847908745247149,0.5203460076045627,0.9648745247148288,0.896551724137931,0.740665172413793,0.3112909855364551,0.28002198535941214,0.8291954022988506,0.5903534482758621,0.7047988690539732,0.6254775862068966,0.45585742242370964,0.6928780369739085,0.5569390197988675,0.538604818223139
UC00000311,South,Bengaluru,appliance_repair,348,734.33,35608.62,0.3184,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.6347689655172414,250.85379310344828,2.67,0.0,0.0,0.0,0.017344827586206896,0.014706896551724137,0.5395448275862069,0.5714285714285714,2.125514285714286,0.9444914285714286,0.034482758620689655,0.636838275862069,0.229917783796848,0.6016068019176258,0.30333333333333334,0.23779482758620687,0.19044080459770116,0.5576813793103448,0.5358628275232415,0.4961276108374384,0.3484753351390544,0.029999999999999916
UC00000312,North,Lucknow,beauty_wellness,785,812.33,13519.56,0.3776,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.5499999999999999,84.82931034482759,5.62,0.0,0.0,0.0,0.017706896551724135,0.01590344827586207,0.1885758620689655,0.9375,1.6786875,0.94618125,0.034482758620689655,0.5774999999999999,0.2075,0.98,0.30333333333333334,0.23863241379310343,0.19067614942528735,0.31200310344827586,0.6593333333333333,0.5212900344827586,0.34175,0.11131023603645684
UC00000313,West,Surat,beauty_wellness,830,1040.27,26259.48,0.3957,True,False,0,,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.7031724137931035,2210.6924137931037,3.8148275862068965,0.13793103448275862,572.8555172413794,0.0,0.5243310344827586,0.5774965517241379,0.3494,0.7493827160493827,1.7445666666666666,0.9492640740740741,1.0,0.7172206896551724,0.5766696075675036,0.8664811534609698,0.4074877644185693,0.660129939148073,0.6453426702594232,0.4563447058823529,0.7839362467383408,0.6804382714046028,0.5038568939343974,0.057008412109363915
UC00000314,West,Mumbai,home_cleaning,499,1147.62,17439.53,0.4921,False,False,0,,business_type_region,3.0,0.3333333333333333,0.5,0.75,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.0,0.75,0.8819862068965517,770.7955172413793,3.844705882352941,0.06896551724137931,171.27206896551726,0.0,0.347951724137931,0.32247241379310343,0.6005206896551724,0.7003891050583657,1.7534902723735408,0.9580365758754863,0.5862068965517241,0.7173903448275861,0.25976771104066954,0.7978720095882437,0.15248692486454274,0.42573068965517236,0.424915448182586,0.42036448275862065,0.5706622877721531,0.5967896141151213,0.1979674036814575,0.16621662950712612
UC00000315,West,Ahmedabad,beauty_wellness,342,1084.85,46811.67,0.4562,True,False,0,,business_type_region,17.0,0.75,0.75,1.0,0.9411764705882353,0.8529411764705882,0.8235294117647058,0.7058823529411765,1.0,0.7041655172413793,4102.050689655172,3.8262068965517244,0.5517241379310345,1782.2034482758622,0.0,0.5437724137931034,0.5545172413793104,0.3722,0.735080058224163,1.7784781659388647,0.9497926491994179,1.0,0.7179158620689654,0.894416770602883,0.8689151455094428,0.6274869054431761,0.6440444219066936,0.6583642107429738,0.47230470588235296,0.9118870091694582,0.6746261536326621,0.6761807422036236,0.04449897511866063
UC00000316,North,Delhi NCR,home_cleaning,164,1387.6,37897.94,0.4275,True,True,17,2025-05-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8261551724137931,1240.7437931034483,2.9755172413793107,0.5172413793103449,4677.435862068966,0.0,0.6441620689655173,0.5934896551724138,0.34753793103448277,0.755011135857461,1.0238507795100222,0.961460579064588,1.0,0.7708086206896552,0.39621876612856877,0.6669558005523857,0.6667913599599192,0.6429427586206896,0.6970467666364978,0.4232765517241379,0.6252553699780958,0.694536158205975,0.5255759391578757,0.3528695557355397
UC00000317,North,Jaipur,appliance_repair,331,906.36,41179.97,0.459,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8412,1816.84,3.8189655172413794,0.3448275862068966,1273.9599999999998,0.0,0.5855344827586206,0.5997344827586206,0.3573,0.7558057705840957,1.6397396199859255,0.9570469387755102,1.0,0.7813399999999999,0.49300261597499084,0.8473662414785963,0.4941034164686652,0.6473141379310343,0.658823635710875,0.43011,0.7271125642408384,0.7009023954961294,0.4941703138898634,0.12567751738390742
UC00000318,North,Lucknow,plumbing_electrical,824,751.73,23902.06,0.3809,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.8155862068965518,1030.1613793103447,3.8903448275862074,0.3103448275862069,683.6196551724138,0.034482758620689655,0.6398758620689655,0.5918655172413794,0.7931275862068965,0.7384140061791967,1.650109165808445,0.9532742533470648,1.0,0.7634103448275862,0.3608410349911918,0.8626340097826541,0.46209057052206115,0.6418058620689655,0.6937303487623161,0.7351893103448275,0.679591650753739,0.7191076288220462,0.4484897573065157,0.12185234943577827
UC00000319,North,Lucknow,beauty_wellness,385,534.64,14167.14,0.3447,True,True,9,2024-09-01,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.7187896551724138,22.83,3.595,0.0,0.0,0.0,0.04055172413793103,0.03927586206896551,0.5619482758620691,0.6774193548387096,1.9668225806451614,0.9496516129032258,0.06896551724137931,0.6956527586206896,0.2075,0.7994608525245595,0.30333333333333334,0.25499310344827586,0.20552528735632183,0.5733637931034483,0.5961446317169292,0.5475792847608454,0.34175,0.029999999999999916
UC00000320,East,Kolkata,plumbing_electrical,770,510.88,7513.9,0.4906,True,False,0,,overall_prior,30.0,0.6416666666666667,0.6916666666666667,0.9333333333333333,0.8666666666666667,0.7583333333333333,0.7166666666666667,0.6,0.9333333333333333,0.940103448275862,218.80241379310345,3.567333333333333,0.10344827586206896,103.44827586206897,0.0,0.30785862068965514,0.2936068965517241,0.5247206896551725,0.7336448598130841,1.6395140186915889,0.9601429906542056,0.5172413793103449,0.8505724137931033,0.22453316948172516,0.7935430556955954,0.3527756643334591,0.43302482758620686,0.42461367814367906,0.5473044827586206,0.6008866706194818,0.6715958340315823,0.36416476669456155,0.12576073827466994
