provider_id,month,default_probability,risk_band,city,business_type
UC00000124,2024-12,0.0803565779397929,Low,Surat,salon_spa_premium
UC00000125,2024-01,0.11172296032532941,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-02,0.10735535182035459,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-03,0.11431662279471394,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-04,0.13030754632918898,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-05,0.11153459205418316,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-06,0.15383818126182583,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-07,0.08716748972939958,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-08,0.08403537739175646,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-09,0.08356974821695136,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-10,0.08721238251524432,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-11,0.08325812634540429,Low,Delhi NCR,salon_spa_premium
UC00000125,2024-12,0.08745415159513024,Low,Delhi NCR,salon_spa_premium
UC00000126,2024-01,0.09141899800513856,Low,Chandigarh,beauty_wellness
UC00000126,2024-02,0.08494424399514595,Low,Chandigarh,beauty_wellness
UC00000126,2024-03,0.0934530049288612,Low,Chandigarh,beauty_wellness
UC00000126,2024-04,0.08867483110348036,Low,Chandigarh,beauty_wellness
UC00000126,2024-05,0.08423074087246252,Low,Chandigarh,beauty_wellness
UC00000126,2024-06,0.0663985396169348,Low,Chandigarh,beauty_wellness
UC00000126,2024-07,0.05797041301946268,Low,Chandigarh,beauty_wellness
UC00000126,2024-08,0.05720849365505158,Low,Chandigarh,beauty_wellness
UC00000126,2024-09,0.055796264941020086,Low,Chandigarh,beauty_wellness
UC00000126,2024-10,0.06382910062052044,Low,Chandigarh,beauty_wellness
UC00000126,2024-11,0.05545224783897826,Low,Chandigarh,beauty_wellness
UC00000126,2024-12,0.06310309852803518,Low,Chandigarh,beauty_wellness
UC00000127,2024-01,0.07571355963229907,Low,Chennai,appliance_repair
UC00000127,2024-02,0.06488666603515257,Low,Chennai,appliance_repair
UC00000127,2024-03,0.09921139679524583,Low,Chennai,appliance_repair
UC00000127,2024-04,0.06927688390017812,Low,Chennai,appliance_repair
UC00000127,2024-05,0.07198778152227156,Low,Chennai,appliance_repair
UC00000127,2024-06,0.07127982024873737,Low,Chennai,appliance_repair
UC00000127,2024-07,0.0680620828969193,Low,Chennai,appliance_repair
UC00000127,2024-08,0.0680620828969193,Low,Chennai,appliance_repair
UC00000127,2024-09,0.0680620828969193,Low,Chennai,appliance_repair
UC00000127,2024-10,0.0680620828969193,Low,Chennai,appliance_repair
UC00000127,2024-11,0.0680620828969193,Low,Chennai,appliance_repair
UC00000127,2024-12,0.0680620828969193,Low,Chennai,appliance_repair
UC00000128,2024-01,0.1022757469790598,Low,Chennai,plumbing_electrical
UC00000128,2024-02,0.10983177337133698,Low,Chennai,plumbing_electrical
UC00000128,2024-03,0.10105527781608895,Low,Chennai,plumbing_electrical
UC00000128,2024-04,0.10148073006526581,Low,Chennai,plumbing_electrical
UC00000128,2024-05,0.09567087017297393,Low,Chennai,plumbing_electrical
UC00000128,2024-06,0.07671103326778288,Low,Chennai,plumbing_electrical
UC00000128,2024-07,0.07705041939334742,Low,Chennai,plumbing_electrical
UC00000128,2024-08,0.07915627883687759,Low,Chennai,plumbing_electrical
UC00000128,2024-09,0.07774068635758369,Low,Chennai,plumbing_electrical
UC00000128,2024-10,0.07375426486277512,Low,Chennai,plumbing_electrical
UC00000128,2024-11,0.07814292193437081,Low,Chennai,plumbing_electrical
UC00000128,2024-12,0.07580353619555061,Low,Chennai,plumbing_electrical
UC00000129,2024-01,0.07652006626296207,Low,Chandigarh,beauty_wellness
UC00000129,2024-02,0.07367387544982489,Low,Chandigarh,beauty_wellness
UC00000129,2024-03,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-04,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-05,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-06,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-07,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-08,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-09,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-10,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-11,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000129,2024-12,0.0707078892125658,Low,Chandigarh,beauty_wellness
UC00000130,2024-01,0.09951599551209696,Low,Pune,beauty_wellness
UC00000130,2024-02,0.097020937572963,Low,Pune,beauty_wellness
UC00000130,2024-03,0.09795670321027754,Low,Pune,beauty_wellness
UC00000130,2024-04,0.09213731733050227,Low,Pune,beauty_wellness
UC00000130,2024-05,0.09645209728143803,Low,Pune,beauty_wellness
UC00000130,2024-06,0.11922617424372081,Low,Pune,beauty_wellness
UC00000130,2024-07,0.09412139721612651,Low,Pune,beauty_wellness
UC00000130,2024-08,0.09782656702685641,Low,Pune,beauty_wellness
UC00000130,2024-09,0.13343753694285246,Low,Pune,beauty_wellness
UC00000130,2024-10,0.09312211211704811,Low,Pune,beauty_wellness
UC00000130,2024-11,0.08680846804880404,Low,Pune,beauty_wellness
UC00000130,2024-12,0.10444446999317283,Low,Pune,beauty_wellness
UC00000131,2024-01,0.1270590864146119,Low,Surat,plumbing_electrical
UC00000131,2024-02,0.12540993813810708,Low,Surat,plumbing_electrical
UC00000131,2024-03,0.1265229226136361,Low,Surat,plumbing_electrical
UC00000131,2024-04,0.12496463578979028,Low,Surat,plumbing_electrical
UC00000131,2024-05,0.12137264957317032,Low,Surat,plumbing_electrical
UC00000131,2024-06,0.1292565708102973,Low,Surat,plumbing_electrical
UC00000131,2024-07,0.12772528471721467,Low,Surat,plumbing_electrical
UC00000131,2024-08,0.09714428470086682,Low,Surat,plumbing_electrical
UC00000131,2024-09,0.0996343810985212,Low,Surat,plumbing_electrical
UC00000131,2024-10,0.09770487241645749,Low,Surat,plumbing_electrical
UC00000131,2024-11,0.0944028187603019,Low,Surat,plumbing_electrical
UC00000131,2024-12,0.10134233097812957,Low,Surat,plumbing_electrical
UC00000132,2024-01,0.10229287014568672,Low,Bengaluru,beauty_wellness
UC00000132,2024-02,0.07859855134077223,Low,Bengaluru,beauty_wellness
UC00000132,2024-03,0.0756971371533175,Low,Bengaluru,beauty_wellness
UC00000132,2024-04,0.08025213508236319,Low,Bengaluru,beauty_wellness
UC00000132,2024-05,0.07988873747038225,Low,Bengaluru,beauty_wellness
UC00000132,2024-06,0.0720350128187439,Low,Bengaluru,beauty_wellness
UC00000132,2024-07,0.080659648860726,Low,Bengaluru,beauty_wellness
UC00000132,2024-08,0.07773780915905205,Low,Bengaluru,beauty_wellness
UC00000132,2024-09,0.08568278247065533,Low,Bengaluru,beauty_wellness
UC00000132,2024-10,0.0751708498294636,Low,Bengaluru,beauty_wellness
UC00000132,2024-11,0.0776606719284294,Low,Bengaluru,beauty_wellness
UC00000132,2024-12,0.08255465090394448,Low,Bengaluru,beauty_wellness
UC00000133,2024-01,0.08306120214603013,Low,Mumbai,beauty_wellness
UC00000133,2024-02,0.09614227912549035,Low,Mumbai,beauty_wellness
UC00000133,2024-03,0.08565529225099236,Low,Mumbai,beauty_wellness
UC00000133,2024-04,0.08951622934993492,Low,Mumbai,beauty_wellness
UC00000133,2024-05,0.08217779581978421,Low,Mumbai,beauty_wellness
UC00000133,2024-06,0.08523367507191218,Low,Mumbai,beauty_wellness
UC00000133,2024-07,0.08514590379472523,Low,Mumbai,beauty_wellness
UC00000133,2024-08,0.08125040169061959,Low,Mumbai,beauty_wellness
UC00000133,2024-09,0.08125040169061959,Low,Mumbai,beauty_wellness
UC00000133,2024-10,0.08125040169061959,Low,Mumbai,beauty_wellness
UC00000133,2024-11,0.08125040169061959,Low,Mumbai,beauty_wellness
UC00000133,2024-12,0.08125040169061959,Low,Mumbai,beauty_wellness
UC00000134,2024-01,0.13424617477876,Low,Delhi NCR,beauty_wellness
UC00000134,2024-02,0.14352301832199885,Low,Delhi NCR,beauty_wellness
UC00000134,2024-03,0.13677640541682107,Low,Delhi NCR,beauty_wellness
UC00000134,2024-04,0.10502945126380446,Low,Delhi NCR,beauty_wellness
UC00000134,2024-05,0.10841315989560099,Low,Delhi NCR,beauty_wellness
UC00000134,2024-06,0.10595864073015558,Low,Delhi NCR,beauty_wellness
UC00000134,2024-07,0.10225307144464252,Low,Delhi NCR,beauty_wellness
UC00000134,2024-08,0.11484939865516192,Low,Delhi NCR,beauty_wellness
UC00000134,2024-09,0.11484939865516192,Low,Delhi NCR,beauty_wellness
UC00000134,2024-10,0.11484939865516192,Low,Delhi NCR,beauty_wellness
UC00000134,2024-11,0.11484939865516192,Low,Delhi NCR,beauty_wellness
UC00000134,2024-12,0.11484939865516192,Low,Delhi NCR,beauty_wellness
UC00000135,2024-01,0.12410661565638766,Low,Kolkata,appliance_repair
UC00000135,2024-02,0.15101170310488327,Low,Kolkata,appliance_repair
UC00000135,2024-03,0.1215444812606598,Low,Kolkata,appliance_repair
UC00000135,2024-04,0.10801624474059324,Low,Kolkata,appliance_repair
UC00000135,2024-05,0.11596059459534848,Low,Kolkata,appliance_repair
UC00000135,2024-06,0.12211244202635763,Low,Kolkata,appliance_repair
UC00000135,2024-07,0.11319835973790666,Low,Kolkata,appliance_repair
UC00000135,2024-08,0.085202384826077,Low,Kolkata,appliance_repair
UC00000135,2024-09,0.08333122296305363,Low,Kolkata,appliance_repair
UC00000135,2024-10,0.08700850914152543,Low,Kolkata,appliance_repair
UC00000135,2024-11,0.08339969508165444,Low,Kolkata,appliance_repair
UC00000135,2024-12,0.08924608952120748,Low,Kolkata,appliance_repair
UC00000136,2024-01,0.08192439419511385,Low,Jaipur,plumbing_electrical
UC00000136,2024-02,0.0810238609287302,Low,Jaipur,plumbing_electrical
UC00000136,2024-03,0.08117601519871433,Low,Jaipur,plumbing_electrical
UC00000136,2024-04,0.08388106314356314,Low,Jaipur,plumbing_electrical
UC00000136,2024-05,0.08911801460462959,Low,Jaipur,plumbing_electrical
UC00000136,2024-06,0.06202294685201497,Low,Jaipur,plumbing_electrical
UC00000136,2024-07,0.06281299535882463,Low,Jaipur,plumbing_electrical
UC00000136,2024-08,0.051291259235813506,Low,Jaipur,plumbing_electrical
UC00000136,2024-09,0.06480015099823032,Low,Jaipur,plumbing_electrical
UC00000136,2024-10,0.06373986369986512,Low,Jaipur,plumbing_electrical
UC00000136,2024-11,0.06528353243853396,Low,Jaipur,plumbing_electrical
UC00000136,2024-12,0.06553846252399861,Low,Jaipur,plumbing_electrical
UC00000137,2024-01,0.10543250040839537,Low,Jaipur,salon_spa_premium
UC00000137,2024-02,0.12645153819256344,Low,Jaipur,salon_spa_premium
UC00000137,2024-03,0.11714526886974735,Low,Jaipur,salon_spa_premium
UC00000137,2024-04,0.1117571746744026,Low,Jaipur,salon_spa_premium
UC00000137,2024-05,0.08945310900998038,Low,Jaipur,salon_spa_premium
UC00000137,2024-06,0.08213265500403659,Low,Jaipur,salon_spa_premium
UC00000137,2024-07,0.0950049127843085,Low,Jaipur,salon_spa_premium
UC00000137,2024-08,0.09144597893880228,Low,Jaipur,salon_spa_premium
UC00000137,2024-09,0.09786384037202883,Low,Jaipur,salon_spa_premium
UC00000137,2024-10,0.09786384037202883,Low,Jaipur,salon_spa_premium
UC00000137,2024-11,0.09786384037202883,Low,Jaipur,salon_spa_premium
UC00000137,2024-12,0.09786384037202883,Low,Jaipur,salon_spa_premium
UC00000138,2024-01,0.07774388187319185,Low,Lucknow,beauty_wellness
UC00000138,2024-02,0.07841586169887814,Low,Lucknow,beauty_wellness
UC00000138,2024-03,0.07834924012557046,Low,Lucknow,beauty_wellness
UC00000138,2024-04,0.0700313180382152,Low,Lucknow,beauty_wellness
UC00000138,2024-05,0.07781308088561614,Low,Lucknow,beauty_wellness
UC00000138,2024-06,0.07559987203856176,Low,Lucknow,beauty_wellness
UC00000138,2024-07,0.10623554848357838,Low,Lucknow,beauty_wellness
UC00000138,2024-08,0.07853261918422552,Low,Lucknow,beauty_wellness
UC00000138,2024-09,0.07837582603996616,Low,Lucknow,beauty_wellness
UC00000138,2024-10,0.07763473259706348,Low,Lucknow,beauty_wellness
UC00000138,2024-11,0.0797925572197308,Low,Lucknow,beauty_wellness
UC00000138,2024-12,0.07867232022785543,Low,Lucknow,beauty_wellness
UC00000139,2024-01,0.09213222205363683,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-02,0.08920115855594367,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-03,0.09093991869342474,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-04,0.0923948842015373,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-05,0.0922407361773646,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-06,0.09988739265288325,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-07,0.0907313816457064,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-08,0.09671283127947906,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-09,0.08966252108349423,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-10,0.09460835617178524,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-11,0.08868855687578367,Low,Delhi NCR,plumbing_electrical
UC00000139,2024-12,0.08378524822860395,Low,Delhi NCR,plumbing_electrical
UC00000140,2024-01,0.07596014571981755,Low,Bengaluru,salon_spa_premium
UC00000140,2024-02,0.07429452825474785,Low,Bengaluru,salon_spa_premium
UC00000140,2024-03,0.07388211329108901,Low,Bengaluru,salon_spa_premium
UC00000140,2024-04,0.0727896865952052,Low,Bengaluru,salon_spa_premium
UC00000140,2024-05,0.07434418963884566,Low,Bengaluru,salon_spa_premium
UC00000140,2024-06,0.07761240121855906,Low,Bengaluru,salon_spa_premium
UC00000140,2024-07,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000140,2024-08,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000140,2024-09,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000140,2024-10,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000140,2024-11,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000140,2024-12,0.06819051123301298,Low,Bengaluru,salon_spa_premium
UC00000141,2024-01,0.09368609084482953,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-02,0.10009864307224754,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-03,0.0999415270824476,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-04,0.09642512841866785,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-05,0.09591541819781643,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-06,0.09539281686404608,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-07,0.09454178977096919,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-08,0.1005664812110116,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-09,0.09894053676429149,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-10,0.09926236767134243,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-11,0.09758237938737359,Low,Delhi NCR,plumbing_electrical
UC00000141,2024-12,0.09545921042840011,Low,Delhi NCR,plumbing_electrical
UC00000142,2024-01,0.08277054910104815,Low,Chandigarh,beauty_wellness
UC00000142,2024-02,0.08935836835658391,Low,Chandigarh,beauty_wellness
UC00000142,2024-03,0.08277663811116406,Low,Chandigarh,beauty_wellness
UC00000142,2024-04,0.08394964694358999,Low,Chandigarh,beauty_wellness
UC00000142,2024-05,0.08503098862017162,Low,Chandigarh,beauty_wellness
UC00000142,2024-06,0.07806378893029366,Low,Chandigarh,beauty_wellness
UC00000142,2024-07,0.08863169799901192,Low,Chandigarh,beauty_wellness
UC00000142,2024-08,0.08501677013120802,Low,Chandigarh,beauty_wellness
UC00000142,2024-09,0.08819488480709019,Low,Chandigarh,beauty_wellness
UC00000142,2024-10,0.07838168425586263,Low,Chandigarh,beauty_wellness
UC00000142,2024-11,0.08644757221321041,Low,Chandigarh,beauty_wellness
UC00000142,2024-12,0.08148730563970336,Low,Chandigarh,beauty_wellness
UC00000143,2024-01,0.08106251069410639,Low,Jaipur,beauty_wellness
UC00000143,2024-02,0.07688123415723724,Low,Jaipur,beauty_wellness
UC00000143,2024-03,0.07787110269834585,Low,Jaipur,beauty_wellness
UC00000143,2024-04,0.07963108426050344,Low,Jaipur,beauty_wellness
UC00000143,2024-05,0.08676222450492965,Low,Jaipur,beauty_wellness
UC00000143,2024-06,0.09003566651575944,Low,Jaipur,beauty_wellness
UC00000143,2024-07,0.08716272217544102,Low,Jaipur,beauty_wellness
UC00000143,2024-08,0.08016592354503653,Low,Jaipur,beauty_wellness
UC00000143,2024-09,0.0814446743182339,Low,Jaipur,beauty_wellness
UC00000143,2024-10,0.07968930868486022,Low,Jaipur,beauty_wellness
UC00000143,2024-11,0.08441103506969803,Low,Jaipur,beauty_wellness
UC00000143,2024-12,0.0833742443030162,Low,Jaipur,beauty_wellness
UC00000144,2024-01,0.06197370504416975,Low,Pune,home_cleaning
UC00000144,2024-02,0.05565859379574594,Low,Pune,home_cleaning
UC00000144,2024-03,0.058227846878669824,Low,Pune,home_cleaning
UC00000144,2024-04,0.052103128651224094,Low,Pune,home_cleaning
UC00000144,2024-05,0.05260609122972983,Low,Pune,home_cleaning
UC00000144,2024-06,0.05270790312111054,Low,Pune,home_cleaning
UC00000144,2024-07,0.06515122825783055,Low,Pune,home_cleaning
UC00000144,2024-08,0.05636353979682367,Low,Pune,home_cleaning
UC00000144,2024-09,0.0529829287710774,Low,Pune,home_cleaning
UC00000144,2024-10,0.05325596568921581,Low,Pune,home_cleaning
UC00000144,2024-11,0.06361041573379692,Low,Pune,home_cleaning
UC00000144,2024-12,0.05054368414176004,Low,Pune,home_cleaning
UC00000145,2024-01,0.11723489442297023,Low,Kolkata,appliance_repair
UC00000145,2024-02,0.16356995876811886,Low,Kolkata,appliance_repair
UC00000145,2024-03,0.11556922455181466,Low,Kolkata,appliance_repair
UC00000145,2024-04,0.11208666334763243,Low,Kolkata,appliance_repair
UC00000145,2024-05,0.11408753398314919,Low,Kolkata,appliance_repair
UC00000145,2024-06,0.1112602368018021,Low,Kolkata,appliance_repair
UC00000145,2024-07,0.11899748801861311,Low,Kolkata,appliance_repair
UC00000145,2024-08,0.10757997002725761,Low,Kolkata,appliance_repair
UC00000145,2024-09,0.11394023935494972,Low,Kolkata,appliance_repair
UC00000145,2024-10,0.11130314883069245,Low,Kolkata,appliance_repair
UC00000145,2024-11,0.15955601436685066,Low,Kolkata,appliance_repair
UC00000145,2024-12,0.11341776012128066,Low,Kolkata,appliance_repair
UC00000146,2024-01,0.11253996381588859,Low,Pune,plumbing_electrical
UC00000146,2024-02,0.10874830474574183,Low,Pune,plumbing_electrical
UC00000146,2024-03,0.11900780170933355,Low,Pune,plumbing_electrical
UC00000146,2024-04,0.11407516392038126,Low,Pune,plumbing_electrical
UC00000146,2024-05,0.11570930733848123,Low,Pune,plumbing_electrical
UC00000146,2024-06,0.1124923851198038,Low,Pune,plumbing_electrical
UC00000146,2024-07,0.11346548945332124,Low,Pune,plumbing_electrical
UC00000146,2024-08,0.11410950086294563,Low,Pune,plumbing_electrical
UC00000146,2024-09,0.1112351771793146,Low,Pune,plumbing_electrical
UC00000146,2024-10,0.11193079389147811,Low,Pune,plumbing_electrical
UC00000146,2024-11,0.11920370877489325,Low,Pune,plumbing_electrical
UC00000146,2024-12,0.11195985831832472,Low,Pune,plumbing_electrical
UC00000147,2024-01,0.10549773309072687,Low,Pune,beauty_wellness
UC00000147,2024-02,0.10024674378097927,Low,Pune,beauty_wellness
UC00000147,2024-03,0.12004461388036586,Low,Pune,beauty_wellness
UC00000147,2024-04,0.09947164376367042,Low,Pune,beauty_wellness
UC00000147,2024-05,0.09713569446990682,Low,Pune,beauty_wellness
UC00000147,2024-06,0.10322805747616252,Low,Pune,beauty_wellness
UC00000147,2024-07,0.09710103646427573,Low,Pune,beauty_wellness
UC00000147,2024-08,0.09710103646427573,Low,Pune,beauty_wellness
UC00000147,2024-09,0.09710103646427573,Low,Pune,beauty_wellness
UC00000147,2024-10,0.09710103646427573,Low,Pune,beauty_wellness
UC00000147,2024-11,0.09710103646427573,Low,Pune,beauty_wellness
UC00000147,2024-12,0.09710103646427573,Low,Pune,beauty_wellness
UC00000148,2024-01,0.1654938981048945,Low,Delhi NCR,home_cleaning
UC00000148,2024-02,0.13519677879988012,Low,Delhi NCR,home_cleaning
UC00000148,2024-03,0.13037415149618906,Low,Delhi NCR,home_cleaning
UC00000148,2024-04,0.12437628556919458,Low,Delhi NCR,home_cleaning
UC00000148,2024-05,0.10317012263750458,Low,Delhi NCR,home_cleaning
UC00000148,2024-06,0.0988494034755239,Low,Delhi NCR,home_cleaning
UC00000148,2024-07,0.10472595849779208,Low,Delhi NCR,home_cleaning
UC00000148,2024-08,0.098825801337135,Low,Delhi NCR,home_cleaning
UC00000148,2024-09,0.09684819679745897,Low,Delhi NCR,home_cleaning
UC00000148,2024-10,0.10280540074006751,Low,Delhi NCR,home_cleaning
UC00000148,2024-11,0.10241553953859492,Low,Delhi NCR,home_cleaning
UC00000148,2024-12,0.10306030658418912,Low,Delhi NCR,home_cleaning
UC00000149,2024-01,0.1362883811571373,Low,Hyderabad,appliance_repair
UC00000149,2024-02,0.1259463346757287,Low,Hyderabad,appliance_repair
UC00000149,2024-03,0.13392736281107234,Low,Hyderabad,appliance_repair
UC00000149,2024-04,0.17548305911722217,Low,Hyderabad,appliance_repair
UC00000149,2024-05,0.13614958275062095,Low,Hyderabad,appliance_repair
UC00000149,2024-06,0.1309142998030334,Low,Hyderabad,appliance_repair
UC00000149,2024-07,0.13944799727176027,Low,Hyderabad,appliance_repair
UC00000149,2024-08,0.13183576329373062,Low,Hyderabad,appliance_repair
UC00000149,2024-09,0.12479999675109653,Low,Hyderabad,appliance_repair
UC00000149,2024-10,0.13103469465821857,Low,Hyderabad,appliance_repair
UC00000149,2024-11,0.12966257799187592,Low,Hyderabad,appliance_repair
UC00000149,2024-12,0.13664732580200287,Low,Hyderabad,appliance_repair
UC00000150,2024-01,0.12579259097219564,Low,Hyderabad,plumbing_electrical
UC00000150,2024-02,0.1298878678345378,Low,Hyderabad,plumbing_electrical
UC00000150,2024-03,0.12022672186324827,Low,Hyderabad,plumbing_electrical
UC00000150,2024-04,0.12279711809503169,Low,Hyderabad,plumbing_electrical
UC00000150,2024-05,0.1285484284903459,Low,Hyderabad,plumbing_electrical
UC00000150,2024-06,0.12848117942964754,Low,Hyderabad,plumbing_electrical
UC00000150,2024-07,0.14197620651836687,Low,Hyderabad,plumbing_electrical
UC00000150,2024-08,0.12509380656878658,Low,Hyderabad,plumbing_electrical
UC00000150,2024-09,0.14534860081861892,Low,Hyderabad,plumbing_electrical
UC00000150,2024-10,0.12660951678299678,Low,Hyderabad,plumbing_electrical
UC00000150,2024-11,0.129577417899164,Low,Hyderabad,plumbing_electrical
UC00000150,2024-12,0.12147725492343993,Low,Hyderabad,plumbing_electrical
UC00000151,2024-01,0.10764615573752537,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-02,0.11332519549874646,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-03,0.11513035789748571,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-04,0.11165413746099281,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-05,0.11336109442072971,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-06,0.1064706958655669,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-07,0.11734702264480691,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-08,0.10600939959102502,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-09,0.10600939959102502,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-10,0.10600939959102502,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-11,0.10600939959102502,Low,Delhi NCR,plumbing_electrical
UC00000151,2024-12,0.10600939959102502,Low,Delhi NCR,plumbing_electrical
UC00000152,2024-01,0.11406435161057416,Low,Bengaluru,beauty_wellness
UC00000152,2024-02,0.06430621619266415,Low,Bengaluru,beauty_wellness
UC00000152,2024-03,0.08062588183985762,Low,Bengaluru,beauty_wellness
UC00000152,2024-04,0.07758057269209628,Low,Bengaluru,beauty_wellness
UC00000152,2024-05,0.07913842263872693,Low,Bengaluru,beauty_wellness
UC00000152,2024-06,0.07688892765456318,Low,Bengaluru,beauty_wellness
UC00000152,2024-07,0.07616270989140307,Low,Bengaluru,beauty_wellness
UC00000152,2024-08,0.07965467303356871,Low,Bengaluru,beauty_wellness
UC00000152,2024-09,0.07975568172466689,Low,Bengaluru,beauty_wellness
UC00000152,2024-10,0.07209405527985727,Low,Bengaluru,beauty_wellness
UC00000152,2024-11,0.08080578021533887,Low,Bengaluru,beauty_wellness
UC00000152,2024-12,0.0798670030922696,Low,Bengaluru,beauty_wellness
UC00000153,2024-01,0.13673105540630917,Low,Delhi NCR,beauty_wellness
UC00000153,2024-02,0.12657584741578864,Low,Delhi NCR,beauty_wellness
UC00000153,2024-03,0.13021974479193527,Low,Delhi NCR,beauty_wellness
UC00000153,2024-04,0.10040829992190152,Low,Delhi NCR,beauty_wellness
UC00000153,2024-05,0.09747802264559546,Low,Delhi NCR,beauty_wellness
UC00000153,2024-06,0.10150363384353307,Low,Delhi NCR,beauty_wellness
UC00000153,2024-07,0.09567302914590485,Low,Delhi NCR,beauty_wellness
UC00000153,2024-08,0.09899217957041453,Low,Delhi NCR,beauty_wellness
UC00000153,2024-09,0.08263967343412547,Low,Delhi NCR,beauty_wellness
UC00000153,2024-10,0.09814769206563277,Low,Delhi NCR,beauty_wellness
UC00000153,2024-11,0.09814754261109057,Low,Delhi NCR,beauty_wellness
UC00000153,2024-12,0.0992876506547913,Low,Delhi NCR,beauty_wellness
UC00000154,2024-01,0.10254140886987552,Low,Delhi NCR,appliance_repair
UC00000154,2024-02,0.1008327846994013,Low,Delhi NCR,appliance_repair
UC00000154,2024-03,0.10042907873854365,Low,Delhi NCR,appliance_repair
UC00000154,2024-04,0.12541807362028487,Low,Delhi NCR,appliance_repair
UC00000154,2024-05,0.1103218934634326,Low,Delhi NCR,appliance_repair
UC00000154,2024-06,0.10631425170716513,Low,Delhi NCR,appliance_repair
UC00000154,2024-07,0.10661320788981726,Low,Delhi NCR,appliance_repair
UC00000154,2024-08,0.08124885326540578,Low,Delhi NCR,appliance_repair
UC00000154,2024-09,0.07961669477084748,Low,Delhi NCR,appliance_repair
UC00000154,2024-10,0.07683001532752913,Low,Delhi NCR,appliance_repair
UC00000154,2024-11,0.07959086017449421,Low,Delhi NCR,appliance_repair
UC00000154,2024-12,0.08140371137945795,Low,Delhi NCR,appliance_repair
UC00000155,2024-01,0.11488252226938335,Low,Lucknow,beauty_wellness
UC00000155,2024-02,0.08727451989067822,Low,Lucknow,beauty_wellness
UC00000155,2024-03,0.0825267010701182,Low,Lucknow,beauty_wellness
UC00000155,2024-04,0.08172048889568588,Low,Lucknow,beauty_wellness
UC00000155,2024-05,0.07696016298786303,Low,Lucknow,beauty_wellness
UC00000155,2024-06,0.07316714021602112,Low,Lucknow,beauty_wellness
UC00000155,2024-07,0.08467094274350455,Low,Lucknow,beauty_wellness
UC00000155,2024-08,0.08518478582644275,Low,Lucknow,beauty_wellness
UC00000155,2024-09,0.08223329232085214,Low,Lucknow,beauty_wellness
UC00000155,2024-10,0.0811366706039401,Low,Lucknow,beauty_wellness
UC00000155,2024-11,0.07530841341231947,Low,Lucknow,beauty_wellness
