merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000180,West,Mumbai,plumbing_electrical,348,628.08,16575.28,0.3531,0.1973,True,0.964,31.9,4,0.5939,0.4785,True,False,0,
UC00000181,South,Hyderabad,beauty_wellness,641,999.03,49772.61,0.3027,0.2435,True,0.9235,46.51,4,0.6185,0.5902,False,False,0,
UC00000182,North,Chandigarh,plumbing_electrical,1104,789.15,29933.22,0.4165,0.2014,True,0.9536,37.74,5,0.7203,0.6427,True,False,0,
UC00000183,South,Kochi,beauty_wellness,438,1212.5,38902.72,0.4145,0.2417,True,0.9599,34.33,5,0.6189,0.554,True,False,0,
UC00000184,West,Mumbai,plumbing_electrical,306,537.13,19432.8,0.2876,0.1508,False,0.9352,34.79,2,0.8109,0.4635,False,False,0,
UC00000185,South,Chennai,salon_spa_premium,1100,1946.08,45018.08,0.6042,0.289,True,0.9297,25.84,3,0.6383,0.4592,False,True,2,2024-02-01
UC00000186,North,Delhi NCR,appliance_repair,513,598.51,23203.47,0.512,0.2218,False,0.9202,39.69,1,0.3496,0.2712,False,False,0,
UC00000187,South,Chennai,beauty_wellness,803,1272.58,54536.28,0.4528,0.2293,True,0.9339,43.22,3,0.7649,0.4664,False,True,2,2024-02-01
UC00000188,North,Delhi NCR,appliance_repair,922,869.84,28950.1,0.4248,0.1888,True,0.984,35.66,3,0.6602,0.3923,False,False,0,
UC00000189,South,Hyderabad,home_cleaning,395,1244.06,34517.15,0.5113,0.1955,False,0.9472,32.14,4,0.6083,0.6232,True,False,0,
UC00000190,North,Delhi NCR,beauty_wellness,364,927.23,28547.27,0.2742,0.2595,True,0.9763,36.6,4,0.7758,0.3327,True,True,11,2024-11-01
UC00000191,North,Delhi NCR,beauty_wellness,1381,667.2,36036.12,0.6315,0.2643,True,0.9655,66.16,3,0.7877,0.5411,False,True,6,2024-06-01
UC00000192,East,Kolkata,appliance_repair,937,1003.68,28996.46,0.4273,0.1845,True,0.9928,28.45,4,0.7433,0.4973,True,False,0,
UC00000193,North,Lucknow,salon_spa_premium,455,1570.95,39733.91,0.4938,0.2404,True,0.9894,24.01,2,0.446,0.2295,False,False,0,
UC00000194,East,Guwahati,home_cleaning,284,843.59,34994.17,0.2793,0.2066,True,0.9746,36.61,4,0.6297,0.4709,True,True,16,2025-04-01
UC00000195,East,Patna,beauty_wellness,665,958.65,27954.03,0.4961,0.2376,True,0.9226,30.6,2,0.5136,0.3327,False,True,12,2024-12-01
UC00000196,South,Bengaluru,appliance_repair,795,554.63,25208.82,0.4274,0.201,False,0.9274,46.36,2,0.5799,0.3074,False,False,0,
UC00000197,South,Kochi,appliance_repair,603,1180.94,59437.42,0.5382,0.182,True,0.9731,53.41,2,0.4259,0.2951,False,False,0,
UC00000198,West,Pune,home_cleaning,379,1728.3,91195.82,0.3466,0.1515,True,1.0,51.6,3,0.8756,0.5007,False,True,11,2024-11-01
UC00000199,North,Lucknow,beauty_wellness,432,1418.01,59402.79,0.5449,0.2108,True,0.9289,39.55,3,0.5739,0.1437,False,True,12,2024-12-01
UC00000200,West,Mumbai,beauty_wellness,1456,1043.69,33962.64,0.5446,0.2,False,0.9631,37.5,3,0.4958,0.6572,True,False,0,
UC00000201,South,Hyderabad,salon_spa_premium,515,1401.98,52744.32,0.6672,0.2578,True,0.9461,34.34,3,0.6908,0.5018,False,False,0,
UC00000202,North,Delhi NCR,beauty_wellness,1095,1424.3,46237.44,0.4531,0.2208,True,0.9962,37.69,5,1.0,0.7194,True,True,8,2024-08-01
UC00000203,South,Chennai,salon_spa_premium,392,950.0,40699.92,0.4975,0.319,True,0.9415,47.33,4,0.6264,0.4538,True,True,3,2024-03-01
UC00000204,West,Pune,salon_spa_premium,1164,1410.37,42365.29,0.4549,0.2784,True,0.9682,32.73,3,0.5557,0.4758,False,False,0,
UC00000205,West,Ahmedabad,beauty_wellness,655,1027.95,27209.88,0.5787,0.237,True,0.9659,25.25,4,0.5503,0.4427,True,False,0,
UC00000206,West,Mumbai,home_cleaning,886,1160.87,41479.57,0.3646,0.209,True,0.9591,33.87,3,0.5649,0.4024,False,True,5,2024-05-01
UC00000207,South,Bengaluru,plumbing_electrical,476,778.35,38537.05,0.5188,0.1852,True,0.96,61.52,5,0.809,0.6606,True,False,0,
UC00000208,South,Hyderabad,beauty_wellness,337,1102.78,35902.13,0.4914,0.211,False,0.9237,29.18,2,0.6116,0.5387,False,False,0,
UC00000209,North,Delhi NCR,beauty_wellness,190,899.01,59304.27,0.2995,0.2269,True,0.9793,60.8,3,0.8118,0.5017,False,False,0,
UC00000210,North,Jaipur,beauty_wellness,557,1421.68,54310.73,0.5168,0.2233,True,0.9569,42.67,2,0.4894,0.2533,False,True,6,2024-06-01
UC00000211,West,Mumbai,beauty_wellness,684,1144.97,31698.35,0.5228,0.2233,True,0.9867,26.8,4,0.6006,0.3851,True,False,0,
UC00000212,South,Chennai,appliance_repair,415,683.61,20295.62,0.3863,0.2093,True,0.9631,32.86,5,0.6525,0.6481,True,True,10,2024-10-01
UC00000213,South,Bengaluru,appliance_repair,301,1411.07,38751.02,0.3436,0.1987,False,0.9496,32.39,3,0.6451,0.5189,True,False,0,
UC00000214,West,Surat,beauty_wellness,180,1208.38,61647.68,0.4777,0.196,True,0.9311,46.45,4,0.6326,0.5028,True,True,8,2024-08-01
UC00000215,North,Delhi NCR,appliance_repair,741,643.97,16896.53,0.3261,0.1644,True,0.9833,27.29,4,0.6716,0.3456,True,False,0,
UC00000216,South,Chennai,plumbing_electrical,350,909.43,26655.75,0.4618,0.1714,True,0.9593,32.56,5,0.7312,0.5951,True,True,12,2024-12-01
UC00000217,South,Hyderabad,beauty_wellness,897,747.11,35763.0,0.5799,0.2757,True,0.9366,47.0,3,0.4551,0.1887,True,False,0,
UC00000218,West,Mumbai,salon_spa_premium,162,1147.95,34959.37,0.2905,0.2817,False,0.9636,30.18,4,0.6342,0.5543,True,False,0,
UC00000219,South,Bengaluru,beauty_wellness,566,1161.58,48811.67,0.3079,0.2618,True,0.9848,40.99,4,0.8278,0.5282,True,False,0,
UC00000220,North,Delhi NCR,beauty_wellness,1252,972.39,32379.36,0.5522,0.2803,True,0.9511,37.63,3,0.7587,0.2325,False,False,0,
UC00000221,South,Hyderabad,plumbing_electrical,419,354.97,7331.97,0.2156,0.1608,True,0.9951,23.81,4,0.9003,0.6415,False,True,14,2025-02-01
UC00000222,West,Pune,appliance_repair,925,634.01,17928.98,0.4333,0.2138,True,0.9482,33.91,4,0.7711,0.5741,False,True,11,2024-11-01
UC00000223,North,Chandigarh,home_cleaning,858,2438.32,100007.32,0.5457,0.1948,True,0.957,40.29,3,0.5423,0.4976,True,False,0,
UC00000224,South,Kochi,beauty_wellness,286,1227.99,21625.8,0.4283,0.2595,True,0.9391,16.98,3,0.6397,0.5059,False,True,7,2024-07-01
UC00000225,West,Mumbai,appliance_repair,84,861.8,23116.85,0.4381,0.173,True,0.9752,32.04,3,0.6266,0.511,False,True,16,2025-04-01
UC00000226,West,Ahmedabad,home_cleaning,536,1156.54,46372.39,0.5221,0.1999,True,0.9197,32.36,2,0.2084,0.2033,False,True,9,2024-09-01
UC00000227,West,Mumbai,appliance_repair,550,951.99,21597.69,0.4128,0.2076,True,0.9413,20.68,3,0.636,0.2829,False,True,12,2024-12-01
UC00000228,North,Delhi NCR,salon_spa_premium,388,1594.32,64642.69,0.6109,0.2433,True,0.9206,39.17,3,0.7739,0.4999,False,True,12,2024-12-01
UC00000229,North,Delhi NCR,salon_spa_premium,257,1921.84,80577.12,0.3825,0.2135,True,0.9845,43.14,5,0.7287,0.5684,True,False,0,
UC00000230,South,Hyderabad,plumbing_electrical,1269,692.74,7175.74,0.5339,0.171,True,0.9611,10.41,3,0.7059,0.5263,False,True,6,2024-06-01
UC00000231,West,Mumbai,appliance_repair,921,1441.03,59056.19,0.5348,0.2469,True,0.9541,37.89,2,0.4555,0.5471,False,False,0,
UC00000232,South,Bengaluru,appliance_repair,509,1254.25,68293.28,0.443,0.1907,True,0.9423,57.9,3,0.6304,0.4013,False,True,9,2024-09-01
UC00000233,North,Jaipur,beauty_wellness,1449,1386.21,30839.74,0.4467,0.2343,True,0.9209,25.53,3,0.6157,0.3284,False,False,0,
UC00000234,West,Surat,beauty_wellness,83,1265.37,21972.67,0.4988,0.2538,True,0.986,17.94,3,0.7014,0.2232,False,True,9,2024-09-01
UC00000235,West,Surat,beauty_wellness,875,1251.1,64670.04,0.5038,0.2422,True,0.9568,45.31,2,0.4288,0.2744,False,True,5,2024-05-01
UC00000236,South,Bengaluru,plumbing_electrical,928,807.04,27512.57,0.5467,0.1502,True,0.9773,34.97,5,0.9456,0.579,True,False,0,
UC00000237,West,Ahmedabad,beauty_wellness,297,1132.05,32777.94,0.407,0.2403,True,0.9125,30.68,3,0.4842,0.3811,True,True,5,2024-05-01
UC00000238,North,Delhi NCR,appliance_repair,158,826.45,45641.07,0.5283,0.2088,True,0.9739,51.36,3,0.4947,0.478,True,False,0,
UC00000239,South,Chennai,appliance_repair,426,794.06,18878.15,0.5322,0.181,True,0.912,27.56,3,0.5844,0.2943,False,False,0,
UC00000240,South,Hyderabad,beauty_wellness,624,859.94,39609.75,0.3237,0.2358,True,0.975,46.4,5,0.9098,0.6491,True,True,3,2024-03-01
UC00000241,North,Delhi NCR,beauty_wellness,605,1039.65,26124.6,0.4812,0.2447,True,0.9541,27.35,3,0.486,0.4623,True,False,0,
UC00000242,West,Pune,home_cleaning,210,1194.11,38087.55,0.5381,0.265,True,0.9417,29.1,5,0.6404,0.7126,True,False,0,
UC00000243,West,Mumbai,beauty_wellness,1138,1235.4,17266.71,0.5851,0.239,True,0.9084,16.31,4,0.5905,0.3955,True,False,0,
UC00000244,West,Ahmedabad,beauty_wellness,600,1125.5,33311.79,0.5519,0.2384,False,0.9539,27.41,1,0.5263,0.3062,False,False,0,
UC00000245,South,Kochi,home_cleaning,434,1036.96,36136.46,0.452,0.1863,True,0.9544,33.99,3,0.8511,0.527,False,True,4,2024-04-01
UC00000246,West,Pune,beauty_wellness,1085,1378.79,50548.81,0.5725,0.2556,True,0.9568,38.56,4,0.6681,0.7001,False,True,2,2024-02-01
UC00000247,South,Bengaluru,beauty_wellness,587,686.15,23478.89,0.2718,0.2434,True,0.9242,36.22,4,0.7279,0.5545,False,True,3,2024-03-01
UC00000248,North,Delhi NCR,beauty_wellness,282,904.35,38445.58,0.3665,0.2137,True,0.9859,40.22,2,0.4841,0.423,False,True,11,2024-11-01
UC00000249,North,Lucknow,salon_spa_premium,158,1399.89,37682.67,0.2914,0.2293,True,0.964,26.04,2,0.4387,0.2699,False,False,0,
UC00000250,North,Delhi NCR,appliance_repair,429,948.79,36888.74,0.4357,0.1805,True,0.9669,44.59,5,0.7938,0.5616,True,False,0,
UC00000251,South,Kochi,plumbing_electrical,844,949.66,34404.21,0.502,0.1862,True,0.9597,38.66,4,0.7156,0.8115,False,False,0,
UC00000252,West,Mumbai,plumbing_electrical,285,414.25,11228.11,0.4748,0.25,True,0.9834,25.38,2,0.4355,0.4547,False,False,0,
UC00000253,North,Lucknow,beauty_wellness,772,935.75,32497.77,0.5055,0.1953,True,0.9565,33.76,4,0.7249,0.5325,True,False,0,
UC00000254,South,Bengaluru,plumbing_electrical,852,620.9,10253.18,0.5293,0.2073,False,0.8893,19.12,2,0.4593,0.4418,True,False,0,
UC00000255,West,Pune,beauty_wellness,1076,770.4,19906.75,0.6777,0.2277,True,0.9269,33.98,4,0.9543,0.568,False,False,0,
UC00000256,East,Kolkata,salon_spa_premium,204,1681.04,54785.64,0.3806,0.2675,False,0.9249,27.55,1,0.0947,0.1175,False,False,0,
UC00000257,North,Delhi NCR,plumbing_electrical,321,906.77,26841.91,0.434,0.219,True,0.9553,28.17,5,0.8219,0.6552,True,True,16,2025-04-01
UC00000258,North,Jaipur,appliance_repair,555,613.7,13821.17,0.4239,0.1806,True,0.948,24.28,4,0.6386,0.5168,True,False,0,
UC00000259,West,Pune,appliance_repair,580,868.06,7689.7,0.7184,0.2217,True,0.9517,9.03,3,0.818,0.448,False,True,11,2024-11-01
UC00000260,East,Kolkata,beauty_wellness,478,1140.81,27350.52,0.3147,0.2811,True,0.9582,20.29,3,0.4128,0.4008,True,False,0,
UC00000261,West,Mumbai,plumbing_electrical,330,469.83,17916.84,0.4486,0.1475,True,0.9861,39.64,5,0.6074,0.5847,True,True,16,2025-04-01
UC00000262,North,Delhi NCR,appliance_repair,351,697.57,13344.23,0.185,0.1736,True,0.9339,20.18,2,0.3935,0.1906,False,True,14,2025-02-01
UC00000263,West,Mumbai,home_cleaning,128,932.17,54625.31,0.2894,0.194,True,0.9284,66.62,5,0.855,0.7913,True,True,12,2024-12-01
UC00000264,West,Mumbai,beauty_wellness,290,1140.89,37026.16,0.3021,0.2566,True,0.9238,40.44,4,0.7876,0.5908,False,True,8,2024-08-01
UC00000265,North,Delhi NCR,salon_spa_premium,601,1850.66,67735.07,0.4938,0.2617,True,0.9626,38.35,4,0.7062,0.4502,True,False,0,
UC00000266,West,Surat,home_cleaning,1052,1432.25,55521.52,0.7353,0.2183,True,0.981,35.04,3,0.6562,0.2627,False,True,6,2024-06-01
UC00000267,West,Pune,plumbing_electrical,1070,618.08,21597.12,0.3994,0.1539,True,0.9588,31.65,2,0.5167,0.2532,False,False,0,
UC00000268,South,Kochi,beauty_wellness,586,1221.2,44642.54,0.4195,0.2311,True,0.9629,42.47,2,0.4746,0.3173,False,True,4,2024-04-01
UC00000269,South,Bengaluru,appliance_repair,208,705.03,26026.63,0.5043,0.1939,True,0.9594,40.85,2,0.5028,0.4084,False,False,0,
UC00000270,South,Chennai,salon_spa_premium,377,1381.55,74365.74,0.4475,0.2772,True,0.9818,49.48,4,0.7062,0.4611,True,False,0,
UC00000271,South,Hyderabad,plumbing_electrical,605,422.35,10335.27,0.3828,0.1959,True,0.9721,25.56,4,0.6984,0.3459,True,True,14,2025-02-01
UC00000272,West,Ahmedabad,salon_spa_premium,1636,1436.59,46931.1,0.5467,0.2592,True,0.9377,32.04,2,0.474,0.4163,False,True,2,2024-02-01
UC00000273,North,Delhi NCR,home_cleaning,443,1276.69,50781.85,0.5158,0.2378,True,0.9407,42.29,4,0.6781,0.4917,True,False,0,
UC00000274,North,Jaipur,beauty_wellness,251,1028.38,8482.92,0.3922,0.236,True,0.9382,9.46,2,0.4082,0.252,False,True,16,2025-04-01
UC00000275,South,Hyderabad,appliance_repair,820,772.17,31194.69,0.3893,0.1571,False,0.9229,47.59,4,0.6833,0.7343,True,False,0,
UC00000276,West,Mumbai,plumbing_electrical,681,778.53,21853.82,0.4728,0.1605,True,0.9877,32.79,4,0.6323,0.5416,True,False,0,
UC00000277,South,Chennai,beauty_wellness,684,1175.84,28566.27,0.5687,0.2644,True,0.9298,25.81,4,0.5923,0.3685,True,False,0,
UC00000278,South,Bengaluru,beauty_wellness,893,1000.81,24410.73,0.4026,0.2487,True,0.9579,23.45,2,0.5145,0.3493,False,True,2,2024-02-01
UC00000279,North,Delhi NCR,home_cleaning,2200,1328.2,66378.5,0.6339,0.2699,True,0.9608,49.3,3,0.4541,0.4062,True,True,5,2024-05-01
UC00000280,West,Mumbai,beauty_wellness,605,1292.06,50587.8,0.3144,0.2533,False,0.9125,39.43,1,0.5228,0.4402,False,False,0,
UC00000281,West,Pune,plumbing_electrical,705,565.68,11561.82,0.4993,0.1884,True,0.9189,22.73,5,0.572,0.5645,True,False,0,
UC00000282,South,Bengaluru,salon_spa_premium,620,1423.52,85668.3,0.5311,0.2744,True,0.9212,63.18,4,0.8872,0.4678,True,False,0,
UC00000283,South,Hyderabad,plumbing_electrical,74,1081.61,45526.3,0.3891,0.2022,True,0.9693,50.99,3,0.6185,0.4269,False,False,0,
UC00000284,North,Chandigarh,beauty_wellness,1093,1159.8,60199.24,0.6637,0.2536,True,0.9614,52.65,2,0.4606,0.3268,False,True,4,2024-04-01
UC00000285,South,Kochi,salon_spa_premium,972,1334.82,74461.65,0.548,0.2651,True,0.934,51.05,4,0.6068,0.5291,True,False,0,
UC00000286,South,Kochi,plumbing_electrical,466,790.15,18683.62,0.405,0.1692,True,0.9045,26.0,2,0.3174,0.2273,False,False,0,
UC00000287,South,Bengaluru,appliance_repair,578,751.97,34195.54,0.3965,0.18,True,0.9341,47.52,4,0.8451,0.5207,True,True,8,2024-08-01
UC00000288,North,Lucknow,beauty_wellness,358,994.92,27439.09,0.5606,0.1765,False,0.9184,29.63,1,0.4514,0.3205,False,False,0,
UC00000289,North,Lucknow,appliance_repair,343,668.2,35339.48,0.4632,0.1935,True,0.9888,52.6,4,0.855,0.5138,True,False,0,
UC00000290,South,Kochi,home_cleaning,475,2119.33,87488.06,0.4654,0.2209,True,0.9552,39.39,4,0.6594,0.4854,True,False,0,
UC00000291,North,Delhi NCR,appliance_repair,2200,871.03,13688.5,0.5311,0.1889,True,1.0,18.8,5,0.7664,0.6434,True,False,0,
UC00000292,West,Surat,beauty_wellness,692,1084.87,35633.86,0.4319,0.189,True,0.9636,29.58,3,0.5856,0.3838,False,False,0,
UC00000293,South,Kochi,appliance_repair,668,608.94,22210.06,0.3515,0.1812,True,0.962,35.41,2,0.5289,0.3629,False,False,0,
UC00000294,North,Delhi NCR,appliance_repair,56,944.15,32169.72,0.4598,0.1611,True,0.8977,32.29,3,0.5123,0.5726,False,True,18,2025-06-01
UC00000295,West,Ahmedabad,plumbing_electrical,158,756.26,26310.56,0.4698,0.1705,True,0.962,41.34,4,0.6962,0.2803,True,False,0,
UC00000296,West,Pune,appliance_repair,185,863.86,26304.93,0.2739,0.1988,True,0.9854,29.37,3,0.5465,0.568,False,False,0,
UC00000297,South,Hyderabad,salon_spa_premium,105,1648.64,66007.58,0.3752,0.2383,True,0.9868,44.68,3,0.7142,0.5051,False,False,0,
UC00000298,West,Ahmedabad,plumbing_electrical,214,730.72,14567.08,0.2544,0.1787,True,0.9773,19.48,4,0.6451,0.4822,True,False,0,
UC00000299,North,Chandigarh,appliance_repair,222,396.77,14520.54,0.4148,0.1731,True,0.9357,34.58,5,0.5976,0.575,True,True,18,2025-06-01
UC00000300,South,Chennai,beauty_wellness,698,906.98,31502.12,0.4788,0.2495,True,0.9747,33.92,3,0.8491,0.4802,False,True,2,2024-02-01
UC00000301,South,Bengaluru,home_cleaning,253,1209.93,65645.7,0.3403,0.2328,True,0.96,55.03,3,0.5838,0.5,False,False,0,
UC00000302,West,Surat,appliance_repair,495,1205.69,24813.27,0.403,0.244,True,0.9177,22.46,2,0.4822,0.2781,False,True,10,2024-10-01
UC00000303,East,Patna,appliance_repair,328,1077.98,18715.78,0.3463,0.24,True,0.9442,19.38,2,0.4311,0.255,False,False,0,
UC00000304,North,Jaipur,home_cleaning,506,1708.92,63195.63,0.2623,0.1936,True,0.924,32.78,2,0.5465,0.4206,False,False,0,
UC00000305,North,Lucknow,beauty_wellness,1123,1116.73,54981.68,0.504,0.2492,True,0.9828,56.1,3,0.6558,0.3643,False,False,0,
UC00000306,West,Pune,plumbing_electrical,687,250.0,13599.24,0.3744,0.2049,True,0.9947,48.67,3,0.5641,0.4673,False,False,0,
UC00000307,West,Pune,plumbing_electrical,169,644.79,25197.25,0.4306,0.1743,True,0.9734,43.3,4,0.6952,0.1216,True,False,0,
UC00000308,South,Kochi,beauty_wellness,442,1121.62,49310.61,0.4654,0.2175,True,0.9733,39.32,2,0.5322,0.4871,False,True,4,2024-04-01
UC00000309,West,Pune,appliance_repair,647,1165.34,17270.52,0.4339,0.2212,True,0.9669,16.12,4,0.7141,0.4568,True,True,14,2025-02-01
UC00000310,North,Lucknow,salon_spa_premium,593,2418.37,103731.78,0.4405,0.2739,True,0.9272,43.73,4,0.6277,0.334,True,True,5,2024-05-01
UC00000311,South,Bengaluru,appliance_repair,348,734.33,35608.62,0.3184,0.2683,True,0.9734,52.4,2,0.4914,0.3774,False,False,0,
UC00000312,North,Lucknow,beauty_wellness,785,812.33,13519.56,0.3776,0.2106,True,0.9384,14.38,2,0.4081,0.0209,False,False,0,
UC00000313,West,Surat,beauty_wellness,830,1040.27,26259.48,0.3957,0.2443,True,0.94,24.62,2,0.4495,0.4953,False,False,0,
UC00000314,West,Mumbai,home_cleaning,499,1147.62,17439.53,0.4921,0.2026,False,0.9894,17.12,3,0.7214,0.6289,False,False,0,
UC00000315,West,Ahmedabad,beauty_wellness,342,1084.85,46811.67,0.4562,0.26,True,0.9354,36.64,2,0.4378,0.5368,False,False,0,
UC00000316,North,Delhi NCR,home_cleaning,164,1387.6,37897.94,0.4275,0.2266,True,0.9541,28.71,3,0.6588,0.4838,False,True,17,2025-05-01
UC00000317,North,Jaipur,appliance_repair,331,906.36,41179.97,0.459,0.1913,True,0.9849,44.13,3,0.6854,0.5097,False,False,0,
UC00000318,North,Lucknow,plumbing_electrical,824,751.73,23902.06,0.3809,0.1787,True,0.9292,37.0,5,0.6256,0.5841,True,False,0,
UC00000319,North,Lucknow,beauty_wellness,385,534.64,14167.14,0.3447,0.2625,True,0.9518,30.43,4,0.5749,0.389,True,True,9,2024-09-01
UC00000320,East,Kolkata,plumbing_electrical,770,510.88,7513.9,0.4906,0.1926,True,0.9833,16.23,3,0.876,0.4956,False,False,0,
UC00000321,North,Lucknow,home_cleaning,2184,1964.04,89325.47,0.5237,0.2465,True,1.0,51.69,4,0.8544,0.6391,False,False,0,
UC00000322,North,Jaipur,beauty_wellness,753,749.62,28465.98,0.4288,0.2707,True,0.9231,34.58,3,0.6442,0.4719,False,False,0,
UC00000323,South,Bengaluru,plumbing_electrical,102,831.95,31806.82,0.3033,0.1888,True,0.9587,34.94,3,0.7223,0.4187,False,True,16,2025-04-01
UC00000324,North,Chandigarh,home_cleaning,338,2082.63,53802.97,0.411,0.2217,True,0.8958,28.11,4,0.5914,0.4192,True,True,15,2025-03-01
UC00000325,South,Chennai,beauty_wellness,149,895.37,46058.62,0.4724,0.2237,True,0.9233,52.28,5,0.6482,0.5802,True,False,0,
UC00000326,North,Chandigarh,beauty_wellness,116,586.62,14524.17,0.4332,0.2447,True,0.9709,22.16,3,0.3676,0.1943,True,True,16,2025-04-01
UC00000327,West,Mumbai,appliance_repair,483,807.75,47482.83,0.4102,0.2303,True,0.9145,57.78,3,0.5773,0.366,False,True,9,2024-09-01
UC00000328,West,Mumbai,home_cleaning,241,1162.18,31172.58,0.4163,0.1903,True,0.9407,30.28,2,0.4722,0.2373,False,True,15,2025-03-01
UC00000329,West,Pune,appliance_repair,196,907.12,21242.28,0.4459,0.1913,True,0.977,30.06,4,0.9192,0.536,True,True,17,2025-05-01
UC00000330,North,Lucknow,beauty_wellness,245,1191.37,56634.01,0.3627,0.1879,True,0.9857,49.11,3,0.5891,0.4386,False,False,0,
UC00000331,West,Pune,beauty_wellness,444,1165.11,46527.41,0.549,0.2426,True,0.9488,39.93,4,0.6911,0.5012,True,True,4,2024-04-01
UC00000332,West,Pune,beauty_wellness,144,1325.08,58391.54,0.5017,0.2571,True,0.947,41.96,5,0.95,0.6245,True,False,0,
UC00000333,West,Ahmedabad,beauty_wellness,224,930.03,33375.65,0.3888,0.2872,True,0.9843,32.36,4,0.6431,0.4374,True,True,9,2024-09-01
UC00000334,West,Pune,salon_spa_premium,951,1730.43,19979.91,0.3953,0.2434,True,0.9609,11.23,3,0.7093,0.447,False,True,5,2024-05-01
UC00000335,West,Surat,beauty_wellness,596,724.89,38333.35,0.4016,0.2245,True,0.9716,47.08,4,0.6765,0.5949,False,True,5,2024-05-01
UC00000336,North,Lucknow,plumbing_electrical,140,770.19,32118.52,0.4783,0.141,True,0.98,37.42,2,0.5215,0.3108,False,False,0,
UC00000337,South,Bengaluru,appliance_repair,237,787.11,21400.28,0.4298,0.1602,True,0.978,28.06,4,0.7411,0.3922,True,False,0,
UC00000338,North,Jaipur,salon_spa_premium,475,1540.69,41238.66,0.3137,0.2821,True,0.9479,25.27,3,0.7405,0.4483,False,False,0,
UC00000339,West,Surat,beauty_wellness,803,1317.23,49348.37,0.464,0.2653,True,0.9297,45.51,3,0.7105,0.4097,False,True,5,2024-05-01
UC00000340,North,Delhi NCR,appliance_repair,93,1138.2,54337.03,0.39,0.2255,True,0.9581,46.28,5,0.6924,0.5755,True,True,17,2025-05-01
UC00000341,West,Pune,appliance_repair,499,629.83,30632.57,0.4136,0.1926,True,0.9794,41.5,2,0.3566,0.4302,False,False,0,
UC00000342,South,Kochi,salon_spa_premium,389,1714.84,61835.54,0.508,0.2429,True,0.9706,38.91,3,0.5157,0.405,True,True,4,2024-04-01
UC00000343,North,Delhi NCR,home_cleaning,141,1547.49,60665.59,0.3955,0.2327,True,0.9353,42.74,5,0.8326,0.7703,True,True,17,2025-05-01
UC00000344,North,Jaipur,home_cleaning,431,1188.71,57992.19,0.4019,0.2352,True,0.9951,44.63,4,0.5571,0.4145,True,False,0,
UC00000345,West,Pune,beauty_wellness,277,1089.39,21301.06,0.4025,0.2272,True,0.9606,19.56,5,0.7444,0.6362,True,False,0,
UC00000346,South,Chennai,salon_spa_premium,151,1577.15,64733.92,0.3386,0.2717,True,0.9037,36.14,2,0.2305,0.2103,False,True,4,2024-04-01
UC00000347,East,Bhubaneswar,salon_spa_premium,476,2318.35,84340.55,0.5683,0.2765,True,0.9002,33.46,3,0.5252,0.4564,True,False,0,
UC00000348,West,Mumbai,beauty_wellness,536,889.31,11278.81,0.5412,0.2958,True,1.0,13.89,3,0.6836,0.4237,False,False,0,
UC00000349,North,Delhi NCR,appliance_repair,100,709.5,24877.79,0.6907,0.1731,True,0.9343,35.91,3,0.8168,0.5074,False,False,0,
UC00000350,West,Mumbai,salon_spa_premium,689,2056.05,81177.43,0.3966,0.2545,True,0.9137,35.82,3,0.5996,0.3399,False,False,0,
UC00000351,South,Chennai,beauty_wellness,356,1137.34,51272.7,0.3759,0.2534,True,0.9688,42.88,3,0.5502,0.5387,False,False,0,
UC00000352,North,Lucknow,plumbing_electrical,617,769.69,28366.35,0.4853,0.1722,False,0.9161,32.72,1,0.2694,0.2413,False,False,0,
UC00000353,South,Bengaluru,beauty_wellness,271,1245.24,36329.79,0.4923,0.2664,True,0.9431,29.73,4,1.0,0.7082,False,True,4,2024-04-01
UC00000354,North,Lucknow,beauty_wellness,1150,761.2,27333.91,0.359,0.246,True,0.9334,41.72,4,0.7201,0.5689,False,True,5,2024-05-01
UC00000355,West,Surat,home_cleaning,764,1729.2,86024.14,0.5239,0.2035,True,1.0,47.96,3,0.6328,0.4084,False,False,0,
UC00000356,West,Mumbai,beauty_wellness,843,1137.25,24491.25,0.5664,0.2843,True,0.9567,24.12,4,0.5673,0.4735,True,True,5,2024-05-01
UC00000357,West,Ahmedabad,beauty_wellness,711,873.73,25351.17,0.5782,0.2778,True,0.9739,26.13,3,0.6443,0.4284,False,False,0,
UC00000358,South,Bengaluru,salon_spa_premium,419,2107.56,97625.22,0.2334,0.2663,True,0.9509,41.64,2,0.413,0.2803,False,False,0,
UC00000359,West,Ahmedabad,beauty_wellness,671,1139.15,39940.78,0.6233,0.2676,True,0.9871,40.99,5,0.7516,0.604,True,False,0,
UC00000360,South,Bengaluru,appliance_repair,71,709.67,13655.98,0.4383,0.1993,True,0.9531,22.22,4,0.7233,0.576,False,True,14,2025-02-01
UC00000361,North,Delhi NCR,home_cleaning,456,1407.17,39517.94,0.623,0.2119,True,0.9651,32.18,3,1.0,0.54,False,False,0,
UC00000362,East,Kolkata,beauty_wellness,453,1067.43,49479.64,0.3987,0.2337,True,0.9689,47.11,3,0.7755,0.4327,False,False,0,
