merchant_id,month,target_month,adoption_probability,predicted_class,actual,model_name,split,income_growth_pct,monthly_profit,adoption_bin
UC00000322,2024-08,2024-09,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.0948,12806.14,High
UC00000322,2024-09,2024-10,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.0737,10913.97,High
UC00000322,2024-10,2024-11,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.3957,7266.39,High
UC00000322,2024-11,2024-12,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.3992,7987.26,High
UC00000322,2024-12,2025-01,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.1115,11795.97,High
UC00000322,2025-01,2025-02,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.0026,11677.35,High
UC00000322,2025-02,2025-03,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.1811,10291.06,High
UC00000322,2025-03,2025-04,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.1919,10194.81,High
UC00000322,2025-04,2025-05,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.2082,11563.36,High
UC00000322,2025-05,2025-06,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.2034,11726.86,High
UC00000322,2025-06,2025-07,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.0476,12579.05,High
UC00000322,2025-07,2025-08,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.1826,9356.23,High
UC00000322,2025-08,2025-09,0.5986663232009141,1,0.0,embedded_finance_adoption,train,-0.1255,13188.98,High
UC00000322,2025-09,2025-10,0.5986663232009141,1,0.0,embedded_finance_adoption,train,0.0833,15946.31,High
UC00000322,2025-10,2025-11,0.5986663232009141,1,0.0,embedded_finance_adoption,train,0.0275,15576.25,High
UC00000322,2025-11,2025-12,0.5986663232009141,1,0.0,embedded_finance_adoption,test,-0.1005,11556.81,High
UC00000322,2025-12,2026-01,0.5986663232009141,1,0.0,embedded_finance_adoption,test,-0.1843,8852.48,High
UC00000322,2026-01,2026-02,0.5986663232009141,1,0.0,embedded_finance_adoption,test,-0.105,13756.01,High
UC00000322,2026-02,2026-03,0.5986663232009141,1,0.0,embedded_finance_adoption,test,-0.007,12468.63,High
UC00000322,2026-03,2026-04,0.5986663232009141,1,0.0,embedded_finance_adoption,test,0.2828,14979.92,High
UC00000322,2026-04,2026-05,0.5986663232009141,1,0.0,embedded_finance_adoption,test,0.1594,17840.04,High
UC00000323,2024-01,2024-02,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.0894,14732.43,Medium
UC00000323,2024-02,2024-03,0.3666001339887076,0,0.0,embedded_finance_adoption,train,0.0745,15374.72,Medium
UC00000323,2024-03,2024-04,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.1322,15128.16,Medium
UC00000323,2024-04,2024-05,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.0272,16840.39,Medium
UC00000323,2024-05,2024-06,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.0073,17174.31,Medium
UC00000323,2024-06,2024-07,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.1752,12811.77,Medium
UC00000323,2024-07,2024-08,0.3666001339887076,0,0.0,embedded_finance_adoption,train,0.164,19108.02,Medium
UC00000323,2024-08,2024-09,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.3055,10838.71,Medium
UC00000323,2024-09,2024-10,0.3666001339887076,0,0.0,embedded_finance_adoption,train,0.033,15610.98,Medium
UC00000323,2024-10,2024-11,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.0541,16134.19,Medium
UC00000323,2024-11,2024-12,0.3666001339887076,0,0.0,embedded_finance_adoption,train,0.1328,17606.36,Medium
UC00000323,2024-12,2025-01,0.3666001339887076,0,0.0,embedded_finance_adoption,train,0.4592,22557.14,Medium
UC00000323,2025-01,2025-02,0.3666001339887076,0,0.0,embedded_finance_adoption,train,-0.2748,10676.74,Medium
UC00000323,2025-02,2025-03,0.3666001339887076,0,1.0,embedded_finance_adoption,train,-0.0772,14895.43,Medium
UC00000323,2025-03,2025-04,0.3666001339887076,0,1.0,embedded_finance_adoption,train,0.0357,18863.03,Medium
UC00000323,2025-04,2025-05,0.3666001339887076,0,1.0,embedded_finance_adoption,train,0.1807,18804.29,Medium
UC00000323,2025-05,2025-06,0.3666001339887076,0,1.0,embedded_finance_adoption,train,0.2872,22711.97,Medium
UC00000323,2025-06,2025-07,0.3666001339887076,0,1.0,embedded_finance_adoption,train,-0.151,15102.21,Medium
UC00000323,2025-07,2025-08,0.3666001339887076,0,1.0,embedded_finance_adoption,train,-0.0129,14607.95,Medium
UC00000323,2025-08,2025-09,0.3666001339887076,0,1.0,embedded_finance_adoption,train,0.1466,20574.66,Medium
UC00000323,2025-09,2025-10,0.3666001339887076,0,1.0,embedded_finance_adoption,train,-0.0801,14619.84,Medium
UC00000323,2025-10,2025-11,0.3666001339887076,0,1.0,embedded_finance_adoption,train,0.018,17451.89,Medium
UC00000323,2025-11,2025-12,0.3666001339887076,0,1.0,embedded_finance_adoption,test,-0.0408,13764.46,Medium
UC00000323,2025-12,2026-01,0.3666001339887076,0,1.0,embedded_finance_adoption,test,0.6305,24676.05,Medium
UC00000323,2026-01,2026-02,0.3666001339887076,0,1.0,embedded_finance_adoption,test,0.1255,19476.75,Medium
UC00000323,2026-02,2026-03,0.3666001339887076,0,1.0,embedded_finance_adoption,test,0.3499,23480.41,Medium
UC00000323,2026-03,2026-04,0.3666001339887076,0,1.0,embedded_finance_adoption,test,-0.032,17903.17,Medium
UC00000323,2026-04,2026-05,0.3666001339887076,0,1.0,embedded_finance_adoption,test,-0.2086,13540.2,Medium
UC00000324,2024-01,2024-02,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.4043,14378.87,High
UC00000324,2024-02,2024-03,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.2656,17314.47,High
UC00000324,2024-03,2024-04,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.2391,21358.07,High
UC00000324,2024-04,2024-05,0.5382002807212452,1,0.0,embedded_finance_adoption,train,0.1227,32836.52,High
UC00000324,2024-05,2024-06,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.0925,26286.41,High
UC00000324,2024-06,2024-07,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.0527,26573.69,High
UC00000324,2024-07,2024-08,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.2102,18099.2,High
UC00000324,2024-08,2024-09,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.2448,17331.1,High
UC00000324,2024-09,2024-10,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.0704,21946.71,High
UC00000324,2024-10,2024-11,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.0723,23890.71,High
UC00000324,2024-11,2024-12,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.3183,17474.14,High
UC00000324,2024-12,2025-01,0.5382002807212452,1,0.0,embedded_finance_adoption,train,-0.0427,22364.58,High
UC00000324,2025-01,2025-02,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.034,24901.05,High
UC00000324,2025-02,2025-03,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.352,16433.02,High
UC00000324,2025-03,2025-04,0.5382002807212452,1,1.0,embedded_finance_adoption,train,0.1659,31079.78,High
UC00000324,2025-04,2025-05,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.1858,19022.82,High
UC00000324,2025-05,2025-06,0.5382002807212452,1,1.0,embedded_finance_adoption,train,0.1669,28286.65,High
UC00000324,2025-06,2025-07,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.0263,29347.58,High
UC00000324,2025-07,2025-08,0.5382002807212452,1,1.0,embedded_finance_adoption,train,0.4115,31767.48,High
UC00000324,2025-08,2025-09,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.1061,25837.87,High
UC00000324,2025-09,2025-10,0.5382002807212452,1,1.0,embedded_finance_adoption,train,0.2001,32030.25,High
UC00000324,2025-10,2025-11,0.5382002807212452,1,1.0,embedded_finance_adoption,train,-0.1172,22286.61,High
UC00000324,2025-11,2025-12,0.5382002807212452,1,1.0,embedded_finance_adoption,test,-0.4098,13300.71,High
UC00000324,2025-12,2026-01,0.5382002807212452,1,1.0,embedded_finance_adoption,test,0.0729,30746.22,High
UC00000324,2026-01,2026-02,0.5382002807212452,1,1.0,embedded_finance_adoption,test,-0.2867,17220.53,High
UC00000324,2026-02,2026-03,0.5382002807212452,1,1.0,embedded_finance_adoption,test,0.2591,34072.18,High
UC00000324,2026-03,2026-04,0.5382002807212452,1,1.0,embedded_finance_adoption,test,0.0005,23070.42,High
UC00000324,2026-04,2026-05,0.5382002807212452,1,1.0,embedded_finance_adoption,test,0.261,37649.16,High
UC00000325,2024-01,2024-02,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0894,18131.67,High
UC00000325,2024-02,2024-03,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.2379,15463.46,High
UC00000325,2024-03,2024-04,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.2952,17512.14,High
UC00000325,2024-04,2024-05,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1186,21503.48,High
UC00000325,2024-05,2024-06,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.3164,16833.53,High
UC00000325,2024-06,2024-07,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0246,21875.45,High
UC00000325,2024-07,2024-08,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1578,16364.25,High
UC00000325,2024-08,2024-09,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0726,18238.34,High
UC00000325,2024-09,2024-10,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1976,20900.4,High
UC00000325,2024-10,2024-11,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.2227,15596.2,High
UC00000325,2024-11,2024-12,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1577,21155.51,High
UC00000325,2024-12,2025-01,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1247,17411.7,High
UC00000325,2025-01,2025-02,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.22,18013.04,High
UC00000325,2025-02,2025-03,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.2353,16304.81,High
UC00000325,2025-03,2025-04,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1963,17269.88,High
UC00000325,2025-04,2025-05,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.1431,20538.34,High
UC00000325,2025-05,2025-06,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0673,20595.97,High
UC00000325,2025-06,2025-07,0.6508830176949055,1,0.0,embedded_finance_adoption,train,0.0085,20312.27,High
UC00000325,2025-07,2025-08,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.2171,17344.3,High
UC00000325,2025-08,2025-09,0.6508830176949055,1,0.0,embedded_finance_adoption,train,0.2062,24434.43,High
UC00000325,2025-09,2025-10,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0989,23497.74,High
UC00000325,2025-10,2025-11,0.6508830176949055,1,0.0,embedded_finance_adoption,train,-0.0371,23061.85,High
UC00000325,2025-11,2025-12,0.6508830176949055,1,0.0,embedded_finance_adoption,test,-0.0165,21384.6,High
UC00000325,2025-12,2026-01,0.6508830176949055,1,0.0,embedded_finance_adoption,test,-0.2573,14452.02,High
UC00000325,2026-01,2026-02,0.6508830176949055,1,0.0,embedded_finance_adoption,test,0.0809,24749.56,High
UC00000325,2026-02,2026-03,0.6508830176949055,1,0.0,embedded_finance_adoption,test,0.0598,23293.13,High
UC00000325,2026-03,2026-04,0.6508830176949055,1,0.0,embedded_finance_adoption,test,0.2347,25499.07,High
UC00000325,2026-04,2026-05,0.6508830176949055,1,0.0,embedded_finance_adoption,test,0.0638,26603.44,High
UC00000326,2024-01,2024-02,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.2651,5514.63,Medium
UC00000326,2024-02,2024-03,0.4257613209788079,1,0.0,embedded_finance_adoption,train,0.0019,6893.33,Medium
UC00000326,2024-03,2024-04,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.5784,3154.36,Medium
UC00000326,2024-04,2024-05,0.4257613209788079,1,0.0,embedded_finance_adoption,train,0.2309,9006.57,Medium
UC00000326,2024-05,2024-06,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.0914,6182.69,Medium
UC00000326,2024-06,2024-07,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.3892,3723.2,Medium
UC00000326,2024-07,2024-08,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.2885,4625.36,Medium
UC00000326,2024-08,2024-09,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.3608,4328.54,Medium
UC00000326,2024-09,2024-10,0.4257613209788079,1,0.0,embedded_finance_adoption,train,0.3632,10439.98,Medium
UC00000326,2024-10,2024-11,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.0668,7056.26,Medium
UC00000326,2024-11,2024-12,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.1761,5859.05,Medium
UC00000326,2024-12,2025-01,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.2382,4841.27,Medium
UC00000326,2025-01,2025-02,0.4257613209788079,1,0.0,embedded_finance_adoption,train,-0.2474,6050.08,Medium
UC00000326,2025-02,2025-03,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.1815,5920.85,Medium
UC00000326,2025-03,2025-04,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.0412,6034.53,Medium
UC00000326,2025-04,2025-05,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.2193,5123.57,Medium
UC00000326,2025-05,2025-06,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.3066,4913.13,Medium
UC00000326,2025-06,2025-07,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.2371,5886.67,Medium
UC00000326,2025-07,2025-08,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.1703,6040.49,Medium
UC00000326,2025-08,2025-09,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.0343,5581.07,Medium
UC00000326,2025-09,2025-10,0.4257613209788079,1,1.0,embedded_finance_adoption,train,0.2167,8799.81,Medium
UC00000326,2025-10,2025-11,0.4257613209788079,1,1.0,embedded_finance_adoption,train,-0.1827,6384.92,Medium
UC00000326,2025-11,2025-12,0.4257613209788079,1,1.0,embedded_finance_adoption,test,-0.0006,6222.87,Medium
UC00000326,2025-12,2026-01,0.4257613209788079,1,1.0,embedded_finance_adoption,test,-0.1646,4952.92,Medium
UC00000326,2026-01,2026-02,0.4257613209788079,1,1.0,embedded_finance_adoption,test,-0.0718,7236.18,Medium
UC00000326,2026-02,2026-03,0.4257613209788079,1,1.0,embedded_finance_adoption,test,0.1958,9669.81,Medium
UC00000326,2026-03,2026-04,0.4257613209788079,1,1.0,embedded_finance_adoption,test,-0.1541,7081.51,Medium
UC00000326,2026-04,2026-05,0.4257613209788079,1,1.0,embedded_finance_adoption,test,-0.0709,6499.47,Medium
UC00000327,2024-01,2024-02,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.3264,14927.08,Medium
UC00000327,2024-02,2024-03,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.4501,11650.94,Medium
UC00000327,2024-03,2024-04,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.19,21329.7,Medium
UC00000327,2024-04,2024-05,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.2968,16311.62,Medium
UC00000327,2024-05,2024-06,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.3391,13749.66,Medium
UC00000327,2024-06,2024-07,0.4128503837968502,1,0.0,embedded_finance_adoption,train,-0.2703,16469.69,Medium
UC00000327,2024-07,2024-08,0.4128503837968502,1,1.0,embedded_finance_adoption,train,0.0412,20773.34,Medium
UC00000327,2024-08,2024-09,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.2285,20297.08,Medium
UC00000327,2024-09,2024-10,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.2374,16168.58,Medium
UC00000327,2024-10,2024-11,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.0607,18505.23,Medium
UC00000327,2024-11,2024-12,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.0017,22951.51,Medium
UC00000327,2024-12,2025-01,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.3148,18083.01,Medium
UC00000327,2025-01,2025-02,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.1357,20983.82,Medium
UC00000327,2025-02,2025-03,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.171,18850.72,Medium
UC00000327,2025-03,2025-04,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.0084,19931.71,Medium
UC00000327,2025-04,2025-05,0.4128503837968502,1,1.0,embedded_finance_adoption,train,0.1632,23215.54,Medium
UC00000327,2025-05,2025-06,0.4128503837968502,1,1.0,embedded_finance_adoption,train,0.0651,25068.06,Medium
UC00000327,2025-06,2025-07,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.1134,17833.95,Medium
UC00000327,2025-07,2025-08,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.094,19938.03,Medium
UC00000327,2025-08,2025-09,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.1569,17103.0,Medium
UC00000327,2025-09,2025-10,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.1157,22281.65,Medium
UC00000327,2025-10,2025-11,0.4128503837968502,1,1.0,embedded_finance_adoption,train,-0.0562,21720.93,Medium
UC00000327,2025-11,2025-12,0.4128503837968502,1,1.0,embedded_finance_adoption,test,-0.0869,21655.5,Medium
UC00000327,2025-12,2026-01,0.4128503837968502,1,1.0,embedded_finance_adoption,test,0.0132,23122.17,Medium
UC00000327,2026-01,2026-02,0.4128503837968502,1,1.0,embedded_finance_adoption,test,0.0705,28459.47,Medium
UC00000327,2026-02,2026-03,0.4128503837968502,1,1.0,embedded_finance_adoption,test,0.0976,22015.07,Medium
UC00000327,2026-03,2026-04,0.4128503837968502,1,1.0,embedded_finance_adoption,test,0.0933,22776.87,Medium
UC00000327,2026-04,2026-05,0.4128503837968502,1,1.0,embedded_finance_adoption,test,-0.0247,22312.32,Medium
UC00000328,2024-01,2024-02,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.1252,13473.61,Medium
UC00000328,2024-02,2024-03,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.3732,9799.89,Medium
UC00000328,2024-03,2024-04,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.4267,9370.65,Medium
UC00000328,2024-04,2024-05,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.0912,15148.31,Medium
UC00000328,2024-05,2024-06,0.4739596698452369,1,0.0,embedded_finance_adoption,train,0.1079,17494.47,Medium
UC00000328,2024-06,2024-07,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.2654,10490.67,Medium
UC00000328,2024-07,2024-08,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.2418,12007.68,Medium
UC00000328,2024-08,2024-09,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.0157,13858.13,Medium
UC00000328,2024-09,2024-10,0.4739596698452369,1,0.0,embedded_finance_adoption,train,0.0775,19117.8,Medium
UC00000328,2024-10,2024-11,0.4739596698452369,1,0.0,embedded_finance_adoption,train,-0.2524,12426.72,Medium
UC00000328,2024-11,2024-12,0.4739596698452369,1,0.0,embedded_finance_adoption,train,0.0851,19570.82,Medium
UC00000328,2024-12,2025-01,0.4739596698452369,1,0.0,embedded_finance_adoption,train,0.2706,18937.03,Medium
UC00000328,2025-01,2025-02,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.2645,21558.78,Medium
UC00000328,2025-02,2025-03,0.4739596698452369,1,1.0,embedded_finance_adoption,train,-0.2373,11354.6,Medium
UC00000328,2025-03,2025-04,0.4739596698452369,1,1.0,embedded_finance_adoption,train,-0.1525,11681.19,Medium
UC00000328,2025-04,2025-05,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.0169,18052.74,Medium
UC00000328,2025-05,2025-06,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.3542,20006.5,Medium
UC00000328,2025-06,2025-07,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.0842,17197.34,Medium
UC00000328,2025-07,2025-08,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.174,17134.15,Medium
UC00000328,2025-08,2025-09,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.4229,23423.12,Medium
UC00000328,2025-09,2025-10,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.0112,16532.05,Medium
UC00000328,2025-10,2025-11,0.4739596698452369,1,1.0,embedded_finance_adoption,train,0.3406,19097.76,Medium
UC00000328,2025-11,2025-12,0.4739596698452369,1,1.0,embedded_finance_adoption,test,-0.3578,10281.85,Medium
UC00000328,2025-12,2026-01,0.4739596698452369,1,1.0,embedded_finance_adoption,test,0.2163,21108.91,Medium
UC00000328,2026-01,2026-02,0.4739596698452369,1,1.0,embedded_finance_adoption,test,-0.3928,10663.35,Medium
UC00000328,2026-02,2026-03,0.4739596698452369,1,1.0,embedded_finance_adoption,test,0.4814,20408.01,Medium
UC00000328,2026-03,2026-04,0.4739596698452369,1,1.0,embedded_finance_adoption,test,-0.0764,14979.85,Medium
UC00000328,2026-04,2026-05,0.4739596698452369,1,1.0,embedded_finance_adoption,test,0.5406,24847.88,Medium
UC00000329,2024-01,2024-02,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.2545,8161.75,Medium
UC00000329,2024-02,2024-03,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.1661,8614.41,Medium
UC00000329,2024-03,2024-04,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.2243,8467.58,Medium
UC00000329,2024-04,2024-05,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.0992,10388.48,Medium
UC00000329,2024-05,2024-06,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.0,10040.68,Medium
UC00000329,2024-06,2024-07,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.3081,7371.69,Medium
UC00000329,2024-07,2024-08,0.4062639792869293,1,0.0,embedded_finance_adoption,train,0.1442,11209.01,Medium
UC00000329,2024-08,2024-09,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-0.1149,9353.93,Medium
UC00000329,2024-09,2024-10,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2024-10,2024-11,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2024-11,2024-12,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2024-12,2025-01,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-01,2025-02,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-02,2025-03,0.4062639792869293,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-03,2025-04,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-04,2025-05,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-05,2025-06,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-06,2025-07,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-07,2025-08,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-08,2025-09,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-09,2025-10,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-10,2025-11,0.4062639792869293,1,1.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000329,2025-11,2025-12,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000329,2025-12,2026-01,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000329,2026-01,2026-02,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000329,2026-02,2026-03,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000329,2026-03,2026-04,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000329,2026-04,2026-05,0.4062639792869293,1,1.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000330,2024-01,2024-02,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0511,25540.2,Medium
UC00000330,2024-02,2024-03,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0129,28127.6,Medium
UC00000330,2024-03,2024-04,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.2542,19815.67,Medium
UC00000330,2024-04,2024-05,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0637,28386.81,Medium
UC00000330,2024-05,2024-06,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.1706,26990.26,Medium
UC00000330,2024-06,2024-07,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.267,18758.43,Medium
UC00000330,2024-07,2024-08,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.2689,23392.47,Medium
UC00000330,2024-08,2024-09,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.2722,22201.34,Medium
UC00000330,2024-09,2024-10,0.4942012046079234,1,0.0,embedded_finance_adoption,train,0.0591,29882.5,Medium
UC00000330,2024-10,2024-11,0.4942012046079234,1,0.0,embedded_finance_adoption,train,0.1114,34875.42,Medium
UC00000330,2024-11,2024-12,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0519,25284.86,Medium
UC00000330,2024-12,2025-01,0.4942012046079234,1,0.0,embedded_finance_adoption,train,0.0918,27753.78,Medium
UC00000330,2025-01,2025-02,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0573,25526.75,Medium
UC00000330,2025-02,2025-03,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0346,26193.57,Medium
UC00000330,2025-03,2025-04,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.2071,22911.34,Medium
UC00000330,2025-04,2025-05,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0732,25704.11,Medium
UC00000330,2025-05,2025-06,0.4942012046079234,1,0.0,embedded_finance_adoption,train,0.0446,33961.22,Medium
UC00000330,2025-06,2025-07,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-0.0029,31407.16,Medium
UC00000330,2025-07,2025-08,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000330,2025-08,2025-09,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000330,2025-09,2025-10,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000330,2025-10,2025-11,0.4942012046079234,1,0.0,embedded_finance_adoption,train,-1.0,0.0,Medium
UC00000330,2025-11,2025-12,0.4942012046079234,1,0.0,embedded_finance_adoption,test,-1.0,0.0,Medium
UC00000330,2025-12,2026-01,0.4942012046079234,1,0.0,embedded_finance_adoption,test,-1.0,0.0,Medium
