merchant_id,month,target_month,default_probability,predicted_class,split,risk_band,city,business_type,predicted_income_growth,growth_segment,risk_segment,opportunity_quadrant
UC00000061,2025-03,2025-04,0.5415865729508408,0,train,Medium,Mumbai,plumbing_electrical,-0.0941823904483435,High growth,Low risk,High growth + Low risk
UC00000061,2025-04,2025-05,0.5257063632749644,0,train,Medium,Mumbai,plumbing_electrical,-0.0757304916032626,High growth,Low risk,High growth + Low risk
UC00000061,2025-05,2025-06,0.512648373833682,0,train,Medium,Mumbai,plumbing_electrical,-0.0851341991155105,High growth,Low risk,High growth + Low risk
UC00000061,2025-06,2025-07,0.7184031944455628,1,train,High,Mumbai,plumbing_electrical,0.0158563722756011,High growth,High risk,High growth + High risk
UC00000061,2025-07,2025-08,0.72120042969722,1,train,High,Mumbai,plumbing_electrical,-0.0039441896936136,High growth,High risk,High growth + High risk
UC00000061,2025-08,2025-09,0.8254222369822373,1,train,High,Mumbai,plumbing_electrical,0.0203296383162644,High growth,High risk,High growth + High risk
UC00000061,2025-09,2025-10,0.806995508639436,1,train,High,Mumbai,plumbing_electrical,0.0188549474378816,High growth,High risk,High growth + High risk
UC00000061,2025-10,2025-11,0.7674948448359808,1,train,High,Mumbai,plumbing_electrical,0.0089270781422583,High growth,High risk,High growth + High risk
UC00000061,2025-11,2025-12,0.7413047725100184,1,test,High,Mumbai,plumbing_electrical,-0.0021855912703659,High growth,High risk,High growth + High risk
UC00000061,2025-12,2026-01,0.720421382758872,1,test,High,Mumbai,plumbing_electrical,-0.0207438324317655,High growth,High risk,High growth + High risk
UC00000061,2026-01,2026-02,0.78071102338042,1,test,High,Mumbai,plumbing_electrical,0.014271115960461,High growth,High risk,High growth + High risk
UC00000061,2026-02,2026-03,0.6987668046076416,1,test,Medium,Mumbai,plumbing_electrical,-0.0061846715747239,High growth,Low risk,High growth + Low risk
UC00000061,2026-03,2026-04,0.7300962235004969,1,test,High,Mumbai,plumbing_electrical,0.0022799023801613,High growth,High risk,High growth + High risk
UC00000061,2026-04,2026-05,0.8356836814185404,1,test,High,Mumbai,plumbing_electrical,0.0349570957954243,High growth,High risk,High growth + High risk
UC00000062,2024-01,2024-02,0.4027947042883109,0,train,Medium,Bengaluru,salon_spa_premium,-0.2998596280858418,Low growth,Low risk,Low growth + Low risk
UC00000062,2024-02,2024-03,0.2590499668613721,0,train,Low,Bengaluru,salon_spa_premium,-0.2191444787306296,Low growth,Low risk,Low growth + Low risk
UC00000062,2024-03,2024-04,0.3895119599107543,0,train,Medium,Bengaluru,salon_spa_premium,-0.1057428426293938,High growth,Low risk,High growth + Low risk
UC00000062,2024-04,2024-05,0.4657919178373838,0,train,Medium,Bengaluru,salon_spa_premium,-0.100309625677424,High growth,Low risk,High growth + Low risk
UC00000062,2024-05,2024-06,0.5019996621411653,0,train,Medium,Bengaluru,salon_spa_premium,-0.1188087704774012,High growth,Low risk,High growth + Low risk
UC00000062,2024-06,2024-07,0.5521741430429913,0,train,Medium,Bengaluru,salon_spa_premium,-0.1017930856167488,High growth,Low risk,High growth + Low risk
UC00000062,2024-07,2024-08,0.6488995131815167,0,train,Medium,Bengaluru,salon_spa_premium,-0.0813130816716186,High growth,Low risk,High growth + Low risk
UC00000062,2024-08,2024-09,0.4682977691334323,0,train,Medium,Bengaluru,salon_spa_premium,-0.1052376776569967,High growth,Low risk,High growth + Low risk
UC00000062,2024-09,2024-10,0.5195013896097048,0,train,Medium,Bengaluru,salon_spa_premium,-0.0915516225875559,High growth,Low risk,High growth + Low risk
UC00000062,2024-10,2024-11,0.5232553119832069,0,train,Medium,Bengaluru,salon_spa_premium,-0.1001765810759267,High growth,Low risk,High growth + Low risk
UC00000062,2024-11,2024-12,0.5931184145271345,0,train,Medium,Bengaluru,salon_spa_premium,-0.1095337470386644,High growth,Low risk,High growth + Low risk
UC00000062,2024-12,2025-01,0.5670467076137108,0,train,Medium,Bengaluru,salon_spa_premium,-0.0899658386297881,High growth,Low risk,High growth + Low risk
UC00000062,2025-01,2025-02,0.6738526818436616,1,train,Medium,Bengaluru,salon_spa_premium,-0.0589860364814451,High growth,Low risk,High growth + Low risk
UC00000062,2025-02,2025-03,0.4879438735287776,0,train,Medium,Bengaluru,salon_spa_premium,-0.0926669527706856,High growth,Low risk,High growth + Low risk
UC00000062,2025-03,2025-04,0.624711292942995,0,train,Medium,Bengaluru,salon_spa_premium,-0.0628126903249728,High growth,Low risk,High growth + Low risk
UC00000062,2025-04,2025-05,0.6269771851958579,0,train,Medium,Bengaluru,salon_spa_premium,-0.0583262810517078,High growth,Low risk,High growth + Low risk
UC00000062,2025-05,2025-06,0.500103164490835,0,train,Medium,Bengaluru,salon_spa_premium,-0.0759771512089703,High growth,Low risk,High growth + Low risk
UC00000062,2025-06,2025-07,0.5612139708800739,0,train,Medium,Bengaluru,salon_spa_premium,-0.0583024650778685,High growth,Low risk,High growth + Low risk
UC00000062,2025-07,2025-08,0.5219195332393991,0,train,Medium,Bengaluru,salon_spa_premium,-0.070136979900914,High growth,Low risk,High growth + Low risk
UC00000062,2025-08,2025-09,0.5157262480543685,0,train,Medium,Bengaluru,salon_spa_premium,-0.0722881012046794,High growth,Low risk,High growth + Low risk
UC00000062,2025-09,2025-10,0.6077410167903756,0,train,Medium,Bengaluru,salon_spa_premium,-0.0409616876284189,High growth,Low risk,High growth + Low risk
UC00000062,2025-10,2025-11,0.6287893802542537,0,train,Medium,Bengaluru,salon_spa_premium,-0.0472249912907014,High growth,Low risk,High growth + Low risk
UC00000062,2025-11,2025-12,0.6070629914308934,0,test,Medium,Bengaluru,salon_spa_premium,-0.0390955720803281,High growth,Low risk,High growth + Low risk
UC00000062,2025-12,2026-01,0.6053781719604073,0,test,Medium,Bengaluru,salon_spa_premium,-0.0501979690677612,High growth,Low risk,High growth + Low risk
UC00000062,2026-01,2026-02,0.6287310593297821,0,test,Medium,Bengaluru,salon_spa_premium,-0.0543479910820892,High growth,Low risk,High growth + Low risk
UC00000062,2026-02,2026-03,0.5195795143795083,0,test,Medium,Bengaluru,salon_spa_premium,-0.0658489886709775,High growth,Low risk,High growth + Low risk
UC00000062,2026-03,2026-04,0.4832333864919562,0,test,Medium,Bengaluru,salon_spa_premium,-0.0720998546070786,High growth,Low risk,High growth + Low risk
UC00000062,2026-04,2026-05,0.6014072216371152,0,test,Medium,Bengaluru,salon_spa_premium,-0.0473738820492125,High growth,Low risk,High growth + Low risk
UC00000063,2024-01,2024-02,0.405814707241411,0,train,Medium,Mumbai,beauty_wellness,-0.2927544640686541,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-02,2024-03,0.2837794214459813,0,train,Low,Mumbai,beauty_wellness,-0.1860162741195674,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-03,2024-04,0.3105428042113438,0,train,Medium,Mumbai,beauty_wellness,-0.1932879662379843,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-04,2024-05,0.2981510842622006,0,train,Low,Mumbai,beauty_wellness,-0.1724025858319352,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-05,2024-06,0.313035138538799,0,train,Medium,Mumbai,beauty_wellness,-0.1931941242171638,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-06,2024-07,0.4234502123735446,0,train,Medium,Mumbai,beauty_wellness,-0.1634297591715429,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-07,2024-08,0.3999123076315461,0,train,Medium,Mumbai,beauty_wellness,-0.1405587712520062,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-08,2024-09,0.2438572729476874,0,train,Low,Mumbai,beauty_wellness,-0.1575520673424443,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-09,2024-10,0.1906781100774424,0,train,Low,Mumbai,beauty_wellness,-0.191851574343545,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-10,2024-11,0.2865415131271734,0,train,Low,Mumbai,beauty_wellness,-0.1738856681656058,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-11,2024-12,0.2593508776998475,0,train,Low,Mumbai,beauty_wellness,-0.1444727270043402,Low growth,Low risk,Low growth + Low risk
UC00000063,2024-12,2025-01,0.2161029933231746,0,train,Low,Mumbai,beauty_wellness,-0.158472923204693,Low growth,Low risk,Low growth + Low risk
UC00000063,2025-01,2025-02,0.228711303300336,0,train,Low,Mumbai,beauty_wellness,-0.1538905675791944,Low growth,Low risk,Low growth + Low risk
UC00000063,2025-02,2025-03,0.3109471643731291,0,train,Medium,Mumbai,beauty_wellness,-0.1371695976172415,High growth,Low risk,High growth + Low risk
UC00000063,2025-03,2025-04,0.3946648378422694,0,train,Medium,Mumbai,beauty_wellness,-0.1131224079638439,High growth,Low risk,High growth + Low risk
UC00000063,2025-04,2025-05,0.2615618081761581,0,train,Low,Mumbai,beauty_wellness,-0.1477731425028115,Low growth,Low risk,Low growth + Low risk
UC00000063,2025-05,2025-06,0.3535779701545055,0,train,Medium,Mumbai,beauty_wellness,-0.1450862317016466,Low growth,Low risk,Low growth + Low risk
UC00000063,2025-06,2025-07,0.2995118432681051,0,train,Low,Mumbai,beauty_wellness,-0.119119924442637,High growth,Low risk,High growth + Low risk
UC00000063,2025-07,2025-08,0.3140417061877463,0,train,Medium,Mumbai,beauty_wellness,-0.1305076144651352,High growth,Low risk,High growth + Low risk
UC00000063,2025-08,2025-09,0.2509666951165121,0,train,Low,Mumbai,beauty_wellness,-0.1340455691871111,High growth,Low risk,High growth + Low risk
UC00000063,2025-09,2025-10,0.3120003777453149,0,train,Medium,Mumbai,beauty_wellness,-0.1021588228957634,High growth,Low risk,High growth + Low risk
UC00000063,2025-10,2025-11,0.3551244979222036,0,train,Medium,Mumbai,beauty_wellness,-0.0823607751090272,High growth,Low risk,High growth + Low risk
UC00000063,2025-11,2025-12,0.2704086354068616,0,test,Low,Mumbai,beauty_wellness,-0.1166199404285864,High growth,Low risk,High growth + Low risk
UC00000063,2025-12,2026-01,0.2839338838591155,0,test,Low,Mumbai,beauty_wellness,-0.0823135395047997,High growth,Low risk,High growth + Low risk
UC00000063,2026-01,2026-02,0.178296215482231,0,test,Low,Mumbai,beauty_wellness,-0.1172114236789081,High growth,Low risk,High growth + Low risk
UC00000063,2026-02,2026-03,0.3630477271602164,0,test,Medium,Mumbai,beauty_wellness,-0.1028185755305924,High growth,Low risk,High growth + Low risk
UC00000063,2026-03,2026-04,0.371054767108942,0,test,Medium,Mumbai,beauty_wellness,-0.135103726458973,High growth,Low risk,High growth + Low risk
UC00000063,2026-04,2026-05,0.330612095023971,0,test,Medium,Mumbai,beauty_wellness,-0.1232744576230752,High growth,Low risk,High growth + Low risk
UC00000064,2024-01,2024-02,0.4202469666522478,0,train,Medium,Surat,beauty_wellness,-0.31399113981139,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-02,2024-03,0.2992590717282197,0,train,Low,Surat,beauty_wellness,-0.1996592331548065,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-03,2024-04,0.4418566811661727,0,train,Medium,Surat,beauty_wellness,-0.2040632544518197,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-04,2024-05,0.574025113927532,0,train,Medium,Surat,beauty_wellness,-0.1825100737199826,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-05,2024-06,0.3223373225233575,0,train,Medium,Surat,beauty_wellness,-0.2005258775963285,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-06,2024-07,0.2746867905711674,0,train,Low,Surat,beauty_wellness,-0.1949599301685773,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-07,2024-08,0.3024190359531546,0,train,Medium,Surat,beauty_wellness,-0.1867821467309183,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-08,2024-09,0.2648776606228645,0,train,Low,Surat,beauty_wellness,-0.148975177103613,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-09,2024-10,0.3151200025648338,0,train,Medium,Surat,beauty_wellness,-0.1721446916004051,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-10,2024-11,0.3179039454622057,0,train,Medium,Surat,beauty_wellness,-0.178281867338834,Low growth,Low risk,Low growth + Low risk
UC00000064,2024-11,2024-12,0.4584758023042714,0,train,Medium,Surat,beauty_wellness,-0.1294972455741503,High growth,Low risk,High growth + Low risk
UC00000064,2024-12,2025-01,0.4542422075504083,0,train,Medium,Surat,beauty_wellness,-0.1413012772285181,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-01,2025-02,0.344983648404139,0,train,Medium,Surat,beauty_wellness,-0.1458132206315935,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-02,2025-03,0.3563622214528303,0,train,Medium,Surat,beauty_wellness,-0.1308765478722273,High growth,Low risk,High growth + Low risk
UC00000064,2025-03,2025-04,0.0030689518579813,0,train,Low,Surat,beauty_wellness,-1.0053783093296973,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-04,2025-05,0.0027662741474411,0,train,Low,Surat,beauty_wellness,-0.999808345221224,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-05,2025-06,0.0183719362305701,0,train,Low,Surat,beauty_wellness,-1.004927178345814,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-06,2025-07,0.018129527687926,0,train,Low,Surat,beauty_wellness,-1.00222670220031,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-07,2025-08,0.0178902593129761,0,train,Low,Surat,beauty_wellness,-0.9995262260548056,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-08,2025-09,0.017654091956942,0,train,Low,Surat,beauty_wellness,-0.9968257499093014,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-09,2025-10,0.0174209869189757,0,train,Low,Surat,beauty_wellness,-0.9941252737637972,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-10,2025-11,0.0171909059421015,0,train,Low,Surat,beauty_wellness,-0.991424797618293,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-11,2025-12,0.0169638112091652,0,test,Low,Surat,beauty_wellness,-0.9887243214727888,Low growth,Low risk,Low growth + Low risk
UC00000064,2025-12,2026-01,0.0167495459061624,0,test,Low,Surat,beauty_wellness,-0.9880789510369912,Low growth,Low risk,Low growth + Low risk
UC00000064,2026-01,2026-02,0.0165439248116616,0,test,Low,Surat,beauty_wellness,-0.988693161520046,Low growth,Low risk,Low growth + Low risk
UC00000064,2026-02,2026-03,0.0163407860158772,0,test,Low,Surat,beauty_wellness,-0.9893073720031008,Low growth,Low risk,Low growth + Low risk
UC00000064,2026-03,2026-04,0.0161401005762052,0,test,Low,Surat,beauty_wellness,-0.9899215824861556,Low growth,Low risk,Low growth + Low risk
UC00000064,2026-04,2026-05,0.0159418398624787,0,test,Low,Surat,beauty_wellness,-0.9905357929692102,Low growth,Low risk,Low growth + Low risk
UC00000065,2024-01,2024-02,0.7451466031123087,1,train,High,Guwahati,plumbing_electrical,-0.2088329402968612,Low growth,High risk,Low growth + High risk
UC00000065,2024-02,2024-03,0.805563646607058,1,train,High,Guwahati,plumbing_electrical,-0.0655146510031302,High growth,High risk,High growth + High risk
UC00000065,2024-03,2024-04,0.6324511805700953,0,train,Medium,Guwahati,plumbing_electrical,-0.1096490147485394,High growth,Low risk,High growth + Low risk
UC00000065,2024-04,2024-05,0.6520341776857493,0,train,Medium,Guwahati,plumbing_electrical,-0.1227238886478794,High growth,Low risk,High growth + Low risk
UC00000065,2024-05,2024-06,0.6553400201495182,0,train,Medium,Guwahati,plumbing_electrical,-0.1161427237845519,High growth,Low risk,High growth + Low risk
UC00000065,2024-06,2024-07,0.5663421893984292,0,train,Medium,Guwahati,plumbing_electrical,-0.1264305863330853,High growth,Low risk,High growth + Low risk
UC00000065,2024-07,2024-08,0.6551286439142914,0,train,Medium,Guwahati,plumbing_electrical,-0.085316223794457,High growth,Low risk,High growth + Low risk
UC00000065,2024-08,2024-09,0.820152965788459,1,train,High,Guwahati,plumbing_electrical,-0.0064958828987795,High growth,High risk,High growth + High risk
UC00000065,2024-09,2024-10,0.566331166596773,0,train,Medium,Guwahati,plumbing_electrical,-0.064645836259343,High growth,Low risk,High growth + Low risk
UC00000065,2024-10,2024-11,0.5388371182320926,0,train,Medium,Guwahati,plumbing_electrical,-0.0893678077659616,High growth,Low risk,High growth + Low risk
UC00000065,2024-11,2024-12,0.6737855112255049,1,train,Medium,Guwahati,plumbing_electrical,-0.0695804550452187,High growth,Low risk,High growth + Low risk
UC00000065,2024-12,2025-01,0.6660487391195793,1,train,Medium,Guwahati,plumbing_electrical,-0.1009215714809709,High growth,Low risk,High growth + Low risk
UC00000065,2025-01,2025-02,0.6568687231966167,0,train,Medium,Guwahati,plumbing_electrical,-0.0924672484921451,High growth,Low risk,High growth + Low risk
UC00000065,2025-02,2025-03,0.644285480877985,0,train,Medium,Guwahati,plumbing_electrical,-0.0787031666886342,High growth,Low risk,High growth + Low risk
UC00000065,2025-03,2025-04,0.6644617507951572,1,train,Medium,Guwahati,plumbing_electrical,-0.0927941583891573,High growth,Low risk,High growth + Low risk
UC00000065,2025-04,2025-05,0.715328170750517,1,train,High,Guwahati,plumbing_electrical,-0.0499534332844521,High growth,High risk,High growth + High risk
UC00000065,2025-05,2025-06,0.8337474649600692,1,train,High,Guwahati,plumbing_electrical,-0.0172761629712938,High growth,High risk,High growth + High risk
UC00000065,2025-06,2025-07,0.7534482599988442,1,train,High,Guwahati,plumbing_electrical,-0.0486270077031382,High growth,High risk,High growth + High risk
UC00000065,2025-07,2025-08,0.8423980684988092,1,train,High,Guwahati,plumbing_electrical,0.0164569749399299,High growth,High risk,High growth + High risk
UC00000065,2025-08,2025-09,0.9013595561235104,1,train,High,Guwahati,plumbing_electrical,0.0408948208028377,High growth,High risk,High growth + High risk
UC00000065,2025-09,2025-10,0.9158489455340147,1,train,High,Guwahati,plumbing_electrical,0.0569130978946145,High growth,High risk,High growth + High risk
UC00000065,2025-10,2025-11,0.9083466947725732,1,train,High,Guwahati,plumbing_electrical,0.0496882588665379,High growth,High risk,High growth + High risk
UC00000065,2025-11,2025-12,0.8943612466945654,1,test,High,Guwahati,plumbing_electrical,0.0510938273600667,High growth,High risk,High growth + High risk
UC00000065,2025-12,2026-01,0.8777267179916736,1,test,High,Guwahati,plumbing_electrical,0.0373048039232595,High growth,High risk,High growth + High risk
UC00000065,2026-01,2026-02,0.8682487579841012,1,test,High,Guwahati,plumbing_electrical,0.039973485543358,High growth,High risk,High growth + High risk
UC00000065,2026-02,2026-03,0.8020070320170063,1,test,High,Guwahati,plumbing_electrical,0.0273866056282137,High growth,High risk,High growth + High risk
UC00000065,2026-03,2026-04,0.8306634786688967,1,test,High,Guwahati,plumbing_electrical,0.0337921412119655,High growth,High risk,High growth + High risk
UC00000065,2026-04,2026-05,0.8642344781214647,1,test,High,Guwahati,plumbing_electrical,0.0437226414020996,High growth,High risk,High growth + High risk
UC00000066,2024-01,2024-02,0.4810492342283898,0,train,Medium,Ahmedabad,beauty_wellness,-0.2755034242571786,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-02,2024-03,0.4896341149708627,0,train,Medium,Ahmedabad,beauty_wellness,-0.2280868171937882,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-03,2024-04,0.0082913666802311,0,train,Low,Ahmedabad,beauty_wellness,-1.036961813240476,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-04,2024-05,0.0079287028187068,0,train,Low,Ahmedabad,beauty_wellness,-1.036377472158972,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-05,2024-06,0.0339291193610346,0,train,Low,Ahmedabad,beauty_wellness,-1.0305324476822124,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-06,2024-07,0.0334884443439963,0,train,Low,Ahmedabad,beauty_wellness,-1.0278319715367084,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-07,2024-08,0.0330532970351572,0,train,Low,Ahmedabad,beauty_wellness,-1.025131495391204,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-08,2024-09,0.0326236131558752,0,train,Low,Ahmedabad,beauty_wellness,-1.0224310192456998,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-09,2024-10,0.0321993290439727,0,train,Low,Ahmedabad,beauty_wellness,-1.0197305431001955,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-10,2024-11,0.0317803816513163,0,train,Low,Ahmedabad,beauty_wellness,-1.0170300669546914,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-11,2024-12,0.031366708541298,0,train,Low,Ahmedabad,beauty_wellness,-1.0143295908091872,Low growth,Low risk,Low growth + Low risk
UC00000066,2024-12,2025-01,0.0309582478862239,0,train,Low,Ahmedabad,beauty_wellness,-1.0116291146636829,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-01,2025-02,0.030554938464614,0,train,Low,Ahmedabad,beauty_wellness,-1.0089286385181788,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-02,2025-03,0.0301567196584158,0,train,Low,Ahmedabad,beauty_wellness,-1.0062281623726743,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-03,2025-04,0.0297635314501358,0,train,Low,Ahmedabad,beauty_wellness,-1.0035276862271705,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-04,2025-05,0.0293753144198925,0,train,Low,Ahmedabad,beauty_wellness,-1.0008272100816662,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-05,2025-06,0.0289920097423939,0,train,Low,Ahmedabad,beauty_wellness,-0.998126733936162,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-06,2025-07,0.0286135591838427,0,train,Low,Ahmedabad,beauty_wellness,-0.9954262577906576,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-07,2025-08,0.0282399050987733,0,train,Low,Ahmedabad,beauty_wellness,-0.9927257816451536,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-08,2025-09,0.0278709904268229,0,train,Low,Ahmedabad,beauty_wellness,-0.9900253054996492,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-09,2025-10,0.0275067586894392,0,train,Low,Ahmedabad,beauty_wellness,-0.987324829354145,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-10,2025-11,0.0271471539865297,0,train,Low,Ahmedabad,beauty_wellness,-0.984624353208641,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-11,2025-12,0.0267921209930534,0,test,Low,Ahmedabad,beauty_wellness,-0.9819238770631368,Low growth,Low risk,Low growth + Low risk
UC00000066,2025-12,2026-01,0.0264416049555592,0,test,Low,Ahmedabad,beauty_wellness,-0.9792234009176324,Low growth,Low risk,Low growth + Low risk
UC00000066,2026-01,2026-02,0.0260955516886725,0,test,Low,Ahmedabad,beauty_wellness,-0.976522924772128,Low growth,Low risk,Low growth + Low risk
UC00000066,2026-02,2026-03,0.0257539075715343,0,test,Low,Ahmedabad,beauty_wellness,-0.973822448626624,Low growth,Low risk,Low growth + Low risk
UC00000066,2026-03,2026-04,0.0254166195441937,0,test,Low,Ahmedabad,beauty_wellness,-0.9711219724811198,Low growth,Low risk,Low growth + Low risk
UC00000066,2026-04,2026-05,0.0250836351039575,0,test,Low,Ahmedabad,beauty_wellness,-0.9684214963356156,Low growth,Low risk,Low growth + Low risk
UC00000067,2024-01,2024-02,0.6152127429236034,0,train,Medium,Chennai,home_cleaning,-0.2263019274288401,Low growth,Low risk,Low growth + Low risk
UC00000067,2024-02,2024-03,0.6844454640829246,1,train,Medium,Chennai,home_cleaning,-0.149746461941576,Low growth,Low risk,Low growth + Low risk
UC00000067,2024-03,2024-04,0.6050652234282602,0,train,Medium,Chennai,home_cleaning,-0.1511166389893492,Low growth,Low risk,Low growth + Low risk
UC00000067,2024-04,2024-05,0.7425402075749633,1,train,High,Chennai,home_cleaning,-0.1167077109809832,High growth,High risk,High growth + High risk
UC00000067,2024-05,2024-06,0.7116417601017131,1,train,High,Chennai,home_cleaning,-0.1135336253883424,High growth,High risk,High growth + High risk
UC00000067,2024-06,2024-07,0.817641973874793,1,train,High,Chennai,home_cleaning,-0.1291510164145723,High growth,High risk,High growth + High risk
UC00000067,2024-07,2024-08,0.5867064312483161,0,train,Medium,Chennai,home_cleaning,-0.0514933433937657,High growth,Low risk,High growth + Low risk
UC00000067,2024-08,2024-09,0.6548882474959224,0,train,Medium,Chennai,home_cleaning,-0.0098430633008039,High growth,Low risk,High growth + Low risk
UC00000067,2024-09,2024-10,0.6640013353562897,1,train,Medium,Chennai,home_cleaning,-0.0222212029657831,High growth,Low risk,High growth + Low risk
UC00000067,2024-10,2024-11,0.820891265693121,1,train,High,Chennai,home_cleaning,0.005554990045628,High growth,High risk,High growth + High risk
UC00000067,2024-11,2024-12,0.728985530821348,1,train,High,Chennai,home_cleaning,-0.0120449811899046,High growth,High risk,High growth + High risk
UC00000067,2024-12,2025-01,0.8073958313892847,1,train,High,Chennai,home_cleaning,0.0012401950613741,High growth,High risk,High growth + High risk
UC00000067,2025-01,2025-02,0.7484673712300878,1,train,High,Chennai,home_cleaning,0.0102221157131892,High growth,High risk,High growth + High risk
UC00000067,2025-02,2025-03,0.7431240925588378,1,train,High,Chennai,home_cleaning,-0.0074440307502535,High growth,High risk,High growth + High risk
UC00000067,2025-03,2025-04,0.8464196919551711,1,train,High,Chennai,home_cleaning,0.0181332396092842,High growth,High risk,High growth + High risk
UC00000067,2025-04,2025-05,0.708125772342919,1,train,High,Chennai,home_cleaning,-0.0169988706145654,High growth,High risk,High growth + High risk
UC00000067,2025-05,2025-06,0.6491045358809141,0,train,Medium,Chennai,home_cleaning,-0.0119011585333951,High growth,Low risk,High growth + Low risk
UC00000067,2025-06,2025-07,0.8156102816911601,1,train,High,Chennai,home_cleaning,0.0224565257231059,High growth,High risk,High growth + High risk
UC00000067,2025-07,2025-08,0.7558973186537842,1,train,High,Chennai,home_cleaning,0.0354901424706265,High growth,High risk,High growth + High risk
UC00000067,2025-08,2025-09,0.7887381957816586,1,train,High,Chennai,home_cleaning,0.0185679190108204,High growth,High risk,High growth + High risk
UC00000067,2025-09,2025-10,0.7859646317332448,1,train,High,Chennai,home_cleaning,0.0230203169425723,High growth,High risk,High growth + High risk
UC00000067,2025-10,2025-11,0.7785466285732302,1,train,High,Chennai,home_cleaning,0.0196992781328513,High growth,High risk,High growth + High risk
UC00000067,2025-11,2025-12,0.8051498475076299,1,test,High,Chennai,home_cleaning,0.0439160198040575,High growth,High risk,High growth + High risk
UC00000067,2025-12,2026-01,0.8759665352256932,1,test,High,Chennai,home_cleaning,0.0412903414963387,High growth,High risk,High growth + High risk
UC00000067,2026-01,2026-02,0.8569110137529663,1,test,High,Chennai,home_cleaning,0.0648805413634497,High growth,High risk,High growth + High risk
UC00000067,2026-02,2026-03,0.8441987815946764,1,test,High,Chennai,home_cleaning,0.0521900560036572,High growth,High risk,High growth + High risk
UC00000067,2026-03,2026-04,0.8125789471689224,1,test,High,Chennai,home_cleaning,0.0435165023562503,High growth,High risk,High growth + High risk
UC00000067,2026-04,2026-05,0.8404910939403094,1,test,High,Chennai,home_cleaning,0.0690416983020992,High growth,High risk,High growth + High risk
UC00000068,2024-01,2024-02,0.5622621399215837,0,train,Medium,Ahmedabad,home_cleaning,-0.2533574625478506,Low growth,Low risk,Low growth + Low risk
UC00000068,2024-02,2024-03,0.7085354673976239,1,train,High,Ahmedabad,home_cleaning,-0.1890290391622103,Low growth,High risk,Low growth + High risk
UC00000068,2024-03,2024-04,0.6189137456888624,0,train,Medium,Ahmedabad,home_cleaning,-0.1567214615024472,Low growth,Low risk,Low growth + Low risk
UC00000068,2024-04,2024-05,0.6466398352603947,0,train,Medium,Ahmedabad,home_cleaning,-0.1644316654803327,Low growth,Low risk,Low growth + Low risk
UC00000068,2024-05,2024-06,0.470764201786158,0,train,Medium,Ahmedabad,home_cleaning,-0.1361202308175032,High growth,Low risk,High growth + Low risk
