merchant_id,month,income_growth_pct,monthly_profit,retention_flag,churn_probability,treatment_flag,post_treatment_flag,lock_in_score,technology_adoption_score,advancement_score,agentic_intelligence_score,forecast_usage
UC00000308,2026-03,-0.0798,23180.87,True,0.007,True,True,0.7018,0.8668,0.6079,0.4208,False
UC00000308,2026-04,0.0063,26032.1,True,0.0065,True,True,0.7012,0.8748,0.66,0.4263,False
UC00000308,2026-05,0.2841,33388.63,True,0.0051,True,True,0.7021,0.8829,0.816,0.4318,False
UC00000309,2024-01,-0.0413,7322.23,True,0.02,True,False,0.6169,0.7258,0.6084,0.5012,False
UC00000309,2024-02,-0.1195,8247.31,True,0.0212,True,False,0.616,0.7346,0.5926,0.5067,False
UC00000309,2024-03,-0.0794,7601.81,True,0.0206,True,False,0.6137,0.7433,0.5976,0.5122,False
UC00000309,2024-04,0.0075,10002.69,True,0.0209,True,False,0.6146,0.7521,0.6703,0.5177,False
UC00000309,2024-05,-0.2037,7573.44,True,0.0204,True,False,0.6197,0.7608,0.5474,0.7232,True
UC00000309,2024-06,-0.0933,7160.03,True,0.02,True,False,0.6175,0.7696,0.5845,0.7287,True
UC00000309,2024-07,-0.4194,4289.4,True,0.0228,True,False,0.6186,0.7783,0.4142,0.7342,True
UC00000309,2024-08,-0.4077,4569.07,True,0.0231,True,False,0.62,0.7871,0.4186,0.7397,True
UC00000309,2024-09,-0.53,4353.05,True,0.0235,True,False,0.6193,0.7958,0.4127,0.7452,True
UC00000309,2024-10,0.0344,8582.87,True,0.021,True,False,0.6174,0.8046,0.6564,0.7507,True
UC00000309,2024-11,-0.2085,7261.14,True,0.0213,True,False,0.6119,0.8133,0.5392,0.7562,True
UC00000309,2024-12,-0.3606,5720.49,True,0.0217,True,False,0.6156,0.8221,0.4555,0.7617,True
UC00000309,2025-01,-0.0111,9448.57,True,0.0195,True,False,0.6151,0.8307,0.6559,0.7672,True
UC00000309,2025-02,-0.0305,8757.51,True,0.0114,True,True,0.771,0.8561,0.6356,0.7826,True
UC00000309,2025-03,0.1624,11170.48,True,0.0109,True,True,0.771,0.8642,0.7568,0.5881,False
UC00000309,2025-04,-0.1114,8389.34,True,0.0114,True,True,0.774,0.8722,0.6019,0.7936,True
UC00000309,2025-05,-0.3396,5838.52,True,0.0125,True,True,0.7649,0.8803,0.4678,0.7991,True
UC00000309,2025-06,0.0719,8588.57,True,0.0109,True,True,0.7709,0.8883,0.6753,0.8046,True
UC00000309,2025-07,0.0499,8156.45,True,0.0115,True,True,0.7708,0.8964,0.6623,0.8101,True
UC00000309,2025-08,0.0845,8045.83,True,0.0108,True,True,0.7711,0.9044,0.6713,0.6156,False
UC00000309,2025-09,-0.043,8191.43,True,0.0113,True,True,0.7654,0.9125,0.6268,0.6211,False
UC00000309,2025-10,-0.0468,8847.2,True,0.011,True,True,0.7688,0.9205,0.634,0.8266,True
UC00000309,2025-11,0.0317,9958.04,True,0.0111,True,True,0.7726,0.9286,0.684,0.8321,True
UC00000309,2025-12,0.2338,10442.55,True,0.0103,True,True,0.7699,0.9366,0.7718,0.8376,True
UC00000309,2026-01,-0.2082,7107.0,True,0.0114,True,True,0.7702,0.943,0.5426,0.8431,True
UC00000309,2026-02,0.0524,9345.58,True,0.0115,True,True,0.7663,0.945,0.6839,0.6486,False
UC00000309,2026-03,-0.0389,9020.0,True,0.0116,True,True,0.7698,0.947,0.6419,0.8541,True
UC00000309,2026-04,0.0303,7674.12,True,0.011,True,True,0.7694,0.949,0.6445,0.8596,True
UC00000309,2026-05,-0.1191,8084.77,True,0.0115,True,True,0.7692,0.951,0.595,0.8651,True
UC00000310,2024-01,-0.2629,28547.0,True,0.0073,True,False,0.6219,0.6438,0.4786,0.4337,False
UC00000310,2024-02,-0.3767,29529.44,True,0.0089,True,False,0.6216,0.6526,0.435,0.4392,False
UC00000310,2024-03,0.0882,41801.99,True,0.005,True,False,0.6197,0.6613,0.6539,0.4447,False
UC00000310,2024-04,0.0715,59063.35,True,0.005,True,False,0.6234,0.6701,0.6947,0.6502,True
UC00000310,2024-05,-0.0422,46130.27,True,0.005,True,True,0.773,0.6987,0.6142,0.6656,True
UC00000310,2024-06,-0.0651,45290.52,True,0.005,True,True,0.7729,0.7074,0.6027,0.6711,True
UC00000310,2024-07,-0.3852,34034.0,True,0.0051,True,True,0.7754,0.7162,0.4491,0.4766,False
UC00000310,2024-08,-0.0352,48120.25,True,0.005,True,True,0.7717,0.7249,0.6236,0.6821,True
UC00000310,2024-09,-0.075,48674.69,True,0.005,True,True,0.7748,0.7337,0.6091,0.6876,True
UC00000310,2024-10,-0.1154,38693.66,True,0.005,True,True,0.7703,0.7424,0.5679,0.6931,True
UC00000310,2024-11,-0.104,47265.52,True,0.005,True,True,0.7731,0.7512,0.594,0.6986,True
UC00000310,2024-12,-0.081,36747.74,True,0.005,True,True,0.7769,0.7599,0.5746,0.7041,True
UC00000310,2025-01,-0.1873,43473.72,True,0.005,True,True,0.775,0.7687,0.5546,0.7096,True
UC00000310,2025-02,-0.1141,38423.65,True,0.005,True,True,0.7708,0.7774,0.5674,0.5151,False
UC00000310,2025-03,-0.0526,43858.85,True,0.005,True,True,0.7748,0.7862,0.6058,0.5206,False
UC00000310,2025-04,0.0076,50953.35,True,0.005,True,True,0.7732,0.7949,0.6517,0.5261,False
UC00000310,2025-05,-0.2211,35502.41,True,0.005,True,True,0.7734,0.8037,0.5167,0.5316,False
UC00000310,2025-06,-0.1672,39274.12,True,0.005,True,True,0.7722,0.8124,0.5478,0.7371,True
UC00000310,2025-07,-0.1423,35713.06,True,0.005,True,True,0.7735,0.8212,0.5464,0.7426,True
UC00000310,2025-08,-0.0217,43219.0,True,0.005,True,True,0.7728,0.8299,0.6167,0.5481,False
UC00000310,2025-09,-0.0156,37982.24,True,0.005,True,True,0.7723,0.8387,0.6026,0.5536,False
UC00000310,2025-10,-0.1453,33236.52,True,0.005,True,True,0.7747,0.8474,0.5425,0.7591,True
UC00000310,2025-11,0.0775,48944.22,True,0.005,True,True,0.7744,0.8562,0.6688,0.7646,True
UC00000310,2025-12,-0.1712,41897.74,True,0.005,True,True,0.772,0.8645,0.5567,0.7701,True
UC00000310,2026-01,-0.0655,39213.55,True,0.005,True,True,0.7702,0.8726,0.5908,0.7756,True
UC00000310,2026-02,-0.1543,42887.86,False,0.005,True,True,0.774,0.8806,0.5666,0.7811,True
UC00000310,2026-03,-1.0,0.0,False,1.0,True,True,0.0,0.8877,0.0,0.646,False
UC00000310,2026-04,-1.0,0.0,False,1.0,True,True,0.0,0.8977,0.0,0.658,False
UC00000310,2026-05,-1.0,0.0,False,1.0,True,True,0.0,0.9077,0.0,0.67,False
UC00000311,2024-01,-0.436,10406.77,False,0.0221,False,False,0.503,0.5891,0.4265,0.2076,False
UC00000311,2024-02,-1.0,0.0,False,1.0,False,False,0.0,0.5014,0.0,0.3894,False
UC00000311,2024-03,-1.0,0.0,False,1.0,False,False,0.0,0.5114,0.0,0.4014,False
UC00000311,2024-04,-1.0,0.0,False,1.0,False,False,0.0,0.5214,0.0,0.4134,False
UC00000311,2024-05,-1.0,0.0,False,1.0,False,False,0.0,0.5314,0.0,0.4254,False
UC00000311,2024-06,-1.0,0.0,False,1.0,False,False,0.0,0.5414,0.0,0.4374,False
UC00000311,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.5514,0.0,0.4494,False
UC00000311,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.5614,0.0,0.4614,False
UC00000311,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.5714,0.0,0.4734,False
UC00000311,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.5814,0.0,0.4854,False
UC00000311,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.5914,0.0,0.4974,False
UC00000311,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.6014,0.0,0.5094,False
UC00000311,2025-01,-1.0,0.0,False,1.0,False,False,0.0,0.6114,0.0,0.5214,False
UC00000311,2025-02,-1.0,0.0,False,1.0,False,False,0.0,0.6214,0.0,0.5334,False
UC00000311,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.6314,0.0,0.5454,False
UC00000311,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.6414,0.0,0.5574,False
UC00000311,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.6514,0.0,0.5694,False
UC00000311,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.6614,0.0,0.5814,False
UC00000311,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.6714,0.0,0.5934,False
UC00000311,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.6814,0.0,0.6054,False
UC00000311,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.6914,0.0,0.6174,False
UC00000311,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.7014,0.0,0.6294,False
UC00000311,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.7114,0.0,0.6414,False
UC00000311,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.7214,0.0,0.6534,False
UC00000311,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.7314,0.0,0.6654,False
UC00000311,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.7414,0.0,0.6774,False
UC00000311,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.7514,0.0,0.6894,False
UC00000311,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.7614,0.0,0.7014,False
UC00000311,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.7714,0.0,0.7134,False
UC00000312,2024-01,-0.3218,4225.66,False,0.0268,False,False,0.5135,0.4632,0.4612,0.0115,False
UC00000312,2024-02,-1.0,0.0,False,1.0,False,False,0.0,0.4181,0.0,0.0329,False
UC00000312,2024-03,-1.0,0.0,False,1.0,False,False,0.0,0.4281,0.0,0.0449,False
UC00000312,2024-04,-1.0,0.0,False,1.0,False,False,0.0,0.4381,0.0,0.0569,False
UC00000312,2024-05,-1.0,0.0,False,1.0,False,False,0.0,0.4481,0.0,0.0689,False
UC00000312,2024-06,-1.0,0.0,False,1.0,False,False,0.0,0.4581,0.0,0.0809,False
UC00000312,2024-07,-1.0,0.0,False,1.0,False,False,0.0,0.4681,0.0,0.0929,False
UC00000312,2024-08,-1.0,0.0,False,1.0,False,False,0.0,0.4781,0.0,0.1049,False
UC00000312,2024-09,-1.0,0.0,False,1.0,False,False,0.0,0.4881,0.0,0.1169,False
UC00000312,2024-10,-1.0,0.0,False,1.0,False,False,0.0,0.4981,0.0,0.1289,False
UC00000312,2024-11,-1.0,0.0,False,1.0,False,False,0.0,0.5081,0.0,0.1409,False
UC00000312,2024-12,-1.0,0.0,False,1.0,False,False,0.0,0.5181,0.0,0.1529,False
UC00000312,2025-01,-1.0,0.0,False,1.0,False,False,0.0,0.5281,0.0,0.1649,False
UC00000312,2025-02,-1.0,0.0,False,1.0,False,False,0.0,0.5381,0.0,0.1769,False
UC00000312,2025-03,-1.0,0.0,False,1.0,False,False,0.0,0.5481,0.0,0.1889,False
UC00000312,2025-04,-1.0,0.0,False,1.0,False,False,0.0,0.5581,0.0,0.2009,False
UC00000312,2025-05,-1.0,0.0,False,1.0,False,False,0.0,0.5681,0.0,0.2129,False
UC00000312,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.5781,0.0,0.2249,False
UC00000312,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.5881,0.0,0.2369,False
UC00000312,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.5981,0.0,0.2489,False
UC00000312,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.6081,0.0,0.2609,False
UC00000312,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.6181,0.0,0.2729,False
UC00000312,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.6281,0.0,0.2849,False
UC00000312,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.6381,0.0,0.2969,False
UC00000312,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.6481,0.0,0.3089,False
UC00000312,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.6581,0.0,0.3209,False
UC00000312,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.6681,0.0,0.3329,False
UC00000312,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.6781,0.0,0.3449,False
UC00000312,2026-05,-1.0,0.0,False,1.0,False,False,0.0,0.6881,0.0,0.3569,False
UC00000313,2024-01,-0.483,7328.75,True,0.0222,False,False,0.5263,0.5813,0.4213,0.2724,False
UC00000313,2024-02,-0.3103,10076.84,True,0.0204,False,False,0.5227,0.59,0.4894,0.2779,False
UC00000313,2024-03,-0.1313,10313.98,True,0.0191,False,False,0.5231,0.5988,0.5582,0.2834,False
UC00000313,2024-04,-0.2082,11157.15,True,0.0198,False,False,0.5252,0.6075,0.5392,0.2889,False
UC00000313,2024-05,0.0214,12794.04,True,0.0176,False,False,0.5257,0.6163,0.6495,0.2944,False
UC00000313,2024-06,0.0758,12583.99,True,0.017,False,False,0.5224,0.625,0.667,0.2999,False
UC00000313,2024-07,-0.3224,7313.28,True,0.0206,False,False,0.5237,0.6338,0.4521,0.3054,False
UC00000313,2024-08,-0.0408,12098.55,True,0.018,False,False,0.5239,0.6425,0.6158,0.3109,False
UC00000313,2024-09,-0.3829,8676.71,True,0.0222,False,False,0.5193,0.6513,0.4472,0.3164,False
UC00000313,2024-10,-0.1127,11268.23,True,0.0191,False,False,0.5244,0.66,0.5759,0.3219,False
UC00000313,2024-11,-0.1728,11280.27,True,0.0188,False,False,0.5251,0.6688,0.5545,0.3274,False
UC00000313,2024-12,0.1535,13599.01,True,0.0161,False,False,0.527,0.6775,0.7128,0.3329,False
UC00000313,2025-01,-0.3089,7743.56,True,0.0219,False,False,0.5225,0.6863,0.4637,0.3384,False
UC00000313,2025-02,-0.1278,12191.09,True,0.0184,False,False,0.5244,0.695,0.5829,0.3439,False
UC00000313,2025-03,-0.2731,8761.43,True,0.0198,False,False,0.5263,0.7038,0.4883,0.3494,False
UC00000313,2025-04,0.0708,12399.72,True,0.0168,False,False,0.5231,0.7125,0.6655,0.3549,False
UC00000313,2025-05,-0.1564,9187.35,True,0.0189,False,False,0.5264,0.7213,0.5365,0.3604,False
UC00000313,2025-06,-0.288,7999.72,True,0.0192,False,False,0.5244,0.73,0.4742,0.3659,False
UC00000313,2025-07,0.0138,11335.48,True,0.0175,False,False,0.5254,0.7388,0.6278,0.3714,False
UC00000313,2025-08,0.0235,14441.58,True,0.0169,False,False,0.5248,0.7475,0.6658,0.3769,False
UC00000313,2025-09,0.0205,14346.26,True,0.0172,False,False,0.5237,0.7563,0.6677,0.3824,False
UC00000313,2025-10,-0.1472,10934.38,True,0.0178,False,False,0.5281,0.765,0.5623,0.3879,False
UC00000313,2025-11,0.2642,17138.59,True,0.0144,False,False,0.5284,0.7734,0.7955,0.3934,False
UC00000313,2025-12,-0.0051,14481.31,True,0.017,False,False,0.5267,0.7814,0.6606,0.3989,False
UC00000313,2026-01,-0.0865,10593.02,True,0.0176,False,False,0.5242,0.7895,0.5823,0.4044,False
UC00000313,2026-02,0.066,15132.7,True,0.0158,False,False,0.5272,0.7975,0.6933,0.4099,False
UC00000313,2026-03,-0.0691,12770.36,True,0.0176,False,False,0.5223,0.8056,0.6158,0.4154,False
UC00000313,2026-04,-0.1068,9777.93,True,0.019,False,False,0.5201,0.8136,0.5634,0.4209,False
UC00000313,2026-05,-0.4312,6869.67,True,0.0232,False,False,0.5188,0.8217,0.4189,0.4264,False
UC00000314,2024-01,0.2232,12246.8,True,0.0189,False,False,0.5918,0.7699,0.7924,0.3459,False
UC00000314,2024-02,-0.5158,4495.99,True,0.0248,False,False,0.5846,0.7787,0.4171,0.3514,False
UC00000314,2024-03,-0.254,7160.66,True,0.0211,False,False,0.6011,0.7874,0.5191,0.3569,False
UC00000314,2024-04,-0.5111,4476.77,True,0.0252,False,False,0.5937,0.7962,0.4177,0.3624,False
UC00000314,2024-05,-0.3102,6185.53,True,0.0221,False,False,0.5915,0.8048,0.4842,0.3679,False
UC00000314,2024-06,-0.2111,6219.09,True,0.022,False,False,0.592,0.8128,0.5208,0.3734,False
UC00000314,2024-07,-0.265,6281.27,True,0.0212,False,False,0.5995,0.8209,0.4993,0.3789,False
UC00000314,2024-08,0.1015,9261.73,True,0.0196,False,False,0.594,0.8289,0.6931,0.3844,False
UC00000314,2024-09,-0.6758,2875.02,True,0.0255,False,False,0.5955,0.837,0.3894,0.3899,False
UC00000314,2024-10,0.449,12260.29,True,0.0166,False,False,0.5982,0.845,0.8811,0.3954,False
UC00000314,2024-11,-0.2285,6745.25,True,0.0221,False,False,0.591,0.8531,0.5242,0.4009,False
UC00000314,2024-12,-0.2435,6178.82,True,0.0232,False,False,0.5887,0.8611,0.5075,0.4064,False
UC00000314,2025-01,-0.3141,6154.48,True,0.0214,False,False,0.5933,0.8692,0.4791,0.4119,False
UC00000314,2025-02,-0.1041,8286.65,True,0.0203,False,False,0.5964,0.8772,0.6008,0.4174,False
UC00000314,2025-03,-0.2027,7513.96,True,0.0231,False,False,0.5943,0.8853,0.5447,0.4229,False
UC00000314,2025-04,-0.3454,5766.77,True,0.0228,False,False,0.5903,0.8933,0.4591,0.4284,False
UC00000314,2025-05,-0.0283,8020.51,False,0.0199,False,False,0.5947,0.9014,0.6221,0.4339,False
UC00000314,2025-06,-1.0,0.0,False,1.0,False,False,0.0,0.8914,0.0,0.8329,False
UC00000314,2025-07,-1.0,0.0,False,1.0,False,False,0.0,0.9014,0.0,0.8449,False
UC00000314,2025-08,-1.0,0.0,False,1.0,False,False,0.0,0.9114,0.0,0.8569,False
UC00000314,2025-09,-1.0,0.0,False,1.0,False,False,0.0,0.9214,0.0,0.8689,False
UC00000314,2025-10,-1.0,0.0,False,1.0,False,False,0.0,0.9314,0.0,0.8809,False
UC00000314,2025-11,-1.0,0.0,False,1.0,False,False,0.0,0.9414,0.0,0.8929,False
UC00000314,2025-12,-1.0,0.0,False,1.0,False,False,0.0,0.9514,0.0,0.9049,False
UC00000314,2026-01,-1.0,0.0,False,1.0,False,False,0.0,0.9614,0.0,0.9169,False
UC00000314,2026-02,-1.0,0.0,False,1.0,False,False,0.0,0.9714,0.0,0.9289,False
UC00000314,2026-03,-1.0,0.0,False,1.0,False,False,0.0,0.9814,0.0,0.9409,False
UC00000314,2026-04,-1.0,0.0,False,1.0,False,False,0.0,0.9914,0.0,0.9529,False
UC00000314,2026-05,-1.0,0.0,False,1.0,False,False,0.0,1.0,0.0,0.9649,False
UC00000315,2024-01,-0.1746,14488.91,True,0.0168,False,False,0.5417,0.582,0.5182,0.2952,False
UC00000315,2024-02,-0.375,15334.15,True,0.0187,False,False,0.5428,0.5908,0.4439,0.3007,False
UC00000315,2024-03,-0.1078,22471.11,True,0.0146,False,False,0.5444,0.5995,0.5976,0.3062,False
UC00000315,2024-04,-0.132,19448.63,True,0.015,False,False,0.5452,0.6082,0.5668,0.3117,False
UC00000315,2024-05,-0.0392,17603.54,True,0.0138,False,False,0.543,0.617,0.5939,0.3172,False
UC00000315,2024-06,0.0253,20241.37,True,0.0131,False,False,0.5438,0.6258,0.6335,0.3227,False
UC00000315,2024-07,-0.2251,15820.13,True,0.0162,False,False,0.5423,0.6345,0.5082,0.3282,False
UC00000315,2024-08,-0.3122,17458.84,True,0.0168,False,False,0.5455,0.6433,0.4877,0.3337,False
UC00000315,2024-09,0.0262,24785.45,True,0.013,False,False,0.5454,0.652,0.6636,0.3392,False
UC00000315,2024-10,-0.2985,16213.19,True,0.0167,False,False,0.5458,0.6608,0.4813,0.3447,False
UC00000315,2024-11,-0.3255,11535.07,True,0.0176,False,False,0.5409,0.6695,0.4381,0.3502,False
UC00000315,2024-12,-0.2192,16018.68,True,0.0166,False,False,0.541,0.6783,0.5092,0.3557,False
UC00000315,2025-01,-0.2133,14367.41,True,0.016,False,False,0.5428,0.687,0.5053,0.3612,False
UC00000315,2025-02,-0.5299,8812.65,True,0.0208,False,False,0.5411,0.6957,0.3977,0.3667,False
UC00000315,2025-03,-0.0867,23260.12,True,0.0142,False,False,0.545,0.7045,0.6129,0.3722,False
UC00000315,2025-04,-0.2656,18203.98,True,0.0173,False,False,0.5429,0.7133,0.5084,0.3777,False
UC00000315,2025-05,-0.1776,20406.79,True,0.0156,False,False,0.5446,0.722,0.5589,0.3832,False
UC00000315,2025-06,0.1399,21938.05,True,0.0118,False,False,0.545,0.7308,0.6905,0.3887,False
UC00000315,2025-07,-0.0665,18924.45,True,0.0139,False,False,0.5433,0.7395,0.5935,0.3942,False
UC00000315,2025-08,-0.1354,17232.13,True,0.0144,False,False,0.5459,0.7483,0.552,0.3997,False
UC00000315,2025-09,-0.1692,15293.2,True,0.0148,False,False,0.5441,0.757,0.5243,0.4052,False
UC00000315,2025-10,-0.087,18232.7,True,0.0143,False,False,0.5422,0.7658,0.5768,0.4107,False
UC00000315,2025-11,-0.0484,23084.26,True,0.0139,False,False,0.5448,0.7745,0.6242,0.4162,False
UC00000315,2025-12,-0.2908,14189.48,True,0.0167,False,False,0.5437,0.7833,0.4706,0.4217,False
UC00000315,2026-01,-0.3043,12952.44,True,0.0171,False,False,0.5442,0.7914,0.4603,0.4272,False
UC00000315,2026-02,0.1938,28063.42,True,0.0109,False,False,0.5434,0.7994,0.7516,0.4327,False
UC00000315,2026-03,-0.1021,20934.78,True,0.0139,False,False,0.5428,0.8075,0.588,0.4382,False
UC00000315,2026-04,0.1004,21009.02,True,0.0115,False,False,0.5461,0.8155,0.6683,0.4437,False
UC00000315,2026-05,-0.1403,17143.41,True,0.0144,False,False,0.5457,0.8236,0.5557,0.4492,False
UC00000316,2024-01,-0.3854,12696.68,True,0.0214,True,False,0.5735,0.6976,0.4431,0.2661,False
UC00000316,2024-02,-0.0975,15044.07,True,0.0169,True,False,0.5761,0.7064,0.5781,0.2716,False
UC00000316,2024-03,-0.3401,11981.58,True,0.0199,True,False,0.5762,0.7151,0.4581,0.2771,False
UC00000316,2024-04,0.0378,18655.89,True,0.0158,True,False,0.5728,0.7239,0.6548,0.2826,False
UC00000316,2024-05,-0.3402,10999.02,True,0.0208,True,False,0.5747,0.7326,0.4501,0.2881,False
UC00000316,2024-06,-0.3531,12399.6,True,0.0201,True,False,0.5784,0.7414,0.4556,0.2936,False
UC00000316,2024-07,-0.1731,17334.87,True,0.0176,True,False,0.5764,0.7501,0.5655,0.2991,False
UC00000316,2024-08,-0.0323,19442.56,True,0.017,True,False,0.5756,0.7589,0.6379,0.3046,False
UC00000316,2024-09,-0.2853,11772.31,True,0.0192,True,False,0.5739,0.7676,0.4782,0.3101,False
UC00000316,2024-10,-0.417,10086.43,True,0.0205,True,False,0.5736,0.7764,0.4207,0.3156,False
UC00000316,2024-11,0.3245,24445.2,True,0.0124,True,False,0.5771,0.7851,0.815,0.3211,False
UC00000316,2024-12,-0.5277,7687.14,True,0.023,True,False,0.5743,0.7939,0.4022,0.3266,False
UC00000316,2025-01,-0.0264,16106.16,True,0.0161,True,False,0.573,0.8026,0.6136,0.3321,False
UC00000316,2025-02,0.0351,20950.91,True,0.0154,True,False,0.5776,0.8114,0.6725,0.3376,False
UC00000316,2025-03,-0.2066,14073.27,True,0.0177,True,False,0.5733,0.8201,0.5253,0.3431,False
UC00000316,2025-04,0.0161,17141.52,True,0.0152,True,False,0.5758,0.8289,0.6368,0.3486,False
UC00000316,2025-05,-0.1651,15050.97,True,0.0098,True,True,0.7315,0.8553,0.5534,0.364,False
UC00000316,2025-06,0.189,23754.59,True,0.0077,True,True,0.7306,0.8633,0.7591,0.3695,False
UC00000316,2025-07,-0.1069,15607.61,True,0.0094,True,True,0.7293,0.8714,0.5796,0.375,False
UC00000316,2025-08,-0.2949,10971.36,True,0.0109,True,True,0.7303,0.8794,0.4742,0.3805,False
UC00000316,2025-09,0.0157,16574.15,True,0.0086,True,True,0.7284,0.8875,0.6365,0.386,False
UC00000316,2025-10,-0.042,16907.94,True,0.0088,True,True,0.7288,0.8955,0.614,0.3915,False
UC00000316,2025-11,-0.0664,15463.06,True,0.0095,True,True,0.7246,0.9036,0.5968,0.397,False
UC00000316,2025-12,-0.0793,18338.12,True,0.0093,True,True,0.7303,0.9116,0.6117,0.4025,False
UC00000316,2026-01,-0.1334,14732.33,True,0.0094,True,True,0.727,0.9197,0.5646,0.408,False
UC00000316,2026-02,0.0781,21764.31,True,0.0083,True,True,0.728,0.9277,0.7022,0.4135,False
UC00000316,2026-03,0.2359,25998.97,True,0.0074,True,True,0.7306,0.9358,0.7976,0.419,False
UC00000316,2026-04,0.1352,17953.31,True,0.0078,True,True,0.729,0.9438,0.6946,0.4245,False
UC00000316,2026-05,0.3044,25435.7,True,0.007,True,True,0.73,0.9519,0.8194,0.43,False
UC00000317,2024-01,-0.171,17638.89,True,0.0163,False,False,0.5853,0.7251,0.5599,0.2803,False
UC00000317,2024-02,-0.1675,16307.02,True,0.0168,False,False,0.5822,0.7339,0.5481,0.2858,False
UC00000317,2024-03,-0.0946,18006.78,True,0.0154,False,False,0.5849,0.7426,0.5883,0.2913,False
UC00000317,2024-04,-0.1246,18857.69,True,0.0157,False,False,0.5832,0.7514,0.5859,0.2968,False
UC00000317,2024-05,-0.2278,16363.48,True,0.0169,False,False,0.5847,0.7601,0.5226,0.3023,False
UC00000317,2024-06,-0.355,13824.26,True,0.0176,False,False,0.5867,0.7689,0.4571,0.3078,False
UC00000317,2024-07,-0.2044,15468.8,True,0.0169,False,False,0.5831,0.7772,0.5263,0.3133,False
UC00000317,2024-08,0.093,20715.41,True,0.0129,False,False,0.5859,0.7853,0.6827,0.3188,False
UC00000317,2024-09,-0.3189,14178.26,True,0.0173,False,False,0.5882,0.7933,0.4764,0.3243,False
UC00000317,2024-10,-0.2465,14654.41,True,0.0169,False,False,0.5857,0.8014,0.5092,0.3298,False
UC00000317,2024-11,-0.2888,13707.85,True,0.0177,False,False,0.5842,0.8094,0.4833,0.3353,False
UC00000317,2024-12,-0.2682,15600.59,True,0.0167,False,False,0.585,0.8175,0.5062,0.3408,False
UC00000317,2025-01,-0.1492,18248.72,True,0.016,False,False,0.585,0.8255,0.5734,0.3463,False
UC00000317,2025-02,0.0325,19861.87,True,0.0138,False,False,0.5844,0.8336,0.6562,0.3518,False
UC00000317,2025-03,0.0033,21508.13,True,0.0138,False,False,0.5843,0.8416,0.6563,0.3573,False
UC00000317,2025-04,-0.134,19074.26,True,0.0155,False,False,0.5859,0.8497,0.585,0.3628,False
UC00000317,2025-05,-0.1237,20906.86,True,0.0149,False,False,0.5862,0.8577,0.598,0.3683,False
UC00000317,2025-06,0.1106,25949.63,True,0.0127,False,False,0.586,0.8658,0.7278,0.3738,False
UC00000317,2025-07,-0.0174,19600.13,True,0.0143,False,False,0.5882,0.8738,0.6323,0.3793,False
UC00000317,2025-08,-0.1396,18195.88,True,0.0152,False,False,0.5859,0.8819,0.5743,0.3848,False
UC00000317,2025-09,0.1809,27812.59,True,0.012,False,False,0.5863,0.8899,0.7718,0.3903,False
UC00000317,2025-10,0.0803,22747.48,True,0.0126,False,False,0.5865,0.898,0.694,0.3958,False
UC00000317,2025-11,0.0332,18686.59,True,0.0128,False,False,0.5883,0.906,0.6444,0.4013,False
UC00000317,2025-12,0.0888,23970.95,True,0.0128,False,False,0.5844,0.9141,0.7107,0.4068,False
UC00000317,2026-01,-0.0009,19520.23,True,0.0133,False,False,0.587,0.9221,0.6359,0.4123,False
UC00000317,2026-02,-0.2736,14964.84,True,0.0169,False,False,0.5817,0.9302,0.4945,0.4178,False
UC00000317,2026-03,0.0639,19266.9,True,0.0127,False,False,0.5851,0.9382,0.6631,0.4233,False
